loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],debug[4],debug[5],debug[6],debug[7],motor[0],motor[1],motor[2],motor[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
17543,82565937,-3,0,1,8,15,-4,-4,2,0,0,0,32,71,-3,1242,-1,4,0,242,1633,883,665,-1,3,6,7,-20,29,-20,61,1999,184,345,355,-3,0,0,23,-21,592,559,832,666,6,0,0,0,0,6,47,40,6,0,0
17544,82566932,-4,-1,1,8,15,-4,-9,3,0,0,0,32,71,-3,1242,-1,4,0,242,1633,883,666,-1,-8,1,2,-60,28,-65,48,2032,208,344,355,-3,0,0,40,5,584,537,869,639,6,0,0,0,0,6,47,40,6,0,0
17545,82567927,-3,-1,1,8,15,-4,-6,3,0,0,0,32,71,-3,1241,-1,4,0,242,1633,883,666,-1,1,-2,6,-17,34,-56,54,2015,196,343,355,-3,0,0,32,-18,598,546,890,652,6,0,0,0,0,6,47,40,6,0,0
17546,82568923,-1,1,1,8,15,-4,-4,6,0,0,0,32,71,-3,1241,-1,4,0,242,1633,882,665,-1,-4,4,4,-72,23,-52,52,2035,207,347,355,-3,0,0,38,-17,601,539,919,644,6,0,0,0,0,6,47,40,6,0,0
17547,82569920,2,0,1,8,15,-4,0,3,0,0,0,32,71,-3,1241,-1,4,0,242,1633,881,666,-1,-2,-3,4,1,38,-71,55,2039,209,339,355,-3,0,0,14,-13,596,563,944,647,6,0,0,0,0,6,47,40,6,0,0
17548,82570917,1,-1,1,8,15,-4,1,0,0,0,0,32,71,-3,1241,-1,4,0,242,1632,936,666,0,-3,4,13,-35,5,-78,135,2037,208,343,358,-3,0,0,26,-17,600,549,934,685,6,0,0,0,0,6,47,40,6,0,0
17549,82571913,0,-2,1,8,15,-4,-5,0,0,0,0,32,71,-3,1241,-1,4,0,242,1632,937,667,0,-8,-8,9,4,31,-156,96,2042,211,338,356,-3,0,0,34,-4,589,540,979,667,6,0,0,0,0,6,47,40,6,0,0
17550,82572942,-48,-2,1,8,15,-4,-6,0,0,0,0,50,71,-3,1241,4,4,0,242,1631,937,668,0,-5,-1,14,-15,18,-117,115,2039,209,339,357,-3,8,8,30,-10,597,590,957,680,6,0,0,0,0,6,47,40,6,0,0
17551,82573972,-50,-2,0,8,15,-4,-9,0,0,0,0,50,71,-3,1241,4,4,0,242,1630,867,669,0,-6,-8,8,-6,-12,-162,131,2041,212,340,358,-3,4,4,32,5,598,562,956,713,6,0,0,0,0,6,47,40,6,0,0
17552,82575002,-48,-4,0,8,15,-4,-6,-2,0,0,0,50,71,-3,1241,4,4,0,242,1630,866,670,0,-8,0,10,24,36,-198,124,2044,211,337,357,-3,6,6,16,-2,598,592,996,697,6,0,0,0,0,6,47,40,6,0,0
17664,82590801,-1,2,1,8,15,-4,2,4,0,0,0,31,77,-3,1241,-1,4,0,241,1560,966,665,0,3,-1,3,3,-1,-7,20,1903,240,356,405,3,0,0,0,0,630,561,677,583,6,0,0,0,0,6,47,40,6,0,0
17665,82591795,-1,1,1,8,15,-4,-1,1,0,0,0,31,77,-3,1241,-1,4,0,241,1559,1110,665,1,2,-9,-3,2,-1,-15,-16,1903,243,357,400,3,0,0,0,-3,644,546,682,623,6,0,0,0,0,6,47,40,6,0,0
17666,82592788,0,0,1,8,15,-4,2,-2,0,0,0,31,77,-3,1241,-1,4,0,241,1559,1110,665,0,6,7,0,11,6,25,2,1903,241,358,402,3,0,0,-7,-5,641,561,719,603,6,0,0,0,0,6,47,40,6,0,0
17667,82593782,0,0,0,8,15,-4,0,2,0,0,0,31,77,-3,1241,-1,4,0,241,1559,1111,665,0,-6,-10,0,-2,-41,19,-7,1906,241,355,401,3,0,0,15,-1,643,533,740,612,6,0,0,0,0,6,47,40,6,0,0
17668,82594777,0,1,-1,8,15,-4,4,4,0,0,0,31,77,-3,1241,-1,4,0,241,1559,1109,665,1,10,4,1,-15,-14,10,-4,1904,237,361,401,3,0,0,-19,-17,663,563,769,607,0,0,0,0,0,6,47,40,6,0,0
17669,82595771,2,1,-1,8,15,-4,7,1,0,0,0,31,77,-3,1241,-1,4,0,241,1559,1107,666,0,2,-11,0,-50,-43,-32,-5,1905,239,355,401,3,0,0,-33,-8,656,577,794,609,0,0,0,0,0,6,47,40,6,0,0
17670,82596765,0,1,-1,8,15,-4,-2,1,0,0,0,31,77,-3,1241,-1,4,0,241,1558,1138,666,1,5,-2,10,-33,-20,-15,-17,1904,238,356,400,3,0,0,-26,8,679,551,761,648,0,0,0,0,0,6,47,40,6,0,0
17671,82597760,2,-2,0,8,15,-5,3,-4,0,0,0,31,77,-3,1241,-1,4,0,241,1558,1135,667,0,-3,-8,3,-46,-37,-7,-11,1847,235,351,400,3,0,0,-54,-12,678,590,817,627,0,0,0,0,0,6,47,40,6,0,0
17672,82598755,2,-1,0,8,15,-5,-1,0,0,0,0,31,77,-3,1241,-1,4,0,241,1558,1135,667,-1,2,-7,7,7,-19,15,-14,1875,236,354,400,3,0,0,-20,5,670,552,829,638,0,0,0,0,0,6,47,40,6,0,0
17673,82599749,2,1,0,9,15,-5,-5,6,0,0,0,31,77,-3,1241,-1,4,0,241,1559,835,667,-1,0,-10,4,-19,-43,10,0,1861,219,351,403,3,0,0,-37,24,668,576,798,672,0,0,0,0,0,6,47,40,6,0,0
17674,82600743,3,3,0,9,15,-5,-2,5,0,0,0,31,77,-3,1241,-1,4,0,241,1559,834,666,-1,3,-11,5,41,-10,20,-17,1850,227,350,401,3,0,0,-34,8,675,572,853,653,0,0,0,0,0,6,47,40,6,0,0
17675,82601738,2,2,0,9,15,-5,-9,4,0,0,0,31,78,-3,1241,-1,4,0,241,1558,911,667,0,0,-7,13,10,-52,31,-16,1855,223,350,408,3,0,0,-35,25,691,552,818,702,0,0,0,0,0,6,47,40,6,0,0
17676,82602732,-1,2,0,9,15,-5,-16,4,0,0,0,31,78,-3,1241,0,4,0,241,1558,912,667,0,-1,-18,9,56,-24,-14,-21,1847,226,346,404,3,0,0,-14,26,673,543,875,677,0,0,0,0,0,6,47,40,6,0,0
17677,82603727,0,1,0,9,15,-5,-14,5,0,0,0,31,78,-3,1241,0,4,0,241,1558,912,668,-1,5,-3,11,34,-37,75,-27,1847,226,351,406,3,0,0,-34,22,686,557,886,688,0,0,0,0,0,6,47,40,6,0,0
17678,82604722,2,1,0,9,15,-5,-6,5,0,0,0,31,78,-3,1241,0,4,0,241,1558,910,669,-1,-8,-18,8,47,-13,-29,-24,1847,226,340,405,3,0,0,-44,4,698,571,920,683,0,0,0,0,0,6,47,40,6,0,0
17679,82605716,2,2,0,9,15,-5,-10,5,0,0,0,31,78,-3,1241,0,4,0,241,1558,911,669,-1,4,-2,10,37,-39,64,-28,1846,228,352,405,3,0,0,-26,28,677,551,943,685,0,0,0,0,0,6,47,40,6,0,0
17680,82606711,2,1,0,9,15,-5,-7,6,0,0,0,31,78,-3,1241,0,4,0,241,1557,919,668,0,-2,-13,2,42,-42,21,-71,1862,227,349,402,3,0,0,-35,9,672,576,939,647,0,0,0,0,0,6,47,40,6,0,0
17681,82609552,219,241,400,9,13,-4,-7,6,0,0,231,37,-15,114,1241,0,4,0,-3855,1557,919,670,-4,1,-7,6,39,-40,42,-49,1854,227,361,408,5,0,-10,4,18,674,563,944,666,0,0,0,0,0,6,47,40,6,0,0
17682,82612393,219,239,400,9,13,-3,-9,3,0,0,231,37,-15,114,1241,0,4,0,-3855,1557,919,671,-2,-1,-9,6,8,-70,79,-51,1858,230,359,405,4,0,-5,-26,28,658,582,981,656,0,0,0,0,0,6,47,40,6,0,0
17683,82615235,215,244,400,9,13,-3,-13,11,0,0,231,37,-15,114,1241,0,4,0,-3855,1556,878,673,-6,0,1,-2,24,-44,95,-108,1856,228,360,409,4,0,-7,-11,67,660,579,919,701,0,0,0,0,0,6,47,40,6,0,0
17684,82618077,213,244,401,9,13,-3,-14,3,0,0,231,37,-15,114,1241,0,4,0,-3855,1556,880,675,-6,-8,-9,4,-18,-83,124,-79,1857,229,359,407,4,0,-6,-30,71,627,598,990,679,0,0,0,0,0,6,47,40,6,0,0
17685,82620918,218,240,402,9,13,-3,-1,-4,0,0,231,37,-15,114,1241,0,4,0,-3855,1555,947,671,-3,-5,0,10,2,-52,130,-111,1859,235,361,410,4,0,-6,-20,13,622,601,1018,730,0,0,0,0,0,6,47,40,6,0,0
17686,82623758,215,243,402,9,13,-3,-12,6,0,0,231,37,-15,114,1241,0,4,0,-3855,1555,950,669,-3,-3,-9,6,-41,-99,151,-92,1873,235,364,408,4,0,-6,18,48,618,556,1044,705,0,0,0,0,0,6,47,40,6,0,0
17687,82626597,213,238,402,9,13,-3,-14,0,0,0,231,37,-15,114,1241,0,3,0,-3855,1555,950,672,-3,5,2,10,-12,-35,138,-101,1866,235,361,409,4,0,-6,-18,48,602,595,1071,718,0,0,0,0,0,6,47,40,6,0,0
17688,82629435,215,240,402,9,13,-2,-13,9,0,0,231,37,-15,114,1241,0,3,0,-3855,1554,981,672,-5,1,-14,3,-28,-74,116,-97,1870,243,363,405,4,0,-6,0,74,590,596,1030,751,0,0,0,0,0,6,47,40,6,0,0
17689,82632274,213,241,401,9,13,-2,-13,9,0,0,231,37,-15,114,1241,0,3,0,-3855,1554,983,672,-2,9,-7,8,-15,-44,125,-98,1880,239,363,407,4,0,-6,-12,72,589,593,1090,733,0,0,0,0,0,6,47,40,6,0,0
17690,82635114,212,240,401,9,13,-2,-10,7,0,0,231,37,-15,114,1241,0,3,0,-3855,1554,983,672,-4,-1,-6,3,-47,-73,101,-97,1875,241,362,406,4,0,-6,-16,71,595,601,1100,744,0,0,0,0,0,6,47,40,6,0,0
17691,82637949,213,241,400,9,13,-2,-6,7,0,0,231,37,-15,114,1241,0,3,0,-3855,1554,983,671,-2,6,-9,9,-38,-51,103,-97,1882,240,363,406,4,0,-6,-19,63,603,601,1135,740,0,0,0,0,0,6,47,40,6,0,0
17692,82640784,214,240,400,8,13,-2,-6,5,0,0,231,37,-15,114,1241,0,3,0,-3855,1554,983,672,-4,1,1,5,-54,-52,104,-97,1884,239,364,406,4,0,-6,-27,68,599,612,1157,743,0,0,0,0,0,6,47,40,6,0,0
17693,82643618,217,238,400,8,13,-2,-2,2,0,0,231,37,-15,114,1241,0,3,0,-3854,1552,737,380,-5,4,-5,4,-54,-49,116,-98,1865,239,363,406,-1,0,-6,-23,65,573,601,1155,769,0,0,0,0,0,6,47,40,6,0,0
17694,82646452,221,237,400,8,13,-2,7,-3,0,0,231,37,-15,114,1242,0,3,0,-3854,1552,733,382,-4,-1,13,5,-63,-23,180,-97,1878,238,359,406,1,0,-6,-74,53,602,655,1196,757,0,0,0,0,0,6,47,40,6,0,0
17695,82649285,221,235,399,8,13,-2,5,-7,0,0,231,37,-15,114,1242,0,3,0,-3854,1552,733,383,-2,2,-4,6,-52,-25,114,-97,1871,238,362,406,0,0,-6,-52,74,579,627,1215,763,0,0,0,0,0,6,47,40,6,0,0
17696,82652119,220,237,398,8,13,-3,2,1,0,0,231,37,-15,114,1242,0,3,0,-3854,1551,985,385,-5,1,5,10,-59,-4,149,-100,1874,240,360,406,0,0,-6,-63,115,590,650,1146,800,0,0,0,0,0,6,47,40,6,0,0
17697,82655948,219,238,398,8,13,-3,5,-3,0,0,231,37,-15,114,1242,0,3,0,-3854,1551,986,384,-3,3,-9,9,-39,-3,72,-98,1872,239,358,406,0,0,-6,-66,98,583,644,1220,780,0,0,0,0,0,6,47,40,6,0,0
17698,82659778,218,236,399,8,13,-3,6,-9,0,0,231,37,-15,114,1242,0,3,0,-3854,1550,911,384,-3,2,5,23,-52,18,108,-34,1873,240,359,406,0,0,-6,-64,86,590,641,1206,830,0,0,0,0,0,6,47,40,6,0,0
17699,82663608,219,234,399,8,13,-3,8,-11,0,0,231,36,-15,114,1242,0,3,0,-3854,1552,912,383,-3,2,-13,5,-43,-7,74,-86,1872,239,358,401,0,0,-6,-65,90,586,643,1215,845,0,0,0,0,0,6,47,40,6,0,0
17700,82667440,221,235,399,8,13,-3,13,-10,0,0,231,36,-15,114,1242,0,3,0,-3854,1552,911,383,-3,3,6,11,-14,4,93,-59,1871,240,360,403,0,0,-6,-75,72,601,657,1250,834,0,0,0,0,0,6,47,40,6,0,0
17701,82671273,221,235,399,8,13,-3,10,-9,0,0,231,36,-15,114,1242,0,3,0,-3854,1552,911,384,-3,-3,-14,10,-43,-25,90,-72,1868,240,361,402,0,0,-6,-69,91,583,649,1272,840,0,0,0,0,0,6,47,40,6,0,0
17702,82675106,221,239,399,8,13,-3,9,-1,0,0,231,36,-15,114,1242,0,3,0,-3854,1552,911,381,-3,11,-1,9,10,11,84,-65,1869,240,362,402,0,0,-6,-44,64,608,627,1301,836,0,0,0,0,0,6,47,40,6,0,0
17703,82678939,220,240,399,8,13,-3,3,-2,0,0,231,36,-14,114,1242,0,3,0,-3854,1550,974,340,-4,5,-7,7,-18,-7,44,-101,1885,240,360,402,1,0,-6,-56,77,599,645,1278,836,0,0,0,0,0,6,47,40,6,0,0
17704,82682773,217,241,399,8,13,-3,-1,-3,0,0,231,36,-14,114,1242,0,3,0,-3854,1550,976,339,-3,3,-21,9,4,-10,8,-83,1877,240,360,402,0,0,-6,-30,90,582,617,1329,835,0,0,0,0,0,6,47,40,6,0,0
17705,82686608,219,242,398,8,13,-3,3,2,0,0,231,36,-14,114,1242,0,3,0,-3854,1550,974,338,-3,7,1,7,-15,13,58,-92,1880,243,364,402,0,0,-6,-47,59,615,634,1343,834,0,0,0,0,0,6,47,40,6,0,0
17706,82690443,219,241,398,8,13,-3,3,-2,0,0,231,36,-14,114,1242,0,3,0,-3854,1549,955,338,-2,4,-12,-6,-5,0,24,-135,1876,239,367,401,0,0,-6,-38,68,608,613,1347,874,0,0,0,0,0,34,73,73,0,6,0
17707,82694271,220,243,398,8,13,-3,3,1,0,0,231,36,-14,114,1242,0,3,0,-3854,1549,955,337,-2,11,6,0,-8,26,70,-113,1878,241,366,401,0,0,-6,-35,53,619,618,1385,857,0,0,0,0,0,34,73,73,0,6,0
17708,82698099,220,243,398,8,13,-3,2,-1,0,0,231,36,-14,114,1242,0,3,0,-3854,1549,955,337,-3,1,-13,-5,-27,-11,19,-124,1876,242,364,401,0,0,-6,-39,60,611,621,1406,866,0,0,0,0,0,34,73,73,0,6,0
17709,82701927,221,242,397,8,13,-3,2,-1,0,0,231,36,-14,114,1242,0,3,0,-3854,1549,954,338,-3,8,6,-2,-2,17,52,-120,1889,244,364,401,0,0,-6,-34,60,612,617,1435,860,0,0,0,0,0,34,73,73,0,6,0
17710,82705755,220,242,397,8,13,-3,1,-2,0,0,231,36,-14,114,1242,0,3,0,-3854,1549,955,337,-3,0,-9,-4,-44,-22,10,-122,1882,243,365,401,0,0,-6,-25,59,613,608,1460,863,0,0,0,0,0,34,73,73,0,6,0
17711,82709584,221,241,397,8,13,-3,4,-6,0,0,231,36,-14,114,1242,0,3,0,-3854,1548,972,335,-1,4,2,-1,-21,11,53,-118,1885,251,366,399,0,0,-6,-29,27,620,605,1479,901,0,0,0,0,0,34,73,73,0,6,0
17712,82713414,220,243,397,8,13,-3,5,-1,0,0,231,36,-14,114,1242,0,3,0,-3854,1548,972,333,-2,5,-5,-3,-56,-23,16,-121,1900,248,367,400,0,0,-6,-4,25,635,583,1509,881,0,0,0,0,0,34,73,73,0,6,0
18048,82686261,0,4,1,8,13,-4,-4,6,0,0,0,30,79,-3,1241,0,2,0,241,1650,150,666,0,0,-1,-2,-4,-1,1,0,1849,231,351,433,-3,0,0,0,0,642,567,672,576,0,0,0,0,0,34,73,73,0,6,0
18049,82687256,-1,4,1,8,13,-4,-5,3,0,0,0,30,79,-3,1241,0,2,0,242,1648,159,941,0,0,-1,4,3,0,-15,18,1896,231,299,430,1,0,0,0,0,641,577,664,576,0,0,0,0,0,34,73,73,0,6,0
18050,82688250,0,3,1,8,13,-4,-2,0,0,0,0,30,79,-3,1242,0,2,0,242,1648,159,942,0,-2,6,-1,-32,5,1,9,1846,230,327,431,-1,0,0,-13,6,636,587,708,577,0,0,0,0,0,34,73,73,0,6,0
18051,82689243,0,3,1,8,13,-4,-5,-2,0,0,0,30,79,-3,1242,0,2,0,242,1648,158,942,0,-3,-6,2,0,-4,-48,13,1842,228,311,430,0,0,0,-7,9,634,583,726,577,0,0,0,0,0,34,73,73,0,6,0
18052,82690235,-1,4,0,8,13,-4,-10,2,0,0,0,30,79,-3,1242,0,2,0,242,1647,161,943,0,-2,2,8,-16,-20,-11,60,1844,229,319,434,0,0,0,-10,19,639,582,706,617,0,0,0,0,0,34,73,73,0,6,0
18053,82691226,1,4,1,8,13,-3,-3,2,0,0,0,30,79,-3,1242,0,2,0,242,1647,160,943,0,-1,-12,5,-5,-14,-82,36,1835,227,310,432,0,0,0,-20,-5,655,595,756,597,0,0,0,0,0,34,73,73,0,6,0
18054,82692218,2,4,1,8,13,-3,-2,2,0,0,0,30,79,-3,1242,0,2,0,242,1647,159,944,0,0,7,5,-14,-27,1,48,1830,226,317,433,0,0,0,-13,10,644,587,771,607,0,0,0,0,0,34,73,73,0,6,0
18055,82693209,3,3,1,7,13,-3,-3,2,0,0,0,30,79,-3,1242,0,2,0,242,1647,158,945,0,-8,-11,3,3,-14,-66,42,1832,226,308,432,0,0,0,-18,7,644,594,803,602,0,0,0,0,0,34,73,73,0,6,0
18056,82694202,-30,3,-3,7,14,-2,-4,2,0,0,0,31,79,-3,1242,0,2,4,242,1687,159,944,0,-4,-2,5,-7,-20,-32,45,1831,258,320,432,1,-1,0,-9,14,646,591,781,652,0,0,0,0,0,34,73,73,0,6,0
18057,82695194,-30,2,-3,7,14,-2,-6,0,0,0,0,31,79,-3,1243,0,2,4,243,1687,158,945,0,-8,-2,4,-44,-35,29,43,1831,242,315,432,0,0,0,-12,24,636,597,832,628,0,0,0,0,0,34,73,73,0,6,0
18058,82696185,-30,4,-3,7,14,-2,-9,4,0,0,0,31,79,-3,1244,0,2,4,244,1687,158,944,0,-11,-6,4,10,-9,-60,44,1830,249,314,432,0,0,0,11,15,652,579,846,641,0,0,0,0,0,34,73,73,0,6,0
18059,82697175,-30,2,-3,7,14,-2,-9,2,0,0,0,31,79,-3,1244,0,2,4,245,1687,158,945,0,-5,2,4,-57,-34,56,43,1829,242,318,432,0,0,0,-13,30,639,606,879,634,0,0,0,0,0,34,73,73,0,6,0
18060,82698166,-31,3,-2,7,14,-2,-7,2,0,0,0,31,79,-3,1244,0,2,4,246,1684,146,946,0,-9,-2,2,-34,-20,42,56,1770,245,316,432,-3,0,0,-1,22,652,590,866,634,0,0,0,0,0,34,73,73,0,6,0
18061,82699156,-31,1,-2,7,14,-2,-9,1,0,0,0,31,79,-3,1244,0,2,4,246,1684,146,947,0,-3,5,2,-1,-1,36,49,1799,240,317,432,-1,0,0,-8,33,640,601,912,635,0,0,0,0,0,34,73,73,0,6,0
18062,82700146,-33,2,-2,7,14,-2,-12,2,0,0,0,31,79,-3,1244,0,2,4,246,1684,147,946,0,-6,-4,2,-33,-30,48,52,1784,242,320,432,-2,0,0,6,30,644,587,929,633,0,0,0,0,0,34,73,73,0,6,0
18063,82701136,-35,2,-2,7,14,-2,-13,3,0,0,0,31,79,-3,1244,0,2,4,246,1684,148,946,0,1,2,2,35,18,34,48,1791,240,317,432,-1,0,0,6,29,644,588,960,635,0,0,0,0,0,34,73,73,0,6,0
18064,82702128,-32,0,-2,7,14,-2,-10,0,0,0,0,31,79,-3,1244,0,2,4,246,1684,146,947,0,-11,4,0,-40,-38,52,47,1787,239,318,432,-1,0,0,-10,29,644,603,984,629,0,0,0,0,0,34,73,73,0,6,0
18065,82703122,-31,1,-2,7,14,-2,-11,1,0,0,0,31,79,-3,1244,0,2,4,246,1684,145,947,0,-6,-4,2,26,19,21,47,1789,239,313,432,-1,0,0,-5,25,648,599,1012,633,0,0,0,0,0,34,73,73,0,6,0
18176,82718084,-1,2,1,8,14,-3,1,1,0,0,0,28,79,-3,1248,0,2,0,249,1647,425,667,0,1,-1,2,6,-2,-11,13,1938,219,238,405,5,0,0,0,0,642,584,680,609,0,0,0,0,0,34,73,73,0,6,0
18177,82719078,0,3,1,8,14,-3,-1,4,0,0,0,28,79,-3,1248,0,2,0,249,1647,425,666,0,-7,-8,2,-3,-2,-55,13,1938,219,232,405,5,0,0,8,-5,648,576,720,610,0,0,0,0,0,34,73,73,0,6,0
18178,82720072,-2,3,1,8,14,-3,-4,2,0,0,0,28,79,-3,1248,0,2,0,249,1647,425,667,0,3,1,3,21,1,4,13,1938,218,237,405,5,0,0,1,14,631,583,740,608,0,0,0,0,0,34,73,73,0,6,0
18179,82721066,-2,3,1,8,14,-3,0,1,0,0,0,28,79,-3,1248,0,2,0,249,1646,373,667,0,-2,0,-6,10,-26,-52,-15,1945,218,231,405,5,0,0,4,-3,632,587,738,649,0,0,0,0,0,34,73,73,0,6,0
18180,82722059,-3,4,1,8,14,-3,-3,4,0,0,0,28,79,-3,1248,0,2,0,249,1646,374,666,0,-1,5,-1,39,16,6,-1,1941,218,234,405,5,0,0,30,7,631,556,779,628,0,0,0,0,0,34,73,73,0,6,0
18181,82723053,-2,4,1,8,14,-3,-3,4,0,0,0,28,79,-3,1248,0,2,0,249,1646,373,666,0,-5,2,-4,8,-23,-8,-6,1943,217,232,405,5,0,0,4,2,633,581,798,638,0,0,0,0,0,34,73,73,0,6,0
18182,82724147,-2,4,1,8,12,-4,-11,4,-12,-16,-21,28,79,-3,1248,0,2,0,249,1646,370,666,0,-3,3,-14,11,10,10,37,1941,217,231,405,5,5,-6,17,4,632,568,788,633,0,0,0,0,0,34,73,73,0,6,0
18183,82725241,-1,5,0,8,13,-4,-12,7,-12,-16,-21,28,79,-3,1248,0,2,0,248,1646,369,666,0,-5,13,-10,26,20,25,16,1942,216,233,405,5,2,-3,3,1,636,581,833,636,2,0,0,0,-1,34,73,73,0,6,0
18184,82726334,-2,5,0,8,13,-4,-17,8,-12,-16,-21,28,79,-3,1248,0,2,0,248,1646,369,666,0,-5,-3,-12,6,6,13,26,1983,216,232,405,5,3,-4,22,10,627,562,850,635,2,0,0,0,-1,34,73,73,0,6,0
18185,82727427,-2,5,0,8,13,-4,-19,7,-12,-16,-21,28,79,-3,1248,0,2,0,248,1646,370,666,0,3,12,-10,19,30,42,21,1962,216,234,405,5,2,-3,20,12,625,565,881,634,0,42,0,0,0,34,73,73,0,6,0
18186,82728520,-1,4,0,8,13,-4,-17,8,-12,-16,-21,28,79,-3,1249,0,2,0,248,1646,370,666,0,-9,-1,-12,0,4,27,23,1962,215,229,405,5,2,-3,23,11,628,562,905,635,0,42,0,0,0,34,73,73,0,6,0
18187,82729612,-1,3,0,8,13,-4,-19,8,-12,-16,-21,28,79,-3,1249,0,2,0,248,1645,394,666,0,-3,8,-6,10,34,30,25,1962,204,227,407,5,2,-3,21,7,626,564,898,674,0,42,0,0,0,34,73,73,0,6,0
18188,82730705,-1,4,0,8,13,-4,-17,6,-12,-16,-21,28,79,-3,1249,0,2,0,249,1645,394,666,0,-8,-5,-9,0,2,40,24,1962,209,227,406,5,2,-3,16,10,628,571,941,652,0,42,0,0,0,34,73,73,0,6,0
18189,82731798,0,3,0,8,13,-4,-15,7,-12,-16,-21,28,79,-3,1249,0,2,0,250,1645,393,667,-1,-3,9,-9,17,36,34,24,1959,204,229,406,5,2,-3,14,5,634,577,959,664,0,42,0,0,0,34,73,73,0,6,0
18190,82732890,0,4,0,8,13,-4,-21,11,-12,-16,-21,28,79,-3,1250,0,2,0,251,1645,393,667,0,-9,-3,-9,-17,10,48,24,1957,202,229,406,5,2,-3,43,13,630,553,990,659,0,42,0,0,0,34,73,73,0,6,0
18191,82733982,-4,6,0,8,13,-4,-27,12,-12,-16,-21,28,79,-3,1251,0,2,0,251,1645,395,666,0,5,3,-8,21,46,57,24,1958,203,232,406,5,2,-3,52,21,623,546,1014,660,0,42,0,0,0,34,73,73,0,6,0
18192,82735075,-5,4,0,8,13,-4,-28,7,-12,-16,-21,28,79,-3,1251,0,2,0,251,1643,420,566,-1,0,0,-13,5,26,18,7,1974,202,230,405,4,2,-3,47,17,610,557,995,678,0,42,0,0,0,34,73,73,0,6,0
18193,82736167,-8,6,0,8,13,-4,-29,7,-12,-16,-21,28,79,-3,1252,0,2,0,251,1643,422,566,0,1,-14,-9,16,27,-16,15,1966,202,231,405,4,2,-3,56,34,602,547,967,9821,0,42,0,0,0,34,73,73,0,6,0
18194,82738254,-7,4,0,8,13,-4,-26,4,-12,-16,-21,28,79,-3,1252,0,2,0,251,1643,421,567,0,7,4,-11,-8,21,61,11,1970,202,235,405,4,2,-3,36,25,607,567,1021,5249,0,42,0,0,0,34,73,73,0,6,0
18195,82740340,-7,3,0,8,13,-4,-28,5,-12,-16,-21,28,79,-3,1252,0,2,0,251,1642,387,568,0,4,-13,-20,2,22,20,-40,1968,203,230,401,4,2,-3,46,39,607,554,984,7575,0,42,0,0,0,34,73,73,0,6,0
18196,82742428,-8,4,0,8,13,-4,-28,6,-12,-16,-21,28,79,-3,1252,0,2,0,251,1642,387,567,0,12,4,-15,14,16,92,-14,1969,202,234,403,4,2,-3,47,32,608,554,1042,6411,0,42,0,0,0,2,72,69,0,0,0
18197,82744513,-7,4,0,8,13,-4,-20,2,-12,-16,-21,28,79,-3,1252,0,2,0,251,1642,386,567,-1,2,-12,-18,7,16,19,-25,1984,202,229,402,4,2,-3,29,24,618,571,1053,6996,0,42,0,0,0,2,72,69,0,0,0
18198,82746598,-7,5,0,8,14,-4,-24,6,-12,-16,-21,28,79,-3,1252,0,2,0,251,1642,386,566,0,7,3,-16,38,35,97,-17,2001,202,234,402,4,2,-3,57,33,610,542,1087,6703,0,42,0,0,0,2,72,69,0,0,0
18199,82748684,-4,4,0,8,14,-4,-23,5,-12,-16,-21,28,79,-3,1252,0,2,0,251,1642,385,566,0,1,-10,-17,15,18,11,-21,1992,202,231,402,4,2,-3,32,23,619,567,1110,6845,0,42,0,0,0,2,72,69,0,0,0
18200,82750773,-4,3,0,8,14,-4,-19,0,-12,-16,-21,28,79,-3,1252,0,2,0,251,1641,467,567,0,4,4,-13,26,47,76,2,1997,212,232,401,4,2,-3,44,20,619,551,1105,6814,0,42,0,0,0,2,72,69,0,0,0
2,1,37,40,2,-3,3,0,0,-6,7,0,0,0,0,0,0,1,-2,0,-2,1702,1,45,-17,-28,1,13,4,4,0,0,0,0,21,-2,2,-21,40,-2,1,159,159,159,162,0,42,0,0,0,2,72,69,0,0,0
3,1,37,38,2,-3,3,0,0,-11,7,0,0,0,0,0,0,1,-2,0,-2,1702,1,47,-17,-28,5,13,8,13,-40,0,0,0,17,-2,2,-21,40,-19,12,147,178,199,163,0,42,0,0,0,2,72,69,0,0,0
4,0,38,37,2,-3,3,0,1,-10,7,0,0,0,0,0,0,1,-2,0,-2,1702,1,47,-17,-31,1,13,-5,-6,46,0,4,2,20,-2,2,-21,40,-2,1,159,160,219,163,0,42,0,0,0,2,72,69,0,0,0
5,-2,38,37,2,-3,3,0,6,-12,7,0,0,0,0,0,0,1,-2,0,-2,1702,2,47,-17,-25,1,14,11,13,-54,0,5,5,17,-2,2,-21,40,-19,6,153,177,249,164,0,42,0,0,0,2,72,69,0,0,0
