loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],debug[4],debug[5],debug[6],debug[7],motor[0],motor[1],motor[2],motor[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
5775,19427177,-2,7,-1,0,0,0,-1,2,0,0,0,3,7,-1,1000,-1,3,0,0,1703,6,668,0,0,-1,-1,2,-7,14,6,2094,167,203,313,0,0,0,7,-5,201,157,506,231,3,0,0,1,1,,,,,,
5776,19428186,-2,7,0,0,0,0,-1,2,0,0,0,3,7,-1,1000,-1,3,0,0,1702,0,668,-1,-1,0,-1,3,-6,13,1,2090,167,202,313,0,0,0,1,2,195,159,494,193,3,0,0,1,1,,,,,,
5777,19430190,-2,7,0,0,0,0,-1,1,0,0,0,3,7,-1,1000,-1,3,0,0,1702,0,669,0,0,0,0,2,-6,13,3,2092,167,202,313,0,0,0,0,-1,191,157,540,211,3,0,0,1,1,,,,,,
5778,19432196,-2,7,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1702,0,669,1,0,0,1,7,-1,6,2,2091,167,202,313,0,0,0,-5,4,189,158,557,200,3,0,0,1,1,,,,,,
5779,19434203,-2,7,0,0,0,0,-1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1702,0,669,1,0,1,0,8,2,14,0,2091,167,202,313,0,0,0,-7,5,187,157,588,204,3,0,0,1,1,,,,,,
5780,19436210,-2,7,0,0,0,0,-1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1702,0,670,1,0,-1,-1,14,-3,10,1,2091,167,202,313,0,0,0,-6,6,191,157,612,202,3,0,0,1,1,,,,,,
5781,19438219,-2,7,0,0,0,0,-1,1,0,0,0,3,7,-1,1000,-1,3,0,0,1701,-5,670,1,0,0,0,10,2,7,10,2090,167,202,313,0,0,0,-6,12,185,164,600,243,3,0,0,1,1,,,,,,
5782,19440229,-2,7,0,0,0,0,0,1,0,0,0,3,7,-1,1000,-1,3,0,0,1701,-5,670,0,-1,0,0,6,1,12,2,2090,167,202,313,0,0,0,-5,5,188,160,646,221,3,0,0,1,1,,,,,,
5783,19442240,-2,7,0,0,0,0,-1,1,0,0,0,3,7,-1,1000,-1,3,0,0,1701,-5,670,0,0,0,1,3,3,12,6,2090,167,202,313,0,0,0,-5,8,184,162,663,231,3,0,0,1,1,,,,,,
5784,19444251,-2,7,-1,0,0,0,-1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1700,3,670,0,0,0,0,5,-5,14,4,2089,165,202,314,0,0,0,-5,6,190,159,654,266,3,0,0,1,1,,,,,,
5785,19446261,-2,6,-2,0,0,0,-1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1700,3,670,1,0,0,0,3,2,14,3,2084,166,202,313,0,0,0,-6,11,188,160,698,250,3,0,0,1,1,,,,,,
5786,19448268,-2,6,-2,0,0,0,0,0,0,0,0,3,7,-1,1000,-1,3,0,0,1700,3,670,0,0,0,-1,14,-5,9,3,2086,165,202,313,0,0,0,-2,9,194,159,716,259,3,0,0,1,1,,,,,,
5787,19450278,-2,6,-1,0,0,0,0,0,0,0,0,3,7,-1,1000,-1,3,0,0,1700,3,670,0,0,0,-1,15,-5,7,3,2085,165,202,313,0,0,0,-6,4,189,159,747,249,3,0,0,1,1,,,,,,
5788,19452291,-2,6,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1700,3,670,-1,0,0,-1,16,-2,-3,5,2090,165,202,313,0,0,0,-7,4,184,160,771,253,3,0,0,1,1,,,,,,
5789,19454304,-2,6,0,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1699,1,670,0,0,0,0,16,2,7,-4,2087,165,202,313,0,0,0,-6,1,186,154,759,291,3,0,0,1,1,,,,,,
5790,19456316,-2,6,0,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1699,1,671,0,0,1,1,7,6,-1,1,2088,165,202,313,0,0,0,-6,4,187,156,805,272,3,0,0,1,1,,,,,,
5791,19458329,-2,6,-1,0,0,0,-1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1699,1,670,1,0,0,0,-2,6,2,2,2097,165,202,313,0,0,0,-1,6,195,155,822,280,3,0,0,1,1,,,,,,
5792,19460343,-2,6,-1,0,0,0,-1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1699,1,670,0,0,-1,-1,-4,-2,8,1,2092,165,202,313,0,0,0,3,6,199,155,776,3284,3,0,0,1,1,,,,,,
5793,19463351,-2,6,-1,0,0,0,-1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1699,1,669,-1,0,0,-1,-5,-3,7,1,2094,165,202,313,0,0,0,2,3,198,155,839,1784,3,0,0,1,1,,,,,,
5794,19466357,-2,5,-1,0,0,0,-1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,0,-1,-1,0,-4,2,9,3,2094,176,202,313,0,0,0,2,5,195,152,807,2574,3,0,0,1,1,,,,,,
5795,19469364,-2,5,-1,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,0,0,0,1,9,2,8,2,2094,170,202,313,0,0,0,-2,4,189,153,863,2178,3,0,0,1,1,,,,,,
5796,19472372,-2,5,-1,0,0,0,-2,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,1,0,0,1,7,3,7,2,2099,173,202,313,0,0,0,-6,8,185,152,875,2376,3,0,0,1,1,,,,,,
5797,19475379,-2,4,-1,0,0,0,-2,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,670,1,0,1,1,19,9,7,2,2102,171,202,313,0,0,0,-8,10,184,152,909,2277,3,0,0,1,1,,,,,,
5798,19478387,-2,4,-1,0,0,0,-1,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,670,1,0,0,1,15,5,8,2,2100,172,202,313,0,0,0,-8,9,186,152,932,2325,3,0,0,1,1,,,,,,
5799,19481395,-2,5,0,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,1,0,0,0,17,1,17,2,2101,172,202,313,0,0,0,-3,4,192,152,960,2302,3,0,0,1,1,,,,,,
5800,19484403,-1,6,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,0,-1,0,0,5,-1,18,1,2105,172,202,313,0,0,0,7,5,200,156,986,2312,3,0,0,1,1,,,,,,
5801,19487411,-1,6,0,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,0,0,0,0,-7,1,18,1,2103,172,202,313,0,0,0,5,6,193,151,1013,2308,3,0,0,1,1,,,,,,
5802,19490418,-1,6,-1,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,0,0,0,1,-8,6,14,1,2104,172,202,313,0,0,0,7,11,196,153,1039,2311,3,0,0,1,1,,,,,,
5803,19493425,-1,6,-2,0,0,0,0,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1698,-10,669,1,0,0,0,-4,6,11,1,2103,173,202,313,0,0,0,1,9,193,152,1066,2308,3,0,0,1,1,,,,,,
5804,19496433,-1,6,-2,0,0,0,0,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1697,-3,669,0,0,0,0,-6,17,10,-2,2103,172,202,313,0,0,0,4,7,194,151,1052,2349,3,0,0,1,1,,,,,,
5805,19499441,-1,6,-2,0,0,0,1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1697,-3,669,0,0,0,-1,7,7,5,0,2103,172,202,313,0,0,0,-2,1,192,151,1099,2329,3,0,0,1,1,,,,,,
5806,19502449,-1,6,-1,0,0,0,1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1697,-3,669,-1,-1,0,0,4,10,5,-1,2103,172,202,313,0,0,0,-2,3,187,154,1115,2339,3,0,0,1,1,,,,,,
5807,19505457,-1,6,-1,0,0,0,0,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1697,-3,670,0,0,1,1,10,16,3,0,2103,172,202,313,0,0,0,-3,2,183,151,1147,2333,3,0,0,1,1,,,,,,
5808,19508465,-1,6,-1,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1697,-3,669,1,0,0,1,0,20,10,1,2103,172,202,313,0,0,0,5,6,190,151,1094,5408,3,0,0,1,1,,,,,,
5809,19512469,-2,6,-2,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1696,2,669,0,0,1,0,6,9,2,4,2101,133,203,313,0,0,0,1,9,190,157,1120,3910,3,0,0,1,1,,,,,,
5810,19516473,-1,6,-2,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1696,2,669,0,-1,0,0,-3,4,14,2,2102,152,202,313,0,0,0,5,5,198,154,1147,4660,3,0,0,1,1,,,,,,
5811,19520476,-1,6,-1,0,0,0,1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1696,2,668,-1,0,-1,-1,-10,0,15,5,2101,142,202,313,0,0,0,1,1,196,155,1173,4286,3,0,0,1,1,,,,,,
5812,19524478,-1,6,0,0,0,0,1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1696,2,668,-1,0,0,0,-3,0,15,7,2101,147,202,313,0,0,0,5,2,193,154,1200,4474,3,0,0,1,1,,,,,,
5813,19528479,-1,6,1,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1696,2,669,-1,0,0,0,8,4,11,6,2101,144,202,313,0,0,0,-1,1,186,154,1226,4381,3,0,0,1,1,,,,,,
5814,19532479,-1,5,1,0,0,0,1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1695,-4,669,-1,1,0,1,3,9,16,-2,2101,135,202,313,0,0,0,2,-6,191,146,1213,4467,3,0,0,1,1,,,,,,
5815,19536478,-1,4,1,0,0,0,1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1695,-4,670,0,0,0,0,9,9,7,2,2086,139,202,313,0,0,0,-3,1,187,150,1259,4425,3,0,0,1,1,,,,,,
5816,19540477,-1,4,1,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1695,-4,670,0,0,0,0,7,8,11,0,2093,137,202,313,0,0,0,2,-1,193,148,1276,4445,3,0,0,1,1,,,,,,
5817,19544476,-1,4,2,0,0,0,1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1695,-4,669,0,0,0,-1,5,4,12,1,2084,138,202,313,0,0,0,8,-3,198,149,1307,4436,3,0,0,1,1,,,,,,
5818,19548474,-1,4,2,0,0,0,1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1695,-4,669,-1,0,-1,0,-2,3,11,2,2088,137,202,313,0,0,0,15,-2,202,148,1331,4440,3,0,0,1,1,,,,,,
5819,19552473,-1,4,2,0,0,0,1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1694,0,669,-1,1,1,1,1,-7,11,0,2086,137,202,313,0,0,0,11,-1,200,148,1319,4478,3,0,0,1,1,,,,,,
5820,19556473,-1,4,2,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1694,0,669,-1,0,0,1,-4,3,6,2,2087,137,202,313,0,0,0,8,3,197,148,1365,4458,3,0,0,1,1,,,,,,
5821,19560473,-2,4,1,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1694,0,669,0,1,0,1,1,4,2,2,2086,137,202,313,0,0,0,4,4,196,148,1382,4469,3,0,0,1,1,,,,,,
5822,19564472,-2,3,1,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-1,669,0,0,0,1,-1,10,2,0,2086,137,202,313,0,0,0,6,1,194,148,1373,4503,3,0,0,1,1,,,,,,
5823,19568468,-2,3,2,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-1,669,-1,0,0,0,7,2,2,1,2086,137,202,313,0,0,0,4,-2,193,148,1417,4504,3,0,0,1,1,,,,,,
5824,19572431,-2,4,3,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-1,669,0,-1,0,0,9,4,1,0,2086,137,202,313,0,0,0,10,-1,196,152,1358,7639,3,0,0,1,1,,,,,,
5825,19577389,-2,4,3,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-1,669,0,0,0,1,6,8,1,0,2086,137,202,313,0,0,0,6,-1,191,148,1427,6071,3,0,0,1,1,,,,,,
5826,19582346,-2,4,2,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1694,-67,669,0,0,0,1,8,3,9,3,2086,137,202,313,0,0,0,8,0,200,148,1391,6895,3,0,0,1,1,,,,,,
5827,19587304,-1,4,1,0,0,0,-1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-58,669,0,1,0,1,7,4,7,6,2086,137,202,313,0,0,0,7,3,199,155,1409,6523,3,0,0,1,1,,,,,,
5828,19592264,-1,4,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-58,669,0,0,-1,0,5,-3,18,4,2086,137,202,313,0,0,0,8,0,204,151,1440,6707,3,0,0,1,1,,,,,,
5829,19597224,-1,4,0,0,0,0,1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-58,669,0,0,0,-1,4,-3,16,5,2086,137,202,313,0,0,0,9,-5,204,153,1464,6616,3,0,0,1,1,,,,,,
5830,19602183,-1,4,0,0,0,0,1,0,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-58,668,-1,-1,1,0,6,-1,17,3,2086,137,202,313,0,0,0,9,-4,201,153,1492,6661,3,0,0,1,1,,,,,,
5831,19607143,-1,4,0,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-58,668,0,0,0,1,9,7,16,4,2086,137,202,313,0,0,0,3,-4,192,153,1518,6639,3,0,0,1,1,,,,,,
5832,19612100,-1,4,-1,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-53,668,0,0,0,1,8,4,23,0,2086,137,202,313,0,0,0,6,-4,201,151,1505,6690,3,0,0,1,1,,,,,,
5833,19617057,-1,4,-2,0,0,0,-1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-53,669,1,0,0,1,12,-1,25,1,2086,137,202,313,0,0,0,2,0,197,152,1551,6665,3,0,0,1,1,,,,,,
5834,19622013,-1,4,-2,0,0,0,0,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-53,669,0,0,0,0,15,-9,30,0,2086,137,202,313,0,0,0,8,-3,207,151,1568,6677,3,0,0,1,1,,,,,,
5835,19626970,-1,4,-2,0,0,0,1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-53,669,0,0,-1,-1,13,-12,29,0,2086,137,202,313,0,0,0,9,-6,208,151,1599,6670,3,0,0,1,1,,,,,,
5836,19631928,-1,4,-2,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1693,-28,669,0,-1,0,0,14,-10,26,2,2086,137,202,313,0,0,0,8,-3,205,150,1586,6713,3,0,0,1,1,,,,,,
5837,19636886,-1,4,-2,0,0,0,0,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-25,669,0,0,0,0,14,-10,28,0,2086,137,202,313,0,0,0,8,-8,206,143,1591,6731,3,0,0,1,1,,,,,,
5838,19641844,-1,3,-3,0,0,0,-1,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-25,669,0,0,0,1,14,-4,22,1,2086,137,202,313,0,0,0,5,0,200,145,1628,6721,3,0,0,1,1,,,,,,
5839,19646804,-1,3,-4,0,0,0,-1,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-25,669,1,0,0,0,6,-1,23,0,2086,137,202,313,0,0,0,8,1,206,144,1649,6723,3,0,0,1,1,,,,,,
5840,19651765,-1,3,-4,0,0,0,-1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-25,669,0,0,0,0,6,-2,20,0,2086,137,202,313,0,0,0,11,0,210,144,1601,9922,3,0,0,1,1,,,,,,
5841,19657721,-1,3,-4,0,0,0,-1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-25,669,0,0,0,0,9,-2,20,0,2086,137,202,313,0,0,0,10,-3,209,144,1665,8321,3,0,0,1,1,,,,,,
5842,19663677,-1,3,-4,0,0,0,-1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-26,669,0,-1,-1,0,7,-2,18,-3,2086,136,202,313,0,0,0,10,-2,206,142,1635,9161,3,0,0,1,1,,,,,,
5843,19669632,-1,3,-4,0,0,0,-1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-26,669,1,0,0,0,6,1,18,-1,2086,136,202,313,0,0,0,7,-2,203,142,1690,8746,3,0,0,1,1,,,,,,
5844,19675579,-1,3,-4,0,0,0,-1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-26,669,0,0,1,1,13,4,18,0,2086,136,202,313,0,0,0,8,3,203,142,1702,8957,3,0,0,1,1,,,,,,
5845,19681525,-1,3,-4,0,0,0,0,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-26,669,1,0,-1,0,12,4,21,1,2086,136,202,313,0,0,0,4,1,203,142,1736,8851,3,0,0,1,1,,,,,,
5846,19687472,-1,3,-4,0,0,0,0,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1692,-43,669,0,-1,0,0,11,6,17,4,2086,136,202,313,0,0,0,6,7,203,148,1719,8944,3,0,0,1,1,,,,,,
5847,19693418,-1,4,-3,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-44,669,0,-1,-1,0,11,3,19,5,2086,136,202,313,0,0,0,5,6,198,147,1727,8937,3,0,0,1,1,,,,,,
5848,19699363,-1,4,-2,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-44,669,0,0,0,0,4,5,20,3,2085,136,202,313,0,0,0,6,5,198,151,1763,8940,3,0,0,1,1,,,,,,
5849,19705309,-1,4,-2,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-44,669,0,1,0,1,3,9,18,4,2085,136,202,313,0,0,0,6,5,195,146,1785,8937,3,0,0,1,1,,,,,,
5850,19711256,-1,4,-3,0,0,0,0,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-44,669,0,0,0,1,0,9,24,3,2085,136,202,313,0,0,0,7,12,197,148,1814,8937,3,0,0,1,1,,,,,,
5851,19717204,0,4,-4,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,-44,669,1,0,0,2,2,1,19,2,2085,136,202,313,0,0,0,3,8,202,147,1839,8936,3,0,0,1,1,,,,,,
5852,19723153,0,4,-4,0,0,0,1,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-40,669,0,0,0,1,0,12,13,4,2085,136,202,313,0,0,0,5,13,201,152,1826,8976,3,0,0,1,1,,,,,,
5853,19729103,0,4,-3,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-40,669,-1,0,0,0,7,5,20,3,2085,136,202,313,0,0,0,1,7,196,149,1872,8955,3,0,0,1,1,,,,,,
5854,19735054,0,4,-2,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-40,669,-1,-1,0,-1,9,8,13,2,2085,136,201,313,0,0,0,2,4,192,150,1889,8964,3,0,0,1,1,,,,,,
5855,19741005,0,3,-1,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-40,669,-1,1,0,0,11,9,13,2,2085,136,201,313,0,0,0,2,5,191,151,1920,8963,3,0,0,1,1,,,,,,
5856,19746950,0,3,-2,0,0,0,1,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1691,110,669,-1,1,0,1,11,5,21,3,2085,136,201,313,0,0,0,2,0,193,145,1901,8926,3,0,0,1,1,,,,,,
5857,19753889,-1,3,-2,0,0,0,1,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,110,668,0,1,0,0,8,10,14,1,2085,136,201,313,0,0,0,6,7,198,148,1950,8944,3,0,0,1,1,,,,,,
5858,19760829,-1,3,-2,0,0,0,2,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,110,668,0,1,0,-1,6,1,24,2,2085,136,201,313,0,0,0,8,3,203,146,1965,8935,3,0,0,1,1,,,,,,
5859,19767770,-1,4,-2,0,0,0,3,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1691,110,668,-1,0,0,0,-2,-3,26,1,2085,136,201,313,0,0,0,9,2,203,147,1997,8936,3,0,0,1,1,,,,,,
5860,19774712,-1,4,-1,0,0,0,3,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,100,668,-1,-1,0,-1,1,-3,18,-1,2084,136,201,313,0,0,0,8,4,199,147,1981,8975,3,0,0,1,1,,,,,,
5861,19781655,-1,4,0,0,0,0,3,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1690,100,669,-1,0,1,1,5,-4,23,0,2084,136,201,313,0,0,0,5,3,196,148,2029,8955,3,0,0,1,1,,,,,,
5862,19788598,-1,4,-1,0,0,0,3,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1690,100,669,-1,0,0,1,9,6,14,0,2084,136,201,313,0,0,0,2,7,191,147,2045,8963,3,0,0,1,1,,,,,,
5863,19795543,-1,4,-1,0,0,0,3,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1690,100,669,0,0,0,0,17,10,12,0,2084,136,201,313,0,0,0,3,10,192,147,2077,8963,3,0,0,1,1,,,,,,
5864,19802479,-1,4,-1,0,0,0,4,-4,0,0,0,3,7,-1,1000,-1,3,0,0,1690,100,670,-1,0,1,-1,16,3,10,0,2084,136,201,313,0,0,0,-5,5,188,147,2101,8967,3,0,0,1,1,,,,,,
5865,19809415,-1,4,-1,0,0,0,5,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1689,108,670,-1,-1,0,0,16,6,5,1,2084,136,201,313,0,0,0,-1,9,185,150,2089,9005,3,0,0,1,1,,,,,,
5866,19816351,-1,5,0,0,0,0,4,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-34,670,-1,0,0,0,16,2,9,0,2084,136,201,313,0,0,0,-3,17,186,154,2096,9026,3,0,0,1,1,,,,,,
5867,19823287,-1,5,0,0,0,0,4,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-34,670,0,0,0,0,3,4,7,0,2084,136,201,313,0,0,0,-1,14,185,151,2132,9016,3,0,0,1,1,,,,,,
5868,19830222,-1,5,0,0,0,0,3,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-34,670,1,0,0,2,8,5,8,0,2084,136,201,313,0,0,0,0,21,186,152,2154,9022,3,0,0,1,1,,,,,,
5869,19837156,-1,4,0,0,0,0,3,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1690,-34,670,0,0,0,0,-3,9,8,0,2084,136,201,313,0,0,0,-2,21,186,151,2183,9020,3,0,0,1,1,,,,,,
5870,19844089,-1,4,0,0,0,0,4,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1689,-42,670,0,0,0,1,1,8,1,4,2084,136,201,313,0,0,0,-1,17,180,155,2168,9061,3,0,0,1,1,,,,,,
5871,19851023,-1,4,0,0,0,0,4,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1689,-42,669,0,0,-1,-1,9,10,2,2,2084,136,201,313,0,0,0,4,17,184,153,2215,9040,3,0,0,1,1,,,,,,
5872,19857956,-1,4,1,0,0,0,3,-1,0,0,0,3,7,-1,1000,-1,3,0,0,1689,-42,670,-1,0,0,-1,12,15,-5,3,2084,136,201,313,0,0,0,-1,14,176,155,2154,12378,3,0,0,1,1,,,,,,
5873,19865883,-1,4,1,0,0,0,3,-2,0,0,0,3,7,-1,1000,-1,3,0,0,1689,-42,670,0,0,1,0,16,14,-5,2,2084,136,201,313,0,0,0,-2,16,174,153,2224,10709,3,0,0,1,1,,,,,,
5874,19873811,-1,3,1,0,0,0,2,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1689,-42,671,1,1,0,1,16,21,-12,2,2084,136,201,313,0,0,0,-6,20,170,155,2229,11542,3,0,0,1,1,,,,,,
5875,19881740,-1,3,1,0,0,0,2,-3,0,0,0,3,7,-1,1000,-1,3,0,0,1688,-47,671,0,1,0,0,16,11,-8,5,2082,135,201,313,0,0,0,-4,18,174,157,2225,11165,3,0,0,1,1,,,,,,
5876,19889670,-1,4,1,0,0,0,2,-1,0,0,0,3,6,-1,1000,-1,3,0,0,1688,-47,670,0,1,0,-1,14,7,1,3,2083,135,201,313,0,0,0,0,18,184,156,2267,11352,3,0,0,1,1,,,,,,
5877,19897600,-1,5,1,0,0,0,3,1,0,0,0,3,6,-1,1000,-1,3,0,0,1688,-47,670,-1,1,-1,-1,10,5,10,4,2082,135,201,313,0,0,0,7,15,190,156,2286,11259,3,0,0,1,1,,,,,,
5878,19905530,-1,5,2,0,0,0,3,0,0,0,0,3,6,-1,1000,-1,3,0,0,1688,-47,669,-1,1,0,-1,-1,8,13,2,2081,135,201,313,0,0,0,6,14,186,156,2316,11305,3,0,0,1,1,,,,,,
5879,19913459,-1,4,3,0,0,0,3,-1,0,0,0,3,6,-1,1000,-1,3,0,0,1688,-47,669,-1,2,-1,0,0,9,12,3,2081,135,201,313,0,0,0,4,17,182,156,2341,11282,3,0,0,1,1,,,,,,
5880,19921389,-1,4,3,0,0,0,3,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1687,-44,669,-1,2,0,0,0,15,16,1,2081,135,201,313,0,0,0,5,7,185,148,2328,11333,3,0,0,1,1,,,,,,
5881,19929320,-2,3,3,0,0,0,4,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1687,-44,669,0,2,0,1,14,12,11,2,2081,135,201,313,0,0,0,3,15,184,152,2374,11306,3,0,0,1,1,,,,,,
5882,19937251,-2,3,3,0,0,0,4,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1687,-44,669,0,2,0,-1,16,9,5,1,2081,135,201,313,0,0,0,0,10,185,150,2391,11320,3,0,0,1,1,,,,,,
5883,19945181,-2,3,3,0,0,0,5,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1687,-44,669,0,2,1,-1,19,3,2,2,2081,135,201,313,0,0,0,-1,10,182,151,2422,11314,3,0,0,1,1,,,,,,
5884,19953120,-2,3,3,0,0,0,5,-2,0,0,0,3,6,-1,1000,-1,3,0,0,1687,-44,670,-1,2,1,-1,14,3,2,2,2081,135,201,313,0,0,0,0,8,182,151,2446,11297,3,0,0,1,1,,,,,,
5885,19961070,-2,3,3,0,0,0,5,-1,0,0,0,3,6,-1,1000,-1,3,0,0,1686,-46,670,0,2,1,-1,16,-4,5,3,2081,135,201,313,0,0,0,0,16,184,154,2434,11345,3,0,0,1,1,,,,,,
5886,19969021,-2,3,3,0,0,0,5,0,0,0,0,3,6,-1,1000,-1,3,0,0,1686,-46,670,0,2,1,-1,6,7,8,3,2081,135,201,313,0,0,0,6,14,189,152,2480,11320,3,0,0,1,1,,,,,,
