loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],debug[0],debug[1],debug[2],debug[3],debug[4],debug[5],debug[6],debug[7],motor[0],motor[1],motor[2],motor[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
1799,82525655,-10,3,1,0,0,0,-2,5,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,1,0,2,0,-6,26,99,118,2027,97,173,307,0,0,0,4,13,170,160,2624,5338,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1800,82534584,-10,3,1,0,0,0,-2,5,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,1,1,1,0,-6,31,104,118,2026,95,172,307,0,0,0,4,12,169,160,2640,5354,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1801,82543512,-9,3,2,0,0,0,-1,6,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,1,-1,1,0,-1,30,103,118,2026,96,171,307,0,0,0,5,8,173,161,2672,5347,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1802,82552438,-9,3,2,0,0,0,-1,6,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,1,1,1,-1,0,32,103,118,2026,94,171,307,0,0,0,6,10,173,164,2696,5351,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1803,82561365,-9,3,3,0,0,0,-1,6,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,0,0,1,0,2,31,101,118,2032,93,171,307,0,0,0,8,9,176,164,2724,5351,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1804,82570287,-9,3,3,0,0,0,-1,5,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,0,-1,1,0,-1,30,107,118,2029,93,171,307,0,0,0,5,9,172,165,2750,5353,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1805,82579209,-9,2,3,0,0,0,-2,4,0,0,0,3,6,-1,1000,0,1,0,0,1642,323,563,1,2,1,0,-3,28,101,118,2033,92,171,307,0,0,0,0,9,166,161,2777,5353,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1806,82588130,-9,2,3,0,0,0,-2,4,0,0,0,3,6,-1,1000,0,1,0,0,1641,319,563,0,0,0,0,-2,27,99,111,2030,96,170,307,0,0,0,2,7,169,161,2760,5393,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1807,82597052,-9,2,3,0,0,0,-3,4,0,0,0,3,6,-1,1000,0,1,0,0,1641,319,563,0,1,0,1,-6,25,104,114,2031,94,170,307,0,0,0,1,10,165,159,2808,5374,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1808,82605970,-9,2,3,0,0,0,-3,4,0,0,0,3,6,-1,1000,0,1,0,0,1641,319,563,0,0,0,0,-3,25,103,112,2032,95,170,307,0,0,0,1,8,168,158,2747,6791,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1809,82615882,-9,2,3,0,0,0,-3,5,0,0,0,3,6,-1,1000,0,1,0,0,1641,319,563,0,-1,0,0,-1,25,98,113,2034,93,169,307,0,0,0,5,9,170,158,2817,6083,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1810,82625793,-8,3,3,0,0,0,-3,5,0,0,0,3,6,-1,1000,0,1,0,0,1641,319,563,0,0,0,0,3,31,102,112,2033,94,169,307,0,0,0,6,7,171,158,2822,6437,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1811,82635704,-8,3,3,0,0,0,-3,5,0,0,0,3,6,-1,1000,0,1,0,0,1640,321,563,0,0,-1,0,0,33,103,110,2033,94,169,306,0,0,0,5,12,169,161,2819,6300,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1812,82645616,-8,3,3,0,0,0,-3,5,0,0,0,3,6,-1,1000,0,1,0,0,1640,321,563,-1,0,0,0,8,33,93,112,2035,94,170,306,0,0,0,6,9,171,162,2860,6368,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1813,82655527,-8,3,3,0,0,0,-2,4,0,0,0,3,6,-1,1000,0,1,0,0,1640,321,563,0,0,0,0,4,34,106,111,2034,94,169,306,0,0,0,3,10,169,164,2879,6334,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1814,82665439,-8,2,3,0,0,0,-3,3,0,0,0,3,6,-1,1000,0,1,0,0,1640,321,563,0,0,0,1,2,27,103,112,2035,94,169,306,0,0,0,-1,9,161,160,2909,6349,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1815,82675352,-8,2,3,0,0,0,-3,3,0,0,0,3,6,-1,1000,0,1,0,0,1640,321,563,1,0,0,0,2,24,105,113,2035,94,169,306,0,0,0,-1,9,165,163,2934,6342,1,7,0,1,1,9,128625211,128625209,9269,3,3421
1816,82685264,-8,2,3,0,0,0,-3,2,0,0,0,3,6,-1,1000,0,1,0,0,1639,332,563,0,0,0,0,2,21,103,120,2035,94,169,306,0,0,0,-1,8,165,158,2920,6385,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1817,82695173,-8,2,3,0,0,0,-3,2,0,0,0,3,6,-1,1000,0,1,0,0,1639,332,563,0,0,0,1,1,22,106,116,2057,94,169,306,0,0,0,-1,7,167,158,2967,6363,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1818,82705084,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1639,332,563,0,1,0,0,2,24,103,119,2044,94,169,306,0,0,0,5,9,171,158,2983,6373,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1819,82714997,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1639,332,563,0,-1,0,0,1,29,97,117,2050,94,169,306,0,0,0,3,7,170,158,3015,6365,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1820,82724911,-9,2,3,0,0,0,-3,3,0,0,0,3,6,-1,1000,0,1,0,0,1639,332,563,0,0,-1,0,2,32,103,119,2046,94,169,306,0,0,0,6,5,173,158,3039,6369,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1821,82734826,-9,2,3,0,0,0,-2,3,0,0,0,3,6,-1,1000,0,1,0,0,1638,323,563,-1,0,0,0,0,34,102,112,2049,94,169,305,0,0,0,4,9,171,165,3033,6407,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1822,82744743,-9,2,3,0,0,0,-2,3,0,0,0,3,6,-1,1000,0,1,0,0,1638,323,563,-1,0,1,0,1,33,95,115,2047,94,169,305,0,0,0,3,7,169,161,3076,6385,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1823,82754661,-9,2,3,0,0,0,-3,2,0,0,0,3,6,-1,1000,0,1,0,0,1638,323,563,-1,0,-1,0,-5,31,102,113,2048,94,169,305,0,0,0,1,8,165,161,3094,6396,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1824,82764579,-9,2,3,0,0,0,-3,1,0,0,0,3,6,-1,1000,0,1,0,0,1638,323,563,-1,0,0,0,-4,27,97,113,2045,94,169,305,0,0,0,-1,7,162,158,3048,7862,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1825,82775491,-9,2,3,0,0,0,-3,0,0,0,0,3,6,-1,1000,0,1,0,0,1638,323,563,-1,0,0,0,-8,25,97,113,2046,94,169,305,0,0,0,0,9,165,162,3111,7130,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1826,82786402,-9,2,3,0,0,0,-4,1,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,0,-6,24,96,118,2044,94,169,305,0,0,0,0,8,163,157,3074,7536,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1827,82797312,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,0,-5,24,101,113,2043,94,169,305,0,0,0,6,10,168,159,3132,7333,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1828,82808222,-9,3,3,0,0,0,-4,3,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,0,1,24,95,115,2043,94,169,305,0,0,0,7,8,169,158,3143,7435,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1829,82819131,-9,3,3,0,0,0,-4,4,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,-1,0,2,29,103,113,2043,94,169,305,0,0,0,7,7,171,158,3177,7385,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1830,82830039,-9,3,3,0,0,0,-3,4,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,562,-1,0,1,0,6,28,104,113,2040,94,169,305,0,0,0,8,7,174,162,3200,7410,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1831,82840948,-9,3,3,0,0,0,-4,4,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,562,-1,0,-1,-1,9,27,101,113,2041,94,169,305,0,0,0,7,7,170,159,3228,7396,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1832,82851857,-9,3,3,0,0,0,-3,3,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,1,7,25,99,112,2040,94,169,305,0,0,0,0,7,167,163,3254,7404,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1833,82862765,-9,3,3,0,0,0,-3,3,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,0,3,22,101,111,2037,94,169,305,0,0,0,1,7,167,163,3281,7401,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1834,82873672,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,0,2,19,97,111,2038,94,169,305,0,0,0,-2,8,163,160,3307,7402,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1835,82884580,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1637,320,563,-1,0,0,0,1,20,96,111,2036,94,169,305,0,0,0,0,7,165,159,3334,7400,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1836,82895488,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1636,318,563,-1,0,0,0,1,20,99,116,2037,93,169,305,0,0,0,-1,9,166,160,3319,7441,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1837,82906395,-9,2,3,0,0,0,-4,2,0,0,0,3,6,-1,1000,0,1,0,0,1636,318,563,-1,0,0,0,1,22,98,113,2036,93,169,305,0,0,0,3,8,168,159,3366,7421,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1838,82917301,-8,2,3,0,0,0,-3,2,0,0,0,3,6,-1,1000,0,1,0,0,1636,318,563,-1,0,-1,-1,5,25,95,115,2034,93,169,305,0,0,0,3,6,170,160,3382,7431,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1839,82928208,-7,2,3,0,0,0,-3,3,0,0,0,3,6,-1,1000,0,1,0,0,1635,323,563,-2,0,0,0,2,25,101,114,2037,89,169,305,0,0,0,3,13,169,166,3376,7466,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1840,82939120,-7,2,3,0,0,0,-3,2,0,0,0,3,6,-1,1000,0,1,0,0,1635,323,563,-1,-1,1,1,2,28,102,114,2035,91,169,305,0,0,0,1,9,169,167,3342,8984,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1841,82951026,-7,2,3,0,0,0,-3,1,0,0,0,3,6,-1,1000,0,1,0,0,1635,323,563,-1,0,0,-1,3,26,99,114,2036,90,169,305,0,0,0,0,11,168,167,3399,8226,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1842,82962931,-7,2,3,0,0,0,-4,0,0,0,0,3,6,-1,1000,0,1,0,0,1635,323,563,-1,0,0,0,-2,27,101,117,2032,93,169,305,0,0,0,-5,10,161,164,3410,8605,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1843,82974837,-7,1,3,0,0,0,-4,0,0,0,0,3,6,-1,1000,0,1,0,0,1635,323,563,-1,-1,0,0,-4,24,103,115,2034,91,169,305,0,0,0,-5,12,161,165,3444,8414,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1844,82986744,-7,1,3,0,0,0,-4,0,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,0,-3,21,99,116,2034,91,171,305,0,0,0,-5,11,161,163,3424,8549,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1845,82998652,-7,1,3,0,0,0,-5,1,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,1,0,0,-3,19,100,115,2034,94,170,305,0,0,0,-5,10,160,162,3474,8479,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1846,83010562,-7,1,3,0,0,0,-5,2,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,0,-2,22,105,115,2034,92,170,305,0,0,0,5,14,166,162,3489,8513,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1847,83022473,-7,1,3,0,0,0,-5,2,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,0,4,23,104,114,2034,94,170,305,0,0,0,3,10,166,162,3521,8495,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1848,83034388,-6,1,3,0,0,0,-5,2,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,-1,4,24,100,112,2035,96,170,305,0,0,0,4,11,171,167,3545,8497,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1849,83046306,-6,1,3,0,0,0,-5,2,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,562,-2,0,-1,0,4,27,102,113,2034,95,170,305,0,0,0,4,10,170,166,3573,8497,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1850,83058223,-6,1,3,0,0,0,-5,2,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,0,1,28,105,111,2035,95,170,305,0,0,0,1,10,168,167,3599,8497,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1851,83070141,-6,1,3,0,0,0,-6,1,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,0,0,26,94,111,2037,95,170,305,0,0,0,-2,10,161,162,3626,8496,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1852,83082060,-6,1,3,0,0,0,-6,0,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,0,0,0,-4,28,98,111,2036,95,170,305,0,0,0,-3,11,163,166,3652,8495,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1853,83093981,-6,1,3,0,0,0,-6,0,0,0,0,3,6,-1,1000,0,1,0,0,1634,325,563,-1,-1,0,0,-8,24,95,111,2037,95,169,305,0,0,0,-2,14,164,168,3679,8493,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1854,83105901,-6,1,3,0,0,0,-6,0,0,0,0,3,6,-1,1000,0,1,0,0,1633,323,563,-1,0,0,0,-6,29,92,108,2035,96,167,305,0,0,0,-2,12,161,166,3662,8534,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1855,83117820,-6,1,3,0,0,0,-7,1,0,0,0,3,6,-1,1000,0,1,0,0,1633,323,563,-1,0,0,0,-1,28,93,109,2036,95,168,305,0,0,0,1,12,162,164,3710,8514,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1856,83129741,-6,1,3,0,0,0,-7,1,0,0,0,3,6,-1,1000,0,1,0,0,1633,323,563,-1,0,0,0,-2,28,95,108,2036,93,167,305,0,0,0,6,14,165,165,3649,10124,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1857,83142657,-6,1,3,0,0,0,-6,1,0,0,0,3,6,-1,1000,0,1,0,0,1633,323,563,-1,0,-1,-1,5,28,93,108,2037,91,167,305,0,0,0,5,11,166,165,3719,9318,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1858,83155575,-6,1,3,0,0,0,-6,1,0,0,0,3,6,-1,1000,0,1,0,0,1633,323,562,-2,0,0,1,5,29,89,108,2036,92,167,305,0,0,0,8,12,169,167,3724,9719,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1859,83168495,-6,1,3,0,0,0,-6,0,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,0,0,0,5,26,94,114,2036,91,166,305,0,0,0,6,6,167,164,3725,9558,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1860,83181420,-6,1,3,0,0,0,-6,-1,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,-1,0,0,0,1,25,90,94,2007,90,165,305,0,0,0,1,9,162,165,3764,9631,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1861,83194348,-6,1,3,0,0,0,-6,-1,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,0,0,0,0,21,85,104,2021,90,165,305,0,0,0,0,7,159,161,3784,9595,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1862,83207275,-6,1,3,0,0,0,-5,-1,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,0,1,0,-4,20,91,94,2006,89,165,305,0,0,0,0,12,162,169,3814,9614,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1863,83220201,-6,1,3,0,0,0,-5,-1,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,0,-1,0,-3,15,86,93,2004,89,165,305,0,0,0,0,8,160,162,3763,9977,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1864,83233127,-6,1,3,0,0,0,-5,0,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,1,0,0,-2,15,84,90,2001,89,165,305,0,0,0,0,6,161,160,3828,9798,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1865,83246048,-7,1,3,0,0,0,-5,0,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,0,0,0,2,16,83,86,1997,89,165,305,0,0,0,8,10,161,159,3835,9890,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1866,83258968,-7,2,3,0,0,0,-4,0,0,0,0,3,6,-1,1000,0,1,0,0,1632,324,562,0,0,0,0,1,20,87,88,1999,89,165,305,0,0,0,6,5,166,159,3871,9845,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1867,83271887,-7,2,3,0,0,0,-3,0,0,0,0,3,6,-1,1000,0,1,0,0,1631,327,562,0,-1,0,-1,0,22,89,82,1997,88,166,304,0,0,0,7,9,162,166,3858,9907,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1868,83284806,-7,2,3,0,0,0,-3,0,0,0,0,3,6,-1,1000,0,1,0,0,1631,327,562,1,0,-1,0,-3,26,85,86,1996,89,165,304,0,0,0,5,7,162,163,3904,9876,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1869,83297726,-7,2,3,0,0,0,-2,-1,0,0,0,3,6,-1,1000,0,1,0,0,1631,327,562,0,0,0,0,-6,27,93,84,1996,88,165,304,0,0,0,2,8,159,164,3921,9890,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1870,83310647,-7,2,3,0,0,0,-3,-2,0,0,0,3,6,-1,1000,0,1,0,0,1631,327,562,0,-1,0,0,-6,25,90,86,1996,89,165,304,0,0,0,-1,7,156,162,3952,9882,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1871,83323568,-7,2,3,0,0,0,-3,-3,0,0,0,3,6,-1,1000,0,1,0,0,1631,327,562,0,0,1,0,-6,27,90,86,1997,88,165,304,0,0,0,-1,11,159,168,3976,9886,1,7,0,1,1,9,128625212,128625209,9269,8,3421
1872,83336490,-7,2,3,0,0,0,-4,-3,0,0,0,3,6,-1,1000,0,1,0,0,1630,325,562,0,0,0,0,-6,23,89,89,1996,88,165,304,0,0,0,-1,9,157,161,3959,9924,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3328,82304697,1,1,0,0,0,0,-1,-1,0,0,0,3,6,-1,1000,0,1,0,0,1661,8,558,0,0,0,0,1,0,52,113,2060,112,154,302,0,0,0,0,0,158,160,160,159,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3329,82305691,1,1,0,0,0,0,-1,-1,0,0,0,3,6,-1,1000,0,1,0,0,1661,8,558,0,0,-1,0,2,-1,55,113,2060,112,154,302,0,0,0,1,0,157,159,200,159,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3330,82306686,0,1,0,0,0,0,-1,0,0,0,0,3,6,-1,1000,0,1,0,0,1660,13,558,0,0,0,0,0,6,53,110,2060,113,154,302,0,0,0,0,7,156,164,180,199,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3331,82307681,0,1,0,0,0,0,-1,1,0,0,0,3,6,-1,1000,0,1,0,0,1660,13,558,0,0,0,-1,3,4,57,130,2070,111,154,302,0,0,0,4,2,159,161,230,180,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3332,82308675,1,1,1,0,0,0,-1,1,0,0,0,3,6,-1,1000,0,1,0,0,1660,13,558,-1,0,-1,1,3,6,55,120,2065,112,154,302,0,0,0,3,4,162,167,245,190,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3333,82309668,1,1,0,0,0,0,-1,1,0,0,0,3,6,-1,1000,0,1,0,0,1661,96,558,0,0,0,1,3,6,57,122,2072,116,154,302,0,0,0,3,1,160,163,237,225,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3334,82310660,1,1,0,0,0,0,-1,1,0,0,0,3,6,-1,1000,0,1,0,0,1661,96,558,0,0,0,1,2,7,56,126,2078,114,154,302,0,0,0,-1,2,158,165,281,207,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3335,82311653,1,1,0,0,0,0,-1,1,0,0,0,3,6,-1,1000,0,1,0,0,1661,96,558,0,-1,1,2,-4,3,59,124,2075,115,154,302,0,0,0,-3,2,156,165,299,215,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3336,82312646,1,1,-1,0,0,0,-1,1,0,0,0,3,6,-1,1000,0,1,0,0,1661,96,558,0,0,1,1,-1,2,52,126,2081,114,154,302,0,0,0,-2,7,160,171,330,212,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3337,82313638,1,1,-1,0,0,0,-2,1,0,0,0,3,6,-1,1000,0,1,0,0,1661,96,559,0,0,0,1,-1,0,56,126,2084,115,154,302,0,0,0,-2,4,152,161,354,215,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3338,82314627,1,2,-1,0,0,0,-2,2,0,0,0,3,6,-1,1000,0,1,0,0,1660,95,559,0,0,0,2,-1,4,52,132,2082,114,154,302,0,0,0,-2,5,153,163,337,253,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3339,82315614,1,2,-1,0,0,0,-2,3,0,0,0,3,6,-1,1000,0,1,0,0,1660,95,559,0,0,-1,0,8,0,54,126,2075,114,154,302,0,0,0,6,2,159,162,385,236,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3340,82316600,1,3,-1,0,0,0,-2,3,0,0,0,3,6,-1,1000,0,1,0,0,1660,95,559,-1,0,0,1,6,4,54,122,2068,115,154,302,0,0,0,6,1,159,162,401,245,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3341,82317585,0,3,-1,0,0,0,-2,4,0,0,0,3,6,-1,1000,0,1,0,0,1660,95,559,0,0,0,0,8,6,57,124,2071,114,154,302,0,0,0,10,1,163,164,433,240,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3342,82318571,0,3,-1,0,0,0,-2,4,0,0,0,3,6,-1,1000,0,1,0,0,1660,95,559,0,0,-1,1,5,6,53,120,2066,114,154,302,0,0,0,4,1,158,164,457,242,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3343,82319556,1,3,-2,0,0,0,-2,3,0,0,0,3,6,-1,1000,0,1,0,0,1658,89,476,0,0,0,0,6,6,50,122,2068,109,148,302,0,0,0,7,1,154,164,443,244,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3344,82320543,1,3,-2,0,0,0,-2,3,0,0,0,3,6,-1,1000,0,1,0,0,1658,89,476,0,0,0,0,0,7,54,119,2064,111,151,302,0,0,0,1,1,154,164,490,240,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3456,82336517,1,1,0,0,0,0,1,-2,0,0,0,3,6,-1,1000,0,1,0,0,1667,8,557,0,0,0,-1,0,1,63,107,2061,121,155,302,0,0,0,0,0,158,160,166,166,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3457,82337512,1,1,-1,0,0,0,2,-2,0,0,0,3,6,-1,1000,0,1,0,0,1667,8,557,0,1,0,-1,0,-1,65,107,2061,121,154,302,0,0,0,0,2,163,165,206,166,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3458,82338506,1,1,-1,0,0,0,1,-2,0,0,0,3,6,-1,1000,0,1,0,0,1667,8,557,0,0,1,-2,1,0,64,119,2061,121,154,302,0,0,0,0,4,155,158,226,166,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3459,82339505,1,1,-1,0,0,0,1,-1,0,0,0,3,6,-1,1000,0,1,0,0,1667,8,557,0,1,0,-1,2,3,69,113,2061,121,154,302,0,0,0,0,1,157,158,256,157,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3460,82340510,0,1,-1,0,0,0,1,0,0,0,0,3,6,-1,1000,0,1,0,0,1666,2,557,0,0,-1,-1,0,4,67,122,2065,121,154,302,0,0,0,0,8,156,159,239,201,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3461,82341515,0,1,-1,0,0,0,1,1,0,0,0,3,6,-1,1000,0,1,0,0,1666,2,557,-1,0,0,-1,6,4,65,121,2089,121,154,302,0,0,0,3,1,159,158,287,180,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3462,82342519,0,1,-1,0,0,0,1,1,0,0,0,3,6,-1,1000,0,1,0,0,1666,2,557,0,0,0,-1,4,7,65,121,2077,121,154,302,0,0,0,3,4,161,162,303,190,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3463,82343524,0,1,-1,0,0,0,2,1,0,0,0,3,6,-1,1000,0,1,0,0,1666,2,557,0,0,0,0,4,5,62,122,2083,122,154,302,0,0,0,5,2,165,163,335,185,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3464,82344528,0,1,-1,0,0,0,2,1,0,0,0,3,6,-1,1000,0,1,0,0,1666,2,557,0,0,0,0,-1,6,51,123,2083,123,154,302,0,0,0,1,3,161,161,359,204,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3465,82345500,0,1,-1,0,0,0,1,1,0,0,0,3,6,-1,1000,0,1,0,0,1662,-6,607,-1,0,0,0,1,5,57,116,2081,115,154,302,0,0,0,3,2,163,158,347,187,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3466,82346487,0,0,-1,0,0,0,1,0,0,0,0,3,6,-1,1000,0,1,0,0,1662,-6,607,0,0,1,1,-5,2,53,120,2085,121,154,302,0,0,0,-5,3,154,156,393,195,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3467,82347475,0,0,-2,0,0,0,2,0,0,0,0,3,6,-1,1000,0,1,0,0,1662,-6,607,0,-1,1,0,-5,-1,61,118,2083,118,153,302,0,0,0,-1,7,163,164,410,191,1,7,0,1,1,9,128625212,128625209,9269,8,3421
3468,82348462,0,0,-2,0,0,0,2,0,0,0,0,3,6,-1,1000,0,1,0,0,1661,-2,607,1,0,1,-1,-5,2,58,123,2085,119,154,302,0,0,0,-3,5,158,161,401,233,1,7,0,1,1,9,128625212,128625209,9269,8,3421
