loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
11,28,35,43,-44,-30,0,5,0,0,40,-1,-4,1,0,0,-2,0,0,0,0,0,1202,2,8,1,2,5,0,0,2,10,2,126,-31,250,272,283,217,37,8,8,17,119,7,0,0,0,48,-44,-43,16,14,4
12,29,33,44,-44,-30,0,5,7,5,42,-1,-4,1,0,0,-2,0,0,0,0,0,1202,4,7,0,12,4,-12,61,-28,54,6,115,-14,242,284,290,215,41,48,7,17,119,7,0,0,0,48,-44,-43,16,14,4
13,30,31,44,-45,-30,0,5,9,8,41,-1,-4,1,0,0,-2,1,0,0,0,0,1203,175,8,2,8,6,0,28,-35,-33,-13,115,-26,243,292,286,226,41,46,47,17,45,1,0,1,1,48,-44,-43,16,14,4
14,32,30,47,-46,-30,0,5,6,15,40,-1,-4,1,0,0,-2,1,0,0,0,1,1202,173,10,0,11,-4,-14,44,-86,159,21,140,-34,250,271,293,229,30,42,87,16,45,1,0,1,1,48,-44,-43,16,14,4
22,31,-4,2,22,0,-2,5,9,40,0,4,1,-1,0,8,3,1,0,0,0,32,1186,0,-1,2,-3,0,1,3,11,17,246,105,-26,95,67,120,128,0,10,9,23,45,1,0,1,1,48,-44,-43,16,14,4
23,32,2,0,22,0,-3,5,14,35,1,4,1,-1,0,8,3,1,0,0,0,33,1186,-5,-1,3,-5,-4,0,-185,22,-57,213,84,-5,135,71,122,136,7,50,8,25,45,1,0,1,1,48,-44,-43,16,14,4
24,33,0,1,22,0,-3,4,6,36,2,4,1,-1,0,8,3,1,0,0,0,33,1185,-7,0,3,-4,5,16,-66,402,22,234,114,10,99,57,112,127,15,62,48,25,45,1,0,1,1,48,-44,-43,16,14,4
25,35,-1,1,21,0,-3,4,6,37,2,4,1,-1,0,8,3,1,0,0,0,33,1185,-6,0,4,-6,-19,-21,-297,167,71,242,103,-3,105,72,114,125,20,25,1200,-5379337,45,1,0,1,1,48,-44,-43,16,14,4
26,2005,1,2,22,0,-4,4,13,40,1,4,1,-1,0,8,3,2,0,0,0,34,1185,-7,0,4,-12,-12,-13,-448,366,41,230,89,23,111,72,111,123,30,65,1201,-5379342,45,1,0,1,1,48,-44,-43,16,14,4
27,3974,4,-3,22,-1,-4,3,25,25,0,4,1,-1,0,8,3,2,0,1,0,34,1185,-7,2,5,-11,-10,2,-237,154,-33,199,97,8,148,81,112,121,25,105,1201,-5379339,45,1,0,1,1,48,-44,-43,16,14,4
28,5944,4,0,23,-1,-4,3,15,35,2,4,1,-1,0,8,2,2,0,1,0,34,1185,-8,-1,4,-16,-23,-37,-523,218,61,251,73,37,91,80,111,111,23,145,1200,-5379341,45,1,0,1,1,48,-44,-43,16,14,4
29,7914,5,6,24,-1,-4,2,14,46,3,4,1,-1,0,8,2,2,0,1,0,34,1184,-9,0,0,-13,-12,-8,-358,410,49,224,115,15,131,47,111,113,23,138,1240,-5379340,45,1,0,1,1,48,-44,-43,16,14,4
30,9883,12,6,23,-1,-4,2,27,38,3,4,1,-1,0,8,2,2,0,1,0,34,1184,-15,0,0,-15,-25,-23,-745,253,-73,173,61,52,181,67,111,112,16,178,1240,-5379339,45,1,0,1,1,48,-44,-43,16,14,4
31,11864,0,9,3,0,-5,2,32,38,0,15,8,39,7,8,2,2,0,1,0,34,1182,-26,3,1,-14,-18,-15,-552,4483,-4,199,12,36,155,58,111,109,0,247,1210,-5379227,45,1,0,1,1,48,-44,-43,16,14,4
32,13844,-6,11,3,0,-4,2,18,34,0,15,8,39,7,8,2,2,0,1,-1,34,1181,-25,9,0,-15,-23,-32,-652,2273,-45,224,88,93,121,13,124,103,14,250,1250,-5379227,45,1,0,1,1,48,-44,-43,16,14,4
33,15824,-4,12,2,0,-4,1,19,37,-1,15,8,39,7,8,2,3,0,1,-1,35,1181,-26,9,2,-15,-20,-30,-589,3383,-3,209,37,71,156,30,124,117,6,290,1251,-5379221,45,1,0,1,1,48,-44,-43,16,14,4
21,117,60,20,7,-7,0,-7,-37,1184,5395108,9,8,-8,17,5,18,24,-4,-1,0,0,1202,-21,1,37,-726,2,-6,-2,453,10,1394,-664,367,53,41,57,47,33,8,202,307,45,1,0,1,1,48,-44,-43,16,14,4
22,2085,58,19,7,-7,0,-7,-45,1183,5395108,9,8,-8,17,5,18,25,-4,-1,0,1,1201,-22,2,38,-726,11,4,-9,535,-48,1364,-645,388,35,27,61,33,38,15,242,308,45,1,0,1,1,48,-44,-43,16,14,4
23,4052,56,17,6,-6,0,-7,-51,1175,5395106,9,8,-8,17,5,18,26,-4,-1,0,2,1201,-20,2,39,-736,-7,-10,-270,508,-94,1389,-630,351,45,39,66,28,30,55,242,306,45,1,0,1,1,48,-44,-43,16,14,4
24,6022,55,17,6,-6,0,-7,-53,1179,5395108,9,8,-8,17,5,18,27,-4,-1,0,2,1202,427,4,40,-731,7,11,-111,714,73,1341,-623,373,43,18,65,35,35,55,282,301,45,1,0,1,1,48,-44,-43,16,14,4
25,7994,54,16,7,-6,0,-7,-54,1182,5395111,9,8,-8,17,5,18,28,-4,0,0,2,1202,427,5,38,-731,-8,-16,-238,454,-9,1356,-615,362,46,25,68,25,38,95,282,305,45,1,0,1,1,48,-44,-43,16,14,4
26,9967,52,15,7,-6,0,-8,-60,1185,5395112,9,8,-8,17,5,18,28,-4,0,0,2,1202,428,5,39,-733,-1,-16,-224,656,86,1361,-619,362,40,23,63,32,38,135,281,306,45,1,0,1,1,48,-44,-43,16,14,4
27,11941,48,14,8,-6,0,-9,-65,1181,5395112,9,8,-8,17,5,18,28,-4,0,0,2,1201,424,7,39,-732,1,-1,-200,778,102,1387,-604,377,29,11,72,37,44,130,321,305,45,1,0,1,1,48,-44,-43,16,14,4
28,13915,46,15,8,-6,0,-10,-62,1187,5395110,9,8,-8,17,5,18,28,-4,0,0,3,1201,426,6,39,-729,-11,-32,-385,666,124,1384,-623,379,28,12,77,29,39,170,321,310,45,1,0,1,1,48,-44,-43,16,14,4
29,15890,45,16,7,-6,0,-11,-63,1190,5395110,9,8,-8,17,5,18,29,-4,0,0,4,1202,226,5,40,-730,-3,-5,-285,772,78,1375,-619,373,30,28,81,28,33,173,284,1526,45,1,0,1,1,48,-44,-43,16,14,4
30,19833,41,14,7,-6,0,-12,-70,1190,5395111,9,8,-8,17,5,18,30,-4,0,0,5,1202,228,6,40,-738,-14,-13,-434,662,126,1395,-598,359,14,20,84,25,35,213,285,1527,45,1,0,1,1,48,-44,-43,16,14,4
31,23775,38,11,7,-6,-1,-13,-77,1186,5395113,9,8,-8,17,5,18,30,-4,1,0,6,1197,223,5,42,-734,-9,0,-354,721,192,1449,-618,380,39,15,69,36,35,216,288,1567,45,1,0,1,1,48,-44,-43,16,14,4
32,27717,35,12,7,-6,-1,-13,-78,1186,5395112,9,8,-8,17,5,18,31,-5,1,0,7,1197,227,4,42,-734,-11,-7,-382,642,110,1457,-603,360,1,17,81,28,38,256,289,1566,45,1,0,1,1,48,-44,-43,16,14,4
33,31658,33,12,7,-7,-1,-14,-78,1185,5395112,9,8,-8,17,4,18,31,-5,1,0,8,1197,229,2,42,-740,-21,-18,-553,796,187,1456,-607,368,21,19,78,24,30,296,289,1565,45,1,0,1,1,48,-44,-43,16,14,4
34,35599,39,11,7,-7,0,-15,-67,1176,5395112,9,8,-8,17,4,18,31,-5,1,0,8,1198,282,-1,42,-737,-7,6,-438,1172,239,1539,-647,345,29,64,86,31,24,302,329,1566,45,1,0,1,1,48,-44,-43,16,14,4
35,39539,40,12,8,-8,0,-15,-65,1180,5395115,9,8,-8,17,4,18,32,-5,1,0,9,1197,280,-2,41,-738,-21,-22,-517,724,147,1559,-627,354,34,39,77,31,19,299,369,1566,45,1,0,1,1,48,-44,-43,16,14,4
36,43480,39,13,9,-8,0,-15,-74,1182,5395115,9,8,-8,17,4,18,33,-5,1,0,10,1196,281,-3,40,-738,-14,-5,-483,1106,204,1660,-624,350,35,43,86,26,13,312,409,1565,45,1,0,1,1,48,-44,-43,16,14,4
37,47421,37,14,9,-8,0,-15,-77,1185,5395115,9,8,-8,17,4,18,34,-5,1,0,11,1196,284,-4,41,-733,-8,16,-585,864,138,1635,-612,336,23,47,78,26,5,275,1657,5428166,45,1,0,1,1,48,-44,-43,16,14,4
1261,1207,-636,-639,40,1968,2,0,0,0,2,-1,0,0,0,0,40,8305,8,0,-1,-1,1202,1,-9,41,-228,-47,-42,-5,-3,6,9,5,-12,53,53,93,53,2,2,2,55,45,1,0,1,1,48,-44,-43,16,14,4
1262,1208,-635,-640,40,1968,2,0,-1,-3,1,-1,0,0,0,0,40,8306,8,0,-1,0,1203,224,-10,42,-228,-48,-34,3,56,-9,62,2,-5,47,64,100,46,7,8,42,54,45,1,0,1,1,48,-44,-43,16,14,4
1263,1209,-635,-639,41,1968,2,0,-3,1,2,-1,0,0,0,0,40,8306,8,0,-1,1,1202,221,-11,42,-228,-47,-43,6,-3,-7,15,7,-14,62,62,85,44,15,8,82,54,45,1,0,1,1,48,-44,-43,16,14,4
1264,1212,-632,-639,40,1968,2,0,1,1,2,-1,0,0,-1,0,40,8307,8,0,-1,1,1201,224,-11,43,-227,-47,-33,2,152,-4,-27,-5,-1,39,75,100,36,6,13,122,51,45,1,0,1,1,48,-44,-43,16,14,4
1265,1217,-630,-643,40,1968,2,-1,1,-6,2,-1,0,0,-1,0,40,8308,8,1,-1,1,1201,223,-8,44,-231,-47,-42,-12,6,-123,-25,13,-27,81,74,87,40,-2,53,121,53,45,1,0,1,1,48,-44,-43,16,14,4
1266,1222,-626,-645,40,1968,2,-2,3,-5,3,-1,0,0,-2,0,34,8309,8,1,-1,2,1201,220,-7,44,-230,-50,-39,-165,126,-126,-31,-10,9,68,52,91,38,3,93,121,53,45,1,0,1,1,48,-44,-43,16,14,4
1267,1227,-624,-644,41,1968,1,-3,4,2,4,-1,0,0,-2,0,34,8310,8,1,-1,2,1202,-74,-8,46,-232,-42,-25,-70,409,-149,-48,-7,-11,83,68,76,42,-8,101,161,54,45,1,0,1,1,48,-44,-43,16,14,4
1268,1231,-625,-647,41,1968,1,-4,4,-3,3,-1,0,0,-2,0,34,8311,8,1,-2,2,1201,-77,-7,49,-232,-54,-47,-144,-72,-185,-61,-9,25,57,69,93,43,-10,101,124,1334,45,1,0,1,1,48,-44,-43,16,14,4
1269,3204,-625,-646,42,1968,1,-4,3,-1,3,-1,0,0,-2,0,34,8311,8,1,-2,3,1201,-76,-8,49,-237,-53,-52,101,232,-102,-47,-6,11,64,68,89,31,-7,141,123,1334,45,1,0,1,1,48,-44,-43,16,14,4
1270,5177,-627,-642,43,1968,0,-4,1,9,3,-1,0,0,-2,0,34,8312,8,1,-2,4,1203,113,-7,47,-236,-46,-39,10,314,-101,-50,19,4,81,45,86,37,-4,144,163,1335,829,173,-4,0,5,48,-44,-43,16,14,4
1271,7149,-631,-641,43,1968,0,-4,-2,10,2,-1,0,0,-2,0,29,8312,8,1,-2,5,1207,114,-5,46,-237,-52,-68,3,52,-186,-89,21,19,62,48,87,29,-10,147,203,1335,829,173,-4,0,5,48,-44,-43,16,14,4
1272,9122,-635,-642,43,1968,0,-4,-9,4,3,-1,0,0,-2,0,29,8313,8,1,-2,6,1206,112,-3,45,-236,-45,-32,48,465,46,-69,30,32,59,38,84,33,-2,153,243,1334,829,173,-4,0,5,48,-44,-43,16,14,4
529,147,-53,8,10,-2,-5,19,5,-8,-6,40,0,-1,3,1,0,1,5,-1,0,0,1202,32,8,80,-121,1,1,-3,0,2,-16,-16,-138,243,167,265,233,26,25,5,0,829,173,-4,0,5,48,-44,-43,16,14,4
530,147,-53,9,9,-2,-4,18,10,-11,-6,40,0,-1,3,1,0,2,4,-1,0,1,1202,33,6,80,-118,16,43,112,99,26,-14,-24,-126,250,184,253,230,17,65,8,-2,829,173,-4,0,5,48,-44,-43,16,14,4
531,142,-53,7,9,-3,-4,18,12,-18,-5,40,0,-1,3,-6,0,3,4,-1,0,2,1201,34,7,80,-119,9,6,27,-74,-24,-27,-35,-118,235,196,273,243,3,65,48,0,829,173,-4,0,5,48,-44,-43,16,14,4
532,138,-49,8,9,-3,-4,17,18,-18,-4,40,0,-1,3,-6,0,3,4,0,0,2,1200,32,5,80,-118,5,37,82,86,68,109,-41,-143,263,210,252,236,12,62,88,-1,829,173,-4,0,5,48,-44,-43,16,14,4
2624,10916187,2,2,-2,15,4,-11,10,-1,2,0,0,0,-34,-14,-32,1489,0,-3,-4,491,1175,2082,-429,734,-2,-5,-3,-2,-16,-10,53,57,2249,920,863,979,997,1304,1224,1293,1345,829,173,-4,0,5,48,-44,-43,16,14,4
2625,10918156,7,3,0,15,4,-11,14,0,2,0,0,0,-34,-14,-32,1490,0,-3,-4,491,1174,2081,-431,734,-3,-10,10,5,7,-41,119,43,2237,938,873,982,993,1301,1233,1333,1344,829,173,-4,0,5,48,-44,-43,16,14,4
2626,10920125,7,4,0,15,4,-11,5,0,1,0,0,0,-39,-14,-33,1490,0,-3,-4,492,1173,2083,-432,733,-2,-8,-15,-9,7,65,-40,71,2251,918,853,986,988,1301,1233,1373,1344,829,173,-4,0,5,48,-44,-43,16,14,4
2627,10922095,7,3,0,15,5,-11,5,-3,1,0,0,0,-39,-14,-33,1491,0,-3,-4,492,1173,2083,-432,733,2,11,21,195,-47,57,36,64,2240,930,858,986,996,1298,1273,1372,1342,829,173,-4,0,5,48,-44,-43,16,14,4
2628,10924065,5,1,-1,16,5,-11,2,-11,1,0,0,0,-39,-14,-33,1491,0,-3,-4,492,1173,2085,-431,734,-7,-17,-26,97,-146,101,0,90,2215,933,855,991,1001,1307,1313,1373,1345,829,173,-4,0,5,48,-44,-43,16,14,4
2629,10926034,9,2,-1,16,5,-11,7,-9,0,0,0,0,-39,-20,-33,1491,0,-3,-4,492,1172,2086,-435,732,-3,-5,6,159,-402,125,-5,68,2190,972,866,991,990,1310,1326,1413,1345,829,173,-4,0,5,48,-44,-43,16,14,4
2630,10928003,9,4,0,17,5,-11,5,-6,1,0,0,0,-39,-20,-33,1491,0,-3,-4,492,1171,2087,-435,731,-7,-1,-4,140,-29,87,11,88,2215,952,847,988,997,1310,1323,1453,1346,829,173,-4,0,5,48,-44,-43,16,14,4
2631,10929971,6,3,0,17,5,-11,4,-9,0,0,0,0,-39,-20,-39,1491,0,-3,-4,493,1173,2132,-432,732,-4,-12,-9,124,-524,103,-29,84,2224,940,857,986,996,1315,1323,1493,1346,829,173,-4,0,5,48,-44,-43,16,14,4
2632,10931940,8,5,1,17,5,-11,5,-4,2,0,0,0,-39,-20,-39,1491,0,-3,-4,493,1173,2130,-434,731,-2,3,10,307,-292,197,-9,69,2248,940,861,987,1002,1306,1286,2837,5475186,829,173,-4,0,5,48,-44,-43,16,14,4
2633,10935877,13,3,1,17,5,-11,12,-7,1,0,0,0,-39,-20,-39,1491,0,-3,-4,493,1173,2127,-433,732,2,-2,16,221,-352,63,-45,63,2244,971,856,981,999,1309,1326,2838,5475184,829,173,-4,0,5,48,-44,-43,16,14,4
2634,10939813,12,4,1,17,5,-11,11,-5,1,0,0,0,-39,-20,-39,1491,0,-3,-4,493,1172,2123,-432,731,-2,-4,19,252,-298,108,13,86,2248,958,836,984,1000,1306,1329,2878,5475184,829,173,-4,0,5,48,-44,-43,16,14,4
2635,10943749,9,3,1,17,5,-11,4,-6,2,0,0,0,-39,-20,-39,1492,1,-3,-4,493,1171,2124,-430,731,0,-5,6,239,-422,137,-47,85,2270,937,840,985,1002,1312,1332,2918,5475185,829,173,-4,0,5,48,-44,-43,16,14,4
2636,10947684,8,3,1,17,5,-11,5,-8,1,0,0,0,-39,-20,-40,1492,1,-3,-4,493,1171,2124,-430,730,6,11,20,438,-395,157,-19,82,2262,949,847,982,1010,1306,1372,2918,5475183,829,173,-4,0,5,48,-44,-43,16,14,4
2637,10951620,7,2,2,17,5,-11,6,-7,2,0,0,0,-39,-20,-40,1492,1,-3,-4,493,1171,2126,-429,730,-2,-8,7,414,-400,47,-35,91,2262,943,840,980,1012,1315,1412,2917,5475183,829,173,-4,0,5,48,-44,-43,16,14,4
2638,10955556,4,1,2,17,5,-11,1,-9,1,0,0,0,-39,-20,-40,1492,1,-3,-4,493,1171,2128,-428,730,2,3,0,40,-449,159,-19,99,2244,943,854,983,1008,1315,1452,2917,5475183,829,173,-4,0,5,48,-44,-43,16,14,4
355,77,-51,-8,15,-15,9,3,-2,0,3,40,1,1,2,1,0,8,6,0,0,0,1202,0,0,1,-1,-1,-1,-1,2,8,36,439,129,185,183,166,209,1,5,0,11,829,173,-4,0,5,48,-44,-43,16,14,4
356,76,-50,-10,15,-15,9,3,-2,-4,3,40,1,1,2,1,0,8,6,0,0,0,1202,0,0,1,-2,13,20,181,19,125,26,435,133,196,189,171,221,-2,45,0,10,829,173,-4,0,5,48,-44,-43,16,14,4
2752,10979173,2,2,-1,20,8,-11,3,2,-1,0,0,0,-39,-20,-40,1497,1,-2,-6,497,1177,2070,-384,735,-1,-3,-4,-1,-9,-11,-66,-75,2203,951,862,992,997,1330,1227,1342,1361,829,173,-4,0,5,48,-44,-43,16,14,4
2753,10981141,2,3,-1,20,8,-11,2,3,0,0,0,0,-39,-20,-40,1497,1,-2,-6,497,1177,2070,-385,734,-4,2,25,27,128,-39,-62,-74,2205,943,865,987,991,1345,1267,1342,1361,829,173,-4,0,5,48,-44,-43,16,14,4
2754,10983110,0,1,-1,20,9,-11,-1,-2,1,0,0,0,-39,-20,-40,1497,1,-2,-6,497,1177,2072,-384,734,8,-2,-14,78,-32,3,-65,-50,2185,943,863,979,1003,1345,1307,1342,1359,829,173,-4,0,5,48,-44,-43,16,14,4
2755,10985077,-1,0,-1,19,9,-11,0,0,0,0,0,0,-39,-20,-40,1497,1,-2,-6,497,1177,2073,-384,734,-6,6,22,-70,98,-26,-59,-63,2195,941,864,981,1003,1339,1347,1343,1359,829,173,-4,0,5,48,-44,-43,16,14,4
2756,10987031,5,0,-1,19,10,-12,9,0,-9,-6,40,2,-39,-20,-40,1497,1,-2,-6,497,1177,2077,-387,733,1,2,4,4,33,-12,-65,-57,2191,942,868,965,976,1437,1343,1373,1342,829,173,-4,0,5,48,-44,-43,16,14,4
2757,10988982,3,0,0,19,10,-11,8,0,-9,-6,40,2,-39,-20,-40,1497,0,-2,-6,497,1177,2077,-386,733,-6,-11,-5,-415,3,-37,-67,-56,2192,944,866,978,992,1428,1383,1374,1342,829,173,-4,0,5,48,-44,-43,16,14,4
2758,10990934,2,-1,-1,19,10,-12,6,-2,-10,-6,40,2,-39,-20,-40,1497,0,-2,-6,497,1175,2076,-462,734,-3,-3,-3,-201,20,-276,-123,38,2200,941,859,972,978,1431,1386,1374,1382,829,173,-4,0,5,48,-44,-43,16,14,4
2759,10992886,4,1,-1,19,10,-12,8,1,-9,-6,40,2,-39,-20,-40,1497,0,-2,-6,497,1174,2080,-463,733,-6,-4,0,-284,218,-99,-136,-17,2178,966,865,984,987,1434,1377,1414,1383,829,173,-4,0,5,48,-44,-43,16,14,4
2760,10994804,-2,75,1,19,10,-12,15,-8,-12,-8,46,2,-39,-20,-40,1498,0,-2,-6,497,1174,2080,-462,729,-6,-3,-1,-242,119,-185,-121,10,2189,953,863,971,971,1395,1111,1278,1434,829,173,-4,0,5,48,-44,-43,16,14,4
2761,10996722,0,75,0,19,10,-12,16,-9,-13,-8,46,2,-39,-20,-41,1498,0,-2,-6,497,1173,2076,-463,729,-6,3,-12,-284,201,-153,-168,-11,2179,956,880,977,971,1392,1105,1241,2842,829,173,-4,0,5,48,-44,-43,16,14,4
2762,11000609,0,74,-1,19,10,-12,16,-12,-14,-8,46,2,-39,-20,-41,1498,0,-2,-6,497,1172,2078,-463,730,-6,-1,4,-274,181,-234,-129,-5,2189,944,882,968,969,1389,1105,1281,2841,829,173,-4,0,5,48,-44,-43,16,14,4
2763,11004496,-1,74,-1,19,10,-12,14,-13,-13,-8,46,2,-39,-20,-41,1498,0,-2,-6,497,1172,2078,-463,730,-2,-14,-12,-377,184,-228,-143,-6,2181,946,878,976,964,1398,1145,1282,2841,829,173,-4,0,5,48,-44,-43,16,14,4
2764,11008382,1,75,-1,19,10,-13,18,-11,-13,-8,46,2,-39,-20,-41,1498,0,-2,-6,497,1173,2048,-465,730,-4,-6,18,-304,476,-201,-175,-10,2169,965,888,963,961,1380,1157,1322,2841,829,173,-4,0,5,48,-44,-43,16,14,4
2765,11012268,0,74,-1,19,10,-13,16,-12,-13,-8,46,2,-39,-20,-41,1498,0,-2,-6,497,1173,2048,-464,730,-4,-32,-30,-615,297,-256,-161,-1,2167,959,892,962,968,1380,1197,1323,2841,829,173,-4,0,5,48,-44,-43,16,14,4
2766,11016153,-1,73,-1,20,10,-13,16,-15,-14,-8,46,2,-40,-20,-41,1498,0,-2,-6,497,1172,2049,-463,730,-3,-20,9,-437,698,-145,-158,-4,2171,954,887,950,964,1398,1197,1363,2841,829,173,-4,0,5,24,23,20,-17,0,9
2767,11020039,1,73,0,20,10,-13,17,-14,-13,-8,46,2,-40,-20,-41,1498,0,-2,-6,497,1172,2047,-464,727,1,-32,-10,-374,522,-240,-166,-7,2184,956,880,956,966,1408,1237,1362,2842,829,173,-4,0,5,24,23,20,-17,0,9
2768,11023925,0,72,0,20,10,-13,15,-17,-13,-8,46,2,-40,-20,-41,1498,0,-2,-6,497,1172,2047,-463,727,-6,-28,-16,-439,623,-163,-164,4,2168,962,898,946,983,1405,1277,1362,2842,829,173,-4,0,5,24,23,20,-17,0,9
2769,11027812,-1,71,0,20,10,-13,13,-18,-11,-8,46,2,-40,-20,-41,1498,1,-2,-6,498,1173,2165,-463,727,-3,-30,-16,-391,624,-168,-195,1,2187,955,886,945,971,1393,1286,1325,4282,829,173,-4,0,5,24,23,20,-17,0,9
2770,11033667,-2,68,-1,20,10,-13,12,-24,-12,-8,46,2,-40,-20,-41,1498,1,-2,-6,498,1172,2164,-463,729,-4,-21,-16,-412,581,-136,-222,-10,2197,936,908,954,969,1396,1279,1365,4283,829,173,-4,0,5,24,23,20,-17,0,9
2771,11039521,-4,67,-1,20,10,-13,8,-22,-12,-8,46,2,-41,-20,-41,1498,1,-2,-6,498,1171,2166,-461,730,-3,-36,-24,-417,392,-182,-153,12,2201,938,882,949,970,1393,1285,1405,4283,829,173,-4,0,5,24,23,20,-17,0,9
2772,11045376,-4,66,0,20,10,-13,7,-23,-12,-8,46,2,-41,-20,-41,1499,1,-2,-6,498,1171,2165,-460,729,4,-25,-11,-322,494,-187,-196,-1,2206,942,898,946,972,1396,1325,1404,4282,829,173,-4,0,5,24,23,20,-17,0,9
2773,11051231,-8,69,0,21,10,-13,2,-18,-12,-8,46,2,-41,-20,-41,1499,1,-2,-6,498,1171,2168,-462,728,0,-23,-8,-411,406,-188,-145,7,2204,910,888,945,977,1390,1365,1404,4282,829,173,-4,0,5,24,23,20,-17,0,9
2774,11057087,-7,70,0,21,10,-13,4,-18,-10,-8,46,2,-41,-20,-41,1499,1,-2,-6,498,1172,2197,-463,728,2,-27,-19,-386,272,-142,-195,-10,2207,931,905,947,974,1393,1355,1444,4281,829,173,-4,0,5,24,23,20,-17,0,9
2775,11062943,-9,71,0,21,10,-13,0,-19,-11,-8,46,2,-41,-20,-41,1499,1,-2,-6,498,1171,2200,-462,728,0,-23,-5,-387,422,-254,-79,12,2209,912,888,941,971,1390,1345,1484,4282,829,173,-4,0,5,24,23,20,-17,0,9
2776,11068798,-6,71,-1,21,10,-13,6,-19,-12,-8,46,2,-41,-20,-41,1499,1,-2,-6,498,1170,2198,-462,729,1,-23,-9,-376,358,-64,-231,-10,2204,921,913,949,965,1390,1348,1524,4282,829,173,-4,0,5,24,23,20,-17,0,9
2777,11074653,-7,71,-1,21,9,-13,7,-17,-13,-8,46,2,-41,-20,-41,1499,1,-2,-6,499,1170,2198,-462,729,-2,-25,-35,-403,235,-107,-149,-1,2207,916,897,940,971,1400,1311,2996,-5532544,829,173,-4,0,5,24,23,20,-17,0,9
2778,11082476,-9,71,0,21,9,-13,4,-16,-11,-8,46,2,-41,-20,-41,1499,1,-2,-6,500,1170,2199,-462,727,-4,-27,3,-447,401,-97,-182,6,2203,905,908,951,959,1397,1351,2996,-5532545,829,173,-4,0,5,24,23,20,-17,0,9
2779,11090300,-9,72,0,21,9,-13,5,-14,-13,-8,46,2,-41,-20,-41,1499,1,-2,-6,501,1171,1929,-461,727,-1,-18,-7,-442,546,-421,-170,10,2201,909,906,939,965,1394,1344,3036,-5532546,829,173,-4,0,5,24,23,20,-17,0,9
2780,11098067,-5,71,1,21,9,-15,6,-4,-8,5,169,-95,-41,-20,-41,1499,1,-2,-6,501,1177,1947,-456,718,5,18,-2,-446,474,-260,-202,7,2204,907,907,945,962,1394,1376,3044,-5532547,829,173,-4,0,5,24,23,20,-17,0,9
2781,11105834,-6,72,1,21,9,-15,6,-1,-8,5,169,-95,-41,-20,-41,1499,1,-2,-6,501,1177,1949,-458,718,-1,4,-7,-384,521,-409,-167,2,2205,896,909,944,954,1401,1416,3045,-5532547,829,173,-4,0,5,24,23,20,-17,0,9
2782,11113600,-6,74,1,21,9,-15,8,2,-7,5,169,-95,-41,-20,-41,1499,1,-2,-7,501,1176,1948,-458,718,1,12,-16,-428,284,-346,-131,5,2200,909,907,941,958,1401,1409,3085,-5532547,829,173,-4,0,5,24,23,20,-17,0,9
2783,11121367,-11,74,1,20,9,-15,0,1,-6,5,169,-95,-41,-20,-41,1499,1,-2,-7,501,1175,1950,-456,719,0,10,-1,-384,519,-197,-224,17,2224,882,895,942,961,1404,1405,3125,-5532548,829,173,-4,0,5,24,23,20,-17,0,9
2784,11129134,-11,74,1,20,9,-15,3,1,-6,5,169,-95,-41,-20,-41,1500,1,-2,-8,501,1175,1950,-456,718,2,2,-32,-414,474,-297,-181,-2,2222,903,911,939,965,1398,1445,3126,-5532546,829,173,-4,0,5,24,23,20,-17,0,9
2785,11136900,-13,72,1,19,9,-15,-1,-4,-8,5,169,-95,-42,-20,-41,1500,1,-2,-8,501,1179,1949,-455,719,2,3,-12,-385,465,-290,-133,6,2238,871,911,943,963,1401,1448,3166,-5532546,829,173,-4,0,5,24,23,20,-17,0,9
3008,11105143,-11,-3,-4,20,7,-17,-2,1,1,0,0,-1,-48,-14,-58,1505,0,-1,-10,505,1174,2058,-140,734,7,1,-8,11,0,-18,10,141,1988,998,913,953,1005,1364,1250,1325,1392,829,173,-4,0,5,24,23,20,-17,0,9
3009,11107112,-10,-4,-3,20,6,-17,1,-2,1,0,0,-1,-53,-7,-57,1505,0,-1,-10,505,1174,2057,-139,734,-5,-1,22,-81,165,-12,-2,142,1986,1012,900,956,1005,1371,1290,1324,1392,829,173,-4,0,5,24,23,20,-17,0,9
3010,11109081,-8,-3,-3,20,6,-17,4,1,2,0,0,-1,-53,-7,-57,1505,0,-1,-10,505,1174,2055,-139,733,11,3,-16,90,-58,-4,4,124,2007,1004,909,957,1005,1365,1330,1327,1388,829,173,-4,0,5,24,23,20,-17,0,9
