loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
723,7695697,9,29,-5,0,0,1,-3,-11,39,-1,0,1,1,1,-3,1000,3,9,0,0,1170,134,-267,714,0,0,-1,5,-25,-6,61,14,2045,191,145,242,244,279,587,910,-3828547,4,0,0,0,-1,2,-4,-2,-3,80,0
724,7701555,10,29,-7,0,0,1,-1,-9,31,-1,0,1,1,1,-3,1000,3,9,0,0,1174,135,-267,715,4,-1,-1,10,-21,-2,82,14,2024,201,157,245,236,278,587,950,-3828546,4,0,0,0,-1,2,-4,-2,-3,80,0
725,7707412,10,29,-9,0,0,1,0,-8,34,-1,0,1,1,1,-3,1000,3,9,0,0,1174,135,-267,717,3,-1,-3,-1,-30,-7,98,14,2055,220,147,246,237,274,627,950,-3828547,4,0,0,0,-1,2,-4,-2,-3,80,0
726,7713269,10,29,-5,0,0,1,-2,-9,38,-1,0,1,1,1,-3,1000,3,9,0,0,1173,136,-267,717,-1,0,-3,0,-8,-4,92,-15,2066,216,115,251,236,275,630,990,-3828546,4,0,0,0,-1,2,-4,-2,-3,80,0
727,7719125,10,29,-8,0,0,1,1,-10,30,-1,0,1,1,1,-3,1000,3,9,0,0,1174,-52,-267,716,5,-1,-3,7,-16,6,101,18,2033,202,158,249,235,275,630,1030,-3828546,4,0,0,0,-1,2,-4,-2,-3,80,0
896,7721482,6,12,-5,0,0,0,4,-3,-2,0,0,0,1,1,-3,1000,3,9,0,0,1177,29,-352,719,-1,0,3,-1,1,0,63,-32,2035,216,148,227,217,294,210,314,231,4,0,0,0,-1,2,-4,-2,-3,80,0
897,7723450,5,12,-1,0,0,0,1,-3,6,0,0,0,1,1,-3,1000,3,9,0,0,1176,28,-352,720,-6,1,2,-5,-8,-8,65,-84,2035,196,85,229,218,294,210,354,231,4,0,0,0,-1,2,-4,-2,-3,80,0
4,3,-1,3,40,0,-1,0,1,0,-1,2,-6,0,0,0,0,0,0,1,0,0,1178,0,3,10,19,2,36,13,13,-3,-2,-1,-1,56,96,57,56,2,7,0,6,4,0,0,0,-1,2,-4,-2,-3,80,0
5,2,0,3,35,0,-1,0,5,-2,-4,2,-6,0,0,0,0,0,0,1,0,0,1178,-1,2,15,18,1,40,19,25,-3,35,-19,6,127,96,60,56,0,47,0,6,4,0,0,0,-1,2,-4,-2,-3,80,0
6,2,1,3,38,0,-1,0,4,-2,5,2,-6,0,0,0,0,0,0,1,0,0,1178,-2,2,10,19,1,30,4,0,-4,-56,-10,-16,32,101,57,56,1,87,-1,5,4,0,0,0,-1,2,-4,-2,-3,80,0
7,2,0,3,41,0,-1,0,1,1,1,2,-6,0,0,0,0,0,0,1,0,0,1178,-1,3,8,19,2,37,20,6,5,16,15,11,70,98,57,55,4,127,-1,6,4,0,0,0,-1,2,-4,-2,-3,80,0
8,3,0,4,35,0,-1,0,3,2,-4,2,-6,0,0,0,0,0,0,1,0,0,1177,-2,3,7,25,1,32,17,-9,16,-23,63,-25,62,158,53,57,5,125,39,5,25,32,0,-2,-1,2,-4,-2,-3,80,0
9,4,1,4,37,0,-1,0,3,1,4,2,-6,0,0,0,0,0,0,1,0,0,1177,-3,3,3,24,1,28,24,1,20,-68,39,-21,24,132,55,56,5,165,40,4,25,32,0,-2,-1,2,-4,-2,-3,80,0
10,4,1,4,39,0,-1,0,3,2,0,2,-6,0,0,0,0,0,0,1,0,0,1177,-3,3,2,22,1,32,28,-7,13,-48,48,-24,32,148,53,55,8,128,520,3876491,4,3,0,0,1,2,-4,-2,-3,80,0
11,1972,1,4,35,0,-1,0,4,3,-2,2,-6,0,0,0,0,0,0,1,0,0,1177,-4,3,4,24,1,29,22,-7,11,-33,43,-12,56,136,55,55,6,168,529,3876491,4,3,0,0,1,2,-4,-2,-3,80,0
12,3923,-1,3,39,0,-1,0,0,1,5,2,-6,0,0,0,0,0,0,1,0,0,1176,-9,3,4,18,1,30,20,-6,10,-34,12,13,35,93,55,53,6,169,569,3876499,4,3,0,0,1,2,-4,-2,-3,80,0
13,5874,-1,4,38,0,-1,0,4,4,-2,2,-6,0,0,0,0,0,0,1,0,0,1175,-5,4,4,23,0,29,26,0,25,-37,33,-40,33,114,54,53,5,170,609,3876499,4,3,0,0,1,2,-4,-2,-3,80,0
14,7826,1,4,34,0,-1,0,8,4,0,2,-6,0,0,0,0,0,0,1,0,0,1175,-6,4,7,20,0,28,18,-9,17,-9,21,21,94,102,58,53,2,210,608,3876499,4,3,0,0,1,2,-4,-2,-3,80,0
15,9778,0,4,39,0,-1,0,3,3,6,2,-6,0,0,0,0,0,0,1,0,0,1179,-5,5,7,15,2,28,17,6,3,-37,-15,17,54,39,62,52,5,214,648,3876500,4,3,0,0,1,10,-28,0,0,3,3
16,11729,-1,4,38,0,-1,0,3,5,-3,2,-6,0,0,0,0,0,0,1,0,0,1179,-4,5,10,17,2,33,11,8,17,-3,-15,-14,74,67,60,54,7,254,648,3876501,4,3,0,0,1,10,-28,0,0,3,3
17,13681,0,4,34,0,-1,0,7,4,-2,2,-6,0,0,-1,0,0,0,1,0,0,1177,-6,-124,9,16,6,29,14,8,-2,-12,-8,22,52,75,118,53,11,253,645,3876541,21,90,0,1,1,10,-28,0,0,3,3
18,15633,0,3,38,0,-1,0,5,4,4,2,-6,0,0,-1,0,0,0,1,0,0,1176,-4,-125,9,11,4,30,8,23,-5,-11,-70,4,58,12,92,52,9,254,608,3877053,21,90,0,1,1,10,-28,0,0,3,3
19,19554,-1,3,37,0,-1,0,3,4,-3,2,-6,0,0,-1,0,0,0,1,0,0,1178,-13,-125,9,16,5,28,15,32,-7,-5,-18,-1,30,49,104,50,9,256,648,3877052,21,90,0,1,1,10,-28,0,0,3,3
20,23470,-1,3,36,0,-1,0,2,3,-5,2,-6,-4,0,-1,0,0,0,1,0,0,1178,-13,-125,9,13,5,29,12,26,-21,-5,-37,1,44,16,113,49,9,258,645,3877092,21,90,0,1,1,10,-28,0,0,3,3
21,27387,-1,4,39,0,-1,0,2,3,-2,2,-6,-4,0,-1,0,0,0,1,0,0,1178,-13,-125,7,15,5,26,5,27,-21,-27,-9,14,17,34,107,48,10,298,644,3877092,21,90,0,1,1,10,-28,0,0,3,3
22,31304,0,4,37,0,-1,0,5,4,-7,2,-6,-4,0,-1,0,0,0,1,0,0,1176,-14,-84,7,14,8,25,8,29,-16,-15,-18,44,20,39,152,46,10,296,642,3877132,21,90,0,1,1,10,-28,0,0,3,3
23,35222,0,4,37,0,-1,0,3,1,-2,2,-6,-4,0,-1,0,0,0,1,0,0,1176,-15,-85,6,15,6,22,12,22,-22,-38,-13,31,2,36,129,46,7,336,641,3877130,21,90,0,1,1,10,-28,0,0,3,3
24,39140,-1,3,41,0,-1,0,0,-2,-2,2,-6,-4,0,-1,0,0,0,1,0,0,1176,-14,-85,3,15,8,23,6,26,-21,-35,25,23,-10,40,139,48,11,376,642,3877129,21,90,0,1,1,10,-28,0,0,3,3
25,43057,0,2,37,0,-1,0,4,-1,-7,2,-6,-4,0,-1,0,0,0,1,0,0,1176,-14,-84,7,14,7,26,-7,34,-27,-24,-29,9,29,37,135,48,9,416,643,3877130,21,90,0,1,1,10,-28,0,0,3,3
26,46972,1,3,38,0,-1,0,4,3,-1,2,-6,-4,0,-1,0,0,0,1,0,0,1175,-15,-85,6,13,7,23,-4,27,-30,-32,4,16,55,35,136,50,4,414,606,3877674,21,90,0,1,1,10,-28,0,0,3,3
27,52855,0,3,41,0,-1,0,-1,1,-3,2,-6,-4,0,-1,0,0,0,1,0,0,1173,-14,-108,7,13,6,24,-5,32,-6,-18,-17,21,69,28,133,52,3,416,610,3877714,21,90,0,1,1,10,-28,0,0,3,3
28,58739,0,2,38,0,-1,0,1,-4,-7,2,-6,-4,0,-1,0,0,0,1,0,0,1173,-14,-107,11,13,6,26,-6,29,-16,-21,-21,-13,100,31,134,53,2,456,609,3877714,21,90,0,1,1,10,-28,0,0,3,3
29,64623,2,1,39,0,-1,0,3,-4,-2,2,-6,-4,0,-1,0,0,0,1,0,0,1173,-14,-106,9,12,6,21,-36,22,-6,-54,-19,9,71,30,133,50,0,496,609,3877713,21,90,0,1,1,10,-28,0,0,3,3
30,70507,1,3,40,0,-1,0,2,3,-5,2,-6,-4,0,-1,0,0,0,1,0,0,1173,-14,-107,9,12,5,26,-4,33,-9,3,-18,27,73,27,132,48,3,536,610,3877714,21,90,0,1,1,10,-28,0,0,3,3
31,76390,2,4,37,0,-1,0,4,3,-6,2,-6,-4,0,-1,0,0,0,1,0,0,1172,-17,-107,8,15,5,21,-20,34,-1,-23,13,14,85,69,129,49,3,533,650,3877714,21,90,0,1,1,10,-28,0,0,3,3
32,82274,2,3,39,0,-1,0,3,0,-2,2,-6,-4,0,-1,0,0,0,1,0,0,1168,-14,-1,-1,12,6,19,-12,34,-8,-21,-7,7,15,48,101,5,4,532,650,3877714,21,90,0,1,1,10,-28,0,0,3,3
33,88157,1,2,42,0,-1,0,1,-2,-1,2,-6,-4,0,-1,0,0,0,1,0,0,1168,-13,0,-4,14,6,18,-15,32,-6,-55,20,-9,23,62,115,31,8,572,650,3877713,21,90,0,1,1,10,-28,0,0,3,3
34,94043,1,3,39,0,-1,0,3,1,-6,2,-6,-4,0,-1,0,0,0,1,0,0,1168,-13,0,0,13,6,22,-15,35,-11,6,-7,5,52,51,108,16,6,612,645,3877714,21,90,0,1,1,10,-28,0,0,3,3
35,99924,38,44,34,0,-1,-2,1,-2,-43,578,-3923732,1,5,-1,0,0,0,1,0,0,1170,-10,1,0,13,6,21,-15,30,492,-21,15,-2,37,54,311,-356,366,611,645,3877714,21,90,0,1,1,10,-28,0,0,3,3
36,107773,36,45,37,0,-1,-2,-3,-1,-40,578,-3923732,1,5,-1,0,0,0,1,0,0,1169,-11,2,-1,11,6,21,-16,42,238,-6,-1,14,38,14,210,-170,366,611,685,3877714,21,90,0,1,1,10,-28,0,0,3,3
37,115623,36,44,36,0,-1,-2,-2,-4,-44,578,-3923732,1,5,-1,0,0,0,1,0,0,1169,-10,3,1,12,7,24,0,39,361,-26,-8,-26,45,36,259,-260,367,651,684,3877714,21,90,0,1,1,10,-28,0,0,3,3
38,123473,38,44,34,0,-1,-2,2,-5,-42,578,-3923732,1,5,-1,0,0,0,1,0,0,1170,-128,2,1,13,5,23,-9,16,289,-5,-3,-6,63,65,235,-214,367,648,724,3877715,21,90,0,1,1,10,-28,0,0,3,3
39,131322,37,45,38,0,-1,-2,-2,0,-40,578,-3923732,1,5,-1,0,0,0,1,0,0,1170,-127,3,-3,13,5,19,-17,23,326,-15,17,-4,8,50,246,-237,369,688,724,3877714,21,90,0,1,1,10,-28,0,0,3,3
40,139188,62,32,36,0,-1,-1,-4,4,0,578,-3923732,1,9,-1,0,0,0,1,0,0,1164,-127,3,-3,13,5,21,-13,19,310,-11,6,0,58,72,239,-204,344,674,736,3877709,21,90,0,1,1,10,-28,0,0,3,3
41,147055,62,33,32,0,-1,-1,-2,3,-2,578,-3923732,1,9,-1,0,0,0,1,0,0,1164,-126,2,1,12,6,23,-5,26,309,15,-3,-4,76,61,244,-219,341,714,735,3877711,21,90,0,1,1,10,-28,0,0,3,3
42,154922,63,32,34,0,-1,-1,-2,0,4,578,-3923732,1,9,-1,0,0,0,1,0,0,1168,-127,1,1,9,6,24,-13,10,305,-7,-56,-2,57,45,246,-211,343,714,775,3877711,21,90,0,1,1,10,-28,0,0,3,3
43,162790,62,33,37,0,-1,-1,-4,4,1,578,-3923732,1,9,-1,0,0,0,1,0,0,1168,-127,1,-1,10,6,24,-4,12,311,25,-11,11,48,53,244,-216,347,754,774,3877711,21,90,0,1,1,10,-28,0,0,3,3
1216,7878943,4,13,-1,0,0,0,0,3,-6,0,0,0,1,0,-3,1000,3,9,0,0,1177,70,-379,719,0,0,2,0,0,3,71,-20,2025,243,148,225,193,290,207,310,236,21,90,0,1,1,10,-28,0,0,3,3
1217,7880911,4,13,-4,0,0,0,0,2,-4,0,0,0,1,0,-3,1000,3,9,0,0,1177,70,-379,720,0,0,0,-4,4,4,68,-20,2024,249,146,226,193,287,247,311,236,21,90,0,1,1,10,-28,0,0,3,3
1218,7882878,3,12,-1,0,0,0,-1,-2,-1,0,0,0,1,0,-3,1000,3,9,0,0,1177,70,-379,716,1,-1,-2,7,14,-1,30,3,2017,215,151,225,194,290,287,311,236,21,90,0,1,1,13,-37,0,0,0,3
1219,7884846,5,12,-4,0,0,0,4,-3,-7,0,0,0,1,0,-3,1000,3,9,0,0,1177,69,-379,720,-1,1,3,9,3,9,71,-27,2037,280,147,224,192,288,327,310,236,21,90,0,1,1,13,-37,0,0,0,3
1220,7886814,5,12,-4,0,0,0,2,-1,-2,0,0,0,1,0,-3,1000,3,9,0,0,1176,67,-379,720,-1,1,1,5,-10,-14,57,-14,2027,248,133,223,194,288,324,350,236,21,90,0,1,1,13,-37,0,0,0,3
1221,7888783,3,14,0,0,0,0,-1,3,-1,0,0,0,1,0,-3,1000,3,9,0,0,1176,68,-379,716,1,0,3,8,5,1,86,26,2055,244,142,223,194,292,364,349,236,38,61,-7,0,4,13,-37,0,0,0,3
1222,7890752,4,14,-4,0,0,0,3,3,-8,0,0,0,1,0,-3,1000,3,9,0,0,1176,68,-380,722,-2,-1,8,20,15,-6,97,-31,2037,293,137,224,193,290,404,350,238,38,61,-7,0,4,13,-37,0,0,0,3
1223,7892720,5,13,-5,0,0,0,3,-1,-2,0,0,0,1,0,-3,1000,3,9,0,0,1175,67,-381,722,-1,0,6,10,12,-19,89,-37,2046,261,140,224,194,290,402,390,238,38,61,-7,0,4,13,-37,0,0,0,3
1224,7894688,4,13,1,0,0,0,-1,0,0,0,0,0,1,0,-3,1000,3,9,0,0,1174,71,-380,722,-7,1,8,11,24,-25,102,-37,2088,297,101,228,192,291,408,353,878,38,61,-7,0,4,13,-37,0,0,0,3
4082,167,-27,24,-67,151,-105,158,-122,40,1968,0,0,-4,0,3,0,15,0,0,0,0,1180,0,0,0,4,0,0,5,0,10,5,6,-40,101,119,98,101,4,3,80,0,38,61,-7,0,4,13,-37,0,0,0,3
4083,167,-27,23,-70,151,-105,158,-121,37,1973,0,0,-4,0,3,0,15,0,0,0,0,1180,0,1,1,3,0,-3,-9,10,27,-7,6,-46,125,119,100,100,0,43,81,1,38,61,-7,0,4,13,-37,0,0,0,3
4084,166,-28,23,-65,151,-105,158,-123,39,1977,0,0,-4,0,3,0,15,0,0,0,0,1180,0,0,-4,3,-1,-6,11,-4,19,-27,25,-24,65,122,97,98,3,83,81,2,38,61,-7,0,4,13,-37,0,0,0,3
4085,165,-28,23,-67,151,-105,158,-122,41,1970,0,0,-4,0,3,0,15,0,0,0,0,1179,2,0,-5,6,-1,-4,6,9,19,-14,58,-50,100,154,95,99,2,81,121,3,38,61,-7,0,4,13,-37,0,0,0,3
4086,163,-28,23,-68,151,-105,158,-123,37,1975,0,0,-4,0,3,0,15,0,0,0,0,1178,-2,0,-4,5,-1,-4,6,-13,19,-22,13,-37,50,124,95,98,4,79,161,3,38,61,-7,0,4,13,-37,0,0,0,3
4087,161,-29,24,-65,151,-105,158,-123,41,1975,0,0,-4,0,3,0,15,0,0,0,0,1178,-1,0,-8,6,-1,-5,-9,-1,6,-9,62,-8,61,140,93,96,7,119,162,4,38,61,-7,0,4,13,-37,0,0,0,3
4088,159,-28,24,-68,151,-105,158,-123,39,1977,0,0,-4,0,3,0,15,0,0,0,0,1175,-3,-9,-9,4,2,-5,-2,-7,19,-22,37,9,55,157,138,95,9,118,159,44,38,61,-7,0,4,12,-5,-3,-4,0,80
1344,7941928,5,13,1,0,0,0,-3,-2,9,0,0,0,1,0,-3,1000,3,9,0,0,1174,147,-397,719,-1,0,-4,1,-1,-5,67,-34,2064,185,180,235,148,299,211,316,238,38,61,-7,0,4,12,-5,-3,-4,0,80
1345,7943896,2,12,6,0,0,0,-7,-4,7,0,0,0,1,0,-3,1000,3,9,0,0,1173,148,-395,719,-2,1,-3,4,-5,5,64,-21,2099,182,180,238,146,302,215,356,238,38,61,-7,0,4,12,-5,-3,-4,0,80
1346,7945865,3,12,1,0,0,0,-2,-3,0,0,0,0,1,0,-3,1000,3,9,0,0,1173,147,-394,726,-3,0,2,-10,11,-3,104,-65,2080,250,179,238,147,298,255,355,239,38,61,-7,0,4,12,-5,-3,-4,0,80
1347,7947834,3,12,2,0,0,0,-4,-2,9,0,0,0,1,0,-3,1000,3,9,0,0,1177,146,-394,726,-5,0,0,-9,4,-6,83,-71,2089,225,143,238,148,295,252,395,239,38,61,-7,0,4,12,-5,-3,-4,0,80
1348,7949804,2,13,6,0,0,0,-7,0,7,0,0,0,1,0,-3,1000,3,9,0,0,1177,146,-395,723,-4,-1,1,17,5,-1,116,-34,2115,216,163,237,147,300,292,394,240,38,61,-7,0,4,12,-5,-3,-4,0,80
1349,7951774,2,12,2,0,0,0,-6,-4,1,0,0,0,1,0,-3,1000,3,9,0,0,1177,146,-394,728,-5,-1,5,7,10,-11,113,-73,2069,272,152,238,151,298,332,395,241,38,61,-7,0,4,12,-5,-3,-4,0,80
1350,7953743,2,12,4,0,0,0,-7,-5,9,0,0,0,1,0,-3,1000,3,9,0,0,1176,148,-395,729,-7,1,4,6,-21,-16,101,-105,2092,232,124,237,149,297,330,435,241,38,61,-7,0,4,12,-5,-3,-4,0,80
1351,7955712,1,13,6,0,0,0,-8,-1,5,0,0,0,1,0,-3,1000,3,9,0,0,1176,148,-395,727,-6,0,5,15,-1,-16,132,-79,2101,238,136,235,146,300,370,436,242,38,61,-7,0,4,12,-5,-3,-4,0,80
1352,7957680,2,13,1,0,0,0,-6,-2,3,0,0,0,1,0,-3,1000,3,9,0,0,1176,148,-396,732,-7,0,8,21,3,-22,171,-102,2112,293,126,237,148,297,333,1140,-3986469,38,61,-7,0,4,12,-5,-3,-4,0,80
1353,7961616,1,11,4,0,0,0,-11,-9,12,0,0,0,1,0,-3,1000,3,9,0,0,1176,149,-395,727,-5,2,1,15,-11,-20,73,-81,2049,197,134,235,150,298,373,1140,-3986470,38,61,-7,0,4,12,-5,-3,-4,0,80
1354,7965552,1,11,6,0,0,0,-9,-7,6,0,0,0,1,0,-3,1000,3,9,0,0,1175,152,-395,728,-6,1,3,21,-19,-26,111,-89,2074,245,130,236,148,297,376,1180,-3986470,38,61,-7,0,4,12,-5,-3,-4,0,80
1355,7969487,1,12,5,0,0,0,-10,-6,13,0,0,0,1,0,-3,1000,3,9,0,0,1175,151,-396,727,-5,0,-2,19,-16,-11,108,-85,2092,216,129,237,147,294,416,1180,-3986471,38,61,-7,0,4,78,-8,-2,-1,3,80
1356,7973423,0,12,10,0,0,0,-12,-8,14,0,0,0,1,0,-3,1000,3,9,0,0,1174,152,-395,727,-9,-1,0,18,-2,-13,121,-108,2121,227,102,240,145,298,420,1220,-3986472,38,61,-7,0,4,78,-8,-2,-1,3,80
1357,7977359,2,12,7,0,1,0,-8,-8,8,0,0,0,1,0,-3,1000,3,9,0,0,1173,154,-396,728,-2,0,0,23,-23,-9,124,-86,2079,203,161,238,146,300,418,1260,-3986472,38,61,-7,0,4,78,-8,-2,-1,3,80
1358,7981295,1,12,8,0,1,-1,-11,-7,14,0,0,0,1,0,-3,1001,3,9,0,1,1173,154,-396,727,-5,-1,-4,2,-21,-3,112,-97,2104,187,127,240,141,298,458,1261,-3986473,38,61,-7,0,4,78,-8,-2,-1,3,80
1359,7985230,0,14,11,1,1,-1,-12,-2,11,0,0,0,1,0,-3,1001,3,9,0,2,1173,155,-397,725,-3,-1,0,36,-16,1,154,-66,2125,179,144,238,142,301,498,1261,-3986473,38,61,-7,0,4,78,-8,-2,-1,3,80
1472,8004913,5,14,-3,1,3,0,4,3,-7,0,0,0,1,0,3,1002,3,9,0,3,1175,94,-415,718,0,-1,4,-1,0,4,79,-8,2068,269,148,263,226,296,211,318,238,38,61,-7,0,4,78,-8,-2,-1,3,80
1473,8006881,5,13,-5,1,3,-1,6,-2,-4,0,0,0,1,0,3,1003,3,9,0,4,1175,93,-414,718,0,-1,1,-6,-8,-1,54,-8,2057,278,153,265,228,294,251,318,238,38,61,-7,0,4,78,-8,-2,-1,3,80
1474,8008849,4,12,0,1,3,-1,3,-4,0,0,0,0,1,0,3,1005,3,9,0,7,1175,94,-413,712,0,0,-2,-8,-16,-17,18,15,2050,215,154,264,229,298,291,319,237,38,61,-7,0,4,78,-8,-2,-1,3,80
1475,8010816,4,13,-2,1,4,-1,5,0,-7,0,0,0,1,0,3,1008,3,9,0,11,1174,96,-412,712,4,0,1,-2,-16,1,31,41,2024,241,160,260,227,299,291,359,237,38,61,-7,0,4,78,-8,-2,-1,3,80
1476,8012784,4,13,-3,1,5,-2,6,-2,-4,0,0,0,1,0,4,1012,3,9,0,16,1172,94,-312,712,2,1,0,-5,-17,-6,29,18,2052,228,178,285,227,300,292,355,277,38,61,-7,0,4,78,-8,-2,-1,3,80
1477,8014752,4,13,-6,1,5,-2,6,-5,16,-3,-6,-42,1,1,4,1012,3,9,0,22,1172,96,-312,752,3,0,0,1,-19,-3,28,31,2038,234,169,304,259,332,324,355,277,38,61,-7,0,4,78,-8,-2,-1,3,80
1478,8016720,4,12,-6,1,5,-2,7,-7,12,-3,-6,-42,1,1,4,1016,3,9,0,27,1171,97,-312,753,2,-1,1,1,-23,-4,32,30,2061,237,195,298,241,336,327,395,278,38,61,-7,0,4,78,-8,-2,-1,3,80
1479,8018687,4,12,-7,1,5,-2,6,-6,13,-3,-6,-42,1,1,4,1020,3,9,0,32,1170,95,-313,753,3,0,0,-1,-31,-21,32,52,2043,247,198,302,252,338,327,435,278,38,61,-7,0,4,78,-8,-2,-1,3,80
1480,8020654,3,14,-4,1,5,-2,3,-4,16,-3,-6,-42,1,1,4,1024,3,9,0,36,1170,96,-313,750,3,0,-2,1,-34,-3,47,72,2076,214,201,302,251,342,367,436,277,38,61,-7,0,4,78,-8,-2,-1,3,80
1536,8036405,3,14,0,3,11,0,0,-1,-5,0,0,0,1,0,4,1055,3,9,0,64,1173,194,-415,718,1,0,2,0,0,3,60,-23,2040,304,189,306,234,336,217,366,255,38,61,-7,0,4,78,-8,-2,-1,3,80
1537,8038373,5,14,-3,3,11,0,5,0,-5,0,0,0,1,0,3,1058,3,9,0,67,1165,193,-292,727,0,-1,2,2,-1,4,59,-34,2048,299,189,286,253,359,224,371,262,38,61,-7,0,4,78,-8,-2,-1,3,80
1538,8040341,5,15,-3,3,12,0,4,0,2,0,0,0,1,0,3,1061,3,9,0,70,1165,193,-292,724,0,1,-2,1,-3,-4,55,-15,2070,298,197,301,250,363,264,372,262,38,61,-7,0,4,78,-8,-2,-1,3,80
1539,8042308,4,15,0,3,12,0,1,0,-1,0,0,0,1,0,-2,1064,3,9,0,72,1164,191,-292,724,-2,1,-1,0,3,-23,64,-19,2086,308,179,300,251,373,269,412,262,38,61,-7,0,4,78,-8,-2,-1,3,80
1540,8044276,4,14,-4,3,13,0,3,-1,-5,0,0,0,1,0,-2,1067,3,9,0,74,1164,192,-291,727,-2,1,3,-14,33,-7,85,-32,2066,331,193,305,258,378,309,411,263,38,61,-7,0,4,78,-8,-2,-1,3,80
1541,8046245,5,15,-4,3,14,0,5,0,-2,0,0,0,1,0,-2,1070,3,9,0,76,1164,192,-291,727,-2,1,2,11,12,-10,75,-33,2106,317,194,307,264,383,349,410,264,38,61,-7,0,4,78,-8,-2,-1,3,80
1542,8048214,6,16,-3,4,14,0,6,1,0,0,0,0,1,0,-2,1072,3,9,0,77,1164,191,-291,726,-2,2,-2,-6,4,-1,72,-26,2101,328,201,307,273,389,389,410,264,38,61,-7,0,4,78,-8,-2,-1,3,80
1543,8050183,4,16,-1,4,15,0,1,3,-1,0,0,0,1,0,-2,1074,3,9,0,79,1163,189,-290,726,-3,2,0,5,23,-3,75,-13,2126,323,173,310,271,400,396,450,265,38,61,-7,0,4,78,-8,-2,-1,3,80
1544,8052151,3,15,-6,4,15,0,3,0,-4,0,0,0,1,0,-2,1076,3,9,0,80,1162,190,-289,727,3,1,0,2,-11,26,79,1,2094,297,227,316,277,411,399,490,265,38,61,-7,0,4,78,-8,-2,-1,3,80
1600,8067897,5,14,-2,6,22,0,2,3,4,0,0,0,1,0,-2,1089,3,9,0,94,1170,505,-406,717,0,1,0,0,0,-1,72,-30,2054,358,213,414,257,446,277,482,327,38,61,-7,0,4,78,-8,-2,-1,3,80
1601,8069867,6,15,1,6,22,0,5,5,4,0,0,0,1,0,-2,1090,3,9,0,95,1170,504,-407,716,-1,1,0,13,-13,6,69,-40,2075,355,220,416,268,451,317,479,326,38,61,-7,0,4,78,-8,-2,-1,3,80
1602,8071838,4,14,1,6,23,0,-1,1,2,0,0,0,1,0,-2,1092,3,9,0,96,1169,505,-406,717,0,3,1,7,-15,9,62,-25,2097,325,216,417,263,456,320,519,327,38,61,-7,0,4,78,-8,-2,-1,3,80
1603,8073808,5,14,-3,6,24,0,4,2,-1,0,0,0,1,0,-2,1093,3,9,0,97,1170,423,-407,717,4,1,0,12,-28,33,71,-18,2052,344,247,421,269,465,323,559,327,38,61,-7,0,4,78,-8,-2,-1,3,80
1604,8075778,4,16,0,6,24,0,2,6,5,0,0,0,1,0,-2,1095,3,9,0,98,1170,424,-407,712,2,0,-3,43,-32,19,62,3,2105,295,241,421,268,470,363,560,327,38,61,-7,0,4,78,-8,-2,-1,3,80
1605,8077747,7,15,-1,6,25,0,7,1,0,0,0,0,1,0,-2,1096,3,9,0,99,1170,422,-407,714,2,2,-2,-1,-26,9,59,-28,2080,357,249,422,276,475,403,560,326,38,61,-7,0,4,78,-8,-2,-1,3,80
1606,8079716,4,17,-1,7,26,0,2,8,0,0,0,0,1,0,-2,1097,3,9,0,101,1170,423,-407,714,3,1,2,13,-34,9,88,5,2084,304,250,420,281,477,443,561,327,38,61,-7,0,4,78,-8,-2,-1,3,80
1607,8081684,5,18,-2,7,27,0,4,8,2,0,0,0,1,0,-2,1098,3,9,0,102,1170,422,-407,714,3,0,-1,41,-19,16,79,-34,2099,332,251,424,282,481,483,561,327,38,61,-7,0,4,78,-8,-2,-1,3,80
1608,8083652,6,18,0,7,27,0,7,9,3,0,0,0,1,0,-3,1099,3,9,0,103,1171,399,-407,715,1,-2,-1,27,-42,-23,79,-39,2096,334,250,427,280,485,484,524,1159,38,61,-7,0,4,78,-8,-2,-1,3,80
1609,8087588,4,18,0,8,27,0,0,7,0,0,0,0,1,0,-3,1101,3,9,0,104,1171,400,-406,716,3,-2,2,39,-17,5,97,-15,2072,329,252,425,292,485,524,524,1158,38,61,-7,0,4,78,-8,-2,-1,3,80
1610,8091525,4,17,-4,8,28,0,3,8,-1,0,0,0,1,0,-3,1102,3,9,0,106,1171,401,-406,721,2,1,-1,50,6,-2,116,-62,2084,347,253,428,291,486,564,523,1159,38,61,-7,0,4,78,-8,-2,-1,3,80
1611,8095462,7,17,2,8,29,0,6,7,6,0,0,0,1,0,-3,1103,3,9,0,108,1171,400,-406,715,1,-3,-2,30,-54,8,54,-21,2122,321,257,425,292,489,604,523,1157,38,61,-7,0,4,78,-8,-2,-1,3,80
