loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
38,59139,-3,9,-8,40,-3,2,-20,3,13,-4,-6,2,-5,-1,0,10,30,9,0,15,1662,-25,-18,4,-7,70,17,334,-251,139,35,30,6,148,268,192,240,42,351,3573,-29826,54,16,0,1,-2,32,130,78,12,4,25
20,4,3,-7,40,-1,-1,-1,-2,0,5,-4,-3,0,0,0,0,64,8,0,2,0,1669,-3,-7,16,-237,26,76,16,-10,-4,9,-6,8,175,171,215,176,6,8,1,0,54,16,0,1,-2,32,130,78,12,4,25
21,4,1,-8,40,-1,-1,-2,-6,-4,6,-4,-3,0,0,0,0,65,8,0,2,1,1669,-3,-8,16,-233,19,60,-103,-65,41,16,-2,11,173,186,229,176,13,48,0,-4,54,16,0,1,-2,32,130,78,12,4,25
22,5,2,-8,41,-1,-1,-2,-3,-5,8,-4,-3,0,0,0,0,66,8,0,2,1,1669,-2,-9,15,-236,32,96,105,88,-80,6,3,19,173,190,214,163,6,88,-1,-5,70,44,-2,-1,0,32,130,78,12,4,25
23,7,0,-11,40,-1,-1,-2,-3,-14,4,-4,-3,0,0,0,0,67,8,0,2,2,1668,-5,-7,15,-232,21,60,-38,-80,-100,41,-1,33,145,208,237,169,3,78,39,-6,70,44,-2,-1,0,32,130,78,12,4,25
24,16,-6,-17,40,-1,-1,0,-2,-13,3,-4,-3,1,0,0,0,67,8,0,2,2,1668,27,1,47,-226,26,76,33,5,-89,41,45,92,189,163,218,148,23,88,32,-3,70,44,-2,-1,0,32,130,78,12,4,25
25,25,-8,-17,40,-1,-1,-1,-8,-15,4,-4,-3,1,1,0,0,67,8,0,2,2,1667,28,3,47,-230,25,57,37,-212,174,55,35,79,154,172,250,155,42,95,72,-4,70,44,-2,-1,0,32,130,78,12,4,25
3456,11280552,-4,2,-2,13,7,-9,-1,0,1,0,0,0,-22,0,-4,1305,0,-6,0,307,1629,2035,-533,701,3,-7,0,6,1,-34,4,27,2653,757,687,754,755,1415,1302,1399,1449,70,44,-2,-1,0,32,130,78,12,4,25
3457,11282520,-2,2,-1,13,7,-9,1,-1,1,0,0,0,-22,0,-4,1306,0,-6,0,308,1629,2033,-533,701,-1,-9,49,-101,137,11,-6,25,2660,767,690,756,751,1408,1342,1400,1448,70,44,-2,-1,0,32,130,78,12,4,25
3458,11284487,0,2,-1,13,7,-9,6,1,3,0,0,0,-22,0,-4,1306,0,-6,0,308,1628,2035,-533,702,1,-5,26,-75,83,23,-25,11,2653,770,707,748,761,1398,1342,1440,1449,70,44,-2,-1,0,32,130,78,12,4,25
3459,11286454,1,-2,-2,13,7,-9,4,-6,2,0,0,0,-22,-1,-4,1307,0,-6,0,309,1627,2033,-535,703,-2,-12,30,-85,125,-169,38,8,2668,761,713,752,753,1404,1325,1480,1448,398,345,1793,336158265,0,32,130,78,12,4,25
3460,11288422,0,-3,-2,13,7,-9,2,-7,1,0,0,0,-22,-1,-4,1308,0,-5,0,309,1627,2034,-534,705,1,2,55,-36,109,-39,20,18,2649,760,707,738,747,1412,1365,1479,1450,398,345,1793,336158265,0,32,130,78,12,4,25
3461,11290391,-3,-5,-2,13,7,-9,-5,-8,1,0,0,0,-22,-1,-4,1309,0,-5,0,309,1627,2035,-534,706,-6,-14,-7,-105,-49,-87,40,24,2647,753,713,724,763,1412,1405,1479,1452,398,345,1793,336158265,0,32,130,78,12,4,25
3462,11292359,-3,-5,-1,13,7,-9,-8,-11,3,0,0,0,-22,-1,-4,1310,0,-5,0,310,1628,1758,-535,704,-4,-4,28,-14,41,221,-44,22,2651,775,695,735,746,1402,1408,1519,1453,398,345,1793,336158265,0,32,130,78,12,4,25
3463,11294327,-2,-4,-2,13,7,-9,-4,-10,-1,0,0,0,-22,-1,-4,1311,0,-5,0,311,1628,1758,-535,704,2,-8,-53,-19,-415,44,0,21,2645,780,707,737,751,1406,1448,1518,1453,398,345,1793,336158265,0,32,130,78,12,4,25
3464,11296295,-4,-3,-3,13,7,-9,-7,-7,0,0,0,0,-22,-1,-4,1312,0,-5,0,312,1628,1759,-536,705,-4,-16,51,-47,102,242,1,25,2647,761,708,756,759,1421,1411,3278,-5654572,398,345,1793,336158265,0,32,130,78,12,4,25
3465,11300231,0,-7,-3,13,7,-9,2,-15,-2,0,0,0,-22,-1,-4,1312,0,-5,0,312,1628,1756,-534,709,8,1,-61,53,-349,8,-38,16,2644,822,707,735,741,1429,1451,3280,-5654572,398,345,1793,336158265,0,32,130,78,12,4,25
3466,11304165,-1,-9,-3,13,7,-9,0,-18,1,0,0,0,-22,-1,-4,1312,0,-5,0,312,1628,1756,-533,704,-4,-15,35,5,-83,216,-21,42,2647,775,710,731,757,1419,1491,3280,-5654572,398,345,1793,336158265,0,32,130,78,12,4,25
3467,11308100,-2,-10,-3,13,7,-9,-2,-18,0,0,0,0,-22,-1,-4,1312,0,-5,0,312,1626,1755,-168,705,2,-6,-15,32,-225,130,0,15,2652,805,699,732,735,1413,1495,3284,-5654532,398,345,1793,336158265,0,32,130,78,12,4,25
3468,11312036,-3,-9,-2,13,8,-9,-4,-17,0,0,0,0,-22,-1,-4,1312,0,-5,0,312,1625,1752,-167,703,-1,-5,10,3,-219,263,-82,48,2648,792,685,731,754,1406,1503,3324,-5654532,398,345,1793,336158265,0,32,130,78,12,4,25
3469,11315971,-4,-9,-2,13,8,-9,-5,-16,3,0,0,0,-17,-1,-4,1313,0,-4,0,312,1625,1753,-167,701,1,-7,24,123,-573,276,-51,49,2645,795,692,728,754,1399,1543,3325,-5654534,398,345,1793,336158265,0,32,130,78,12,4,25
3470,11319905,-5,-10,-2,12,8,-9,-4,-17,2,0,0,0,-17,-1,-4,1313,0,-4,0,312,1625,1755,-166,702,3,-12,-11,27,-235,244,-63,53,2634,798,684,750,751,1377,1583,3326,-5654532,398,345,1793,336158265,0,32,130,78,12,4,25
3471,11323838,-6,-9,-2,12,8,-8,-4,-17,2,0,0,0,-17,-1,-4,1313,0,-4,0,312,1625,1755,-168,699,2,3,31,204,-468,278,-57,42,2656,788,681,739,756,1377,1623,3327,-5654532,398,345,1793,336158265,0,32,130,78,12,4,25
3472,11327771,-7,-9,-2,12,8,-8,-1,-16,2,0,0,0,-17,-1,-4,1313,0,-4,0,312,1623,1753,-186,700,4,-3,4,99,-362,86,87,45,2640,798,671,756,750,1365,1595,3323,-5654569,398,345,1793,336158265,0,32,130,78,12,4,25
3473,11333673,-6,-6,-2,12,8,-8,-1,-11,3,0,0,0,-17,-1,-4,1313,0,-4,0,312,1622,1754,-187,699,2,5,31,167,-422,142,5,52,2631,815,662,747,759,1365,1598,3363,-5654570,398,345,1793,336158265,0,32,130,78,12,4,25
3474,11339577,-5,-6,-2,12,8,-8,0,-10,2,0,0,0,-17,-1,-4,1313,0,-4,0,312,1622,1754,-187,698,-8,-25,48,113,-337,238,35,50,2635,814,669,760,761,1369,1638,3360,-5654569,398,345,1793,336158265,0,32,130,78,12,4,25
3475,11345483,-3,-5,-2,12,8,-8,3,-10,1,0,0,0,-17,-1,-4,1313,0,-4,0,312,1622,1753,-187,700,7,11,7,174,-351,135,18,33,2646,823,661,740,749,1387,1678,3359,-5654571,398,345,1793,336158265,0,32,130,78,12,4,25
3476,11351390,-4,-8,-3,12,8,-8,-2,-14,-1,0,0,0,-17,-6,-4,1313,0,-4,0,312,1621,1752,-186,702,-1,-14,18,154,-331,134,125,45,2673,784,662,732,758,1391,1674,3399,-5654571,398,345,1793,336158265,0,32,130,78,12,4,25
3477,11357296,-5,-8,-3,12,8,-8,-5,-14,-1,0,0,0,-17,-6,-4,1313,0,-4,0,312,1619,1753,-527,703,3,0,15,166,-327,175,193,-72,2674,807,659,721,750,1394,1677,3392,-5654531,398,345,1793,336158265,0,32,130,78,12,4,25
3478,11363201,-4,-8,-3,12,8,-8,-2,-14,-2,0,0,0,-17,-6,-4,1313,0,-4,0,312,1619,1752,-527,703,7,-1,-23,-29,-109,24,147,-25,2682,812,649,723,750,1372,1717,3393,-5654534,398,345,1793,336158265,0,32,130,78,12,4,25
3479,11369106,-2,-8,-4,12,8,-8,0,-15,-2,0,0,0,-17,-6,-4,1313,0,-3,0,312,1619,1752,-527,702,0,-7,50,168,-390,117,170,-49,2675,813,650,725,750,1380,1757,3392,-5654535,398,345,1793,336158265,0,32,130,78,12,4,25
3480,11375012,1,-8,-4,12,8,-8,6,-15,-1,0,0,0,-17,-6,-4,1313,0,-3,0,312,1619,1751,-526,704,7,-4,-46,4,-407,-12,143,-50,2689,829,671,721,757,1392,1720,5216,-11342057,398,345,1793,336158265,0,32,130,78,12,4,25
3481,11382887,0,-9,-4,12,8,-8,5,-19,-3,0,0,0,-17,-6,-4,1313,0,-3,0,312,1618,1752,-525,705,4,-8,-7,146,-361,88,199,-52,2694,801,670,723,759,1395,1712,5256,-11342058,398,345,1793,336158265,0,32,130,78,12,4,25
3482,11390763,0,-9,-3,12,8,-8,3,-19,-4,0,0,0,-17,-6,-4,1313,0,-3,0,312,1616,1751,-395,704,4,-7,-31,61,-409,-82,113,-48,2692,807,683,718,769,1395,1712,5267,-11342018,398,345,1793,336158265,0,32,130,78,12,4,25
3483,11398638,2,-6,-3,13,8,-8,4,-15,-4,0,0,0,-17,-6,-4,1313,0,-3,0,312,1616,1750,-396,704,15,13,-22,197,-303,-34,157,-59,2704,801,672,713,768,1399,1752,5268,-11342018,398,345,1793,336158265,0,32,130,78,12,4,25
3484,11406597,48,141,-14,14,6,-8,-4,-10,-4,3,14,-4,-17,-6,-4,1315,0,-3,0,312,1615,1750,-396,703,8,3,-26,129,-356,-26,191,-53,2698,805,676,706,757,1411,1774,5217,-11341952,398,345,1793,336158265,0,32,130,78,12,4,25
3485,11414553,46,140,-14,14,6,-8,-8,-10,-5,3,14,-4,-16,-7,-4,1315,0,-3,0,311,1614,1747,-395,703,11,6,-24,154,-331,-52,114,-48,2711,785,665,695,759,1407,1778,5257,-11341951,398,345,1793,336158265,0,32,130,78,12,4,25
3486,11422510,47,138,-14,14,6,-8,-8,-17,-5,3,14,-4,-16,-7,-4,1314,0,-3,0,310,1614,1746,-394,702,16,4,-33,21,-134,-122,126,-49,2697,818,681,697,765,1407,1818,5256,-11341953,398,345,1793,336158265,0,32,130,78,12,4,25
3487,11430468,47,138,-14,14,6,-8,-8,-17,-2,3,14,-4,-16,-7,-4,1313,0,-3,0,310,1614,1746,-394,703,8,13,-10,160,-531,-86,123,-42,2694,795,663,711,748,1425,1858,5256,-11341954,398,345,1793,336158265,0,32,130,78,12,4,25
3488,11438425,46,138,-15,14,6,-8,-9,-15,-3,3,14,-4,-16,-7,-4,1313,0,-3,0,310,1614,1747,-393,703,11,-4,-33,172,-147,-27,131,-40,2686,798,661,707,745,1455,1898,5257,-11341953,398,345,1793,336158265,0,32,130,78,12,4,25
3489,11442222,102,137,-15,14,6,-8,0,-3,-73,4,60,-7,-16,7449,-4,1313,0,2,0,310,1611,1736,-430,2559,5703279,2,-26,165,-326,-48,121,-49,2688,796,662,709,746,1455,1884,5252,-11342610,398,345,1793,336158265,0,32,130,78,12,4,25
3490,11447988,101,134,-14,14,6,-8,2,-8,-72,4,60,-7,-16,7449,-4,1312,0,2,0,310,1611,1737,-428,2558,2851640,-18,35,254,-57,80,102,-31,2678,811,668,705,741,1458,1924,5251,-11342608,398,345,1793,336158265,0,32,130,78,12,4,25
3491,11453755,102,135,-14,14,5,-8,6,-8,-73,4,60,-7,-16,7449,-4,1312,0,2,0,309,1611,1736,-428,2559,4277459,-8,-59,93,-275,-96,104,-66,2700,813,658,692,736,1455,1964,5251,-11342608,398,345,1793,336158265,0,32,130,78,12,4,25
3492,11459521,100,135,-14,14,5,-8,2,-5,-72,4,60,-7,-16,7449,-4,1311,0,2,0,309,1610,1738,-427,2559,3564549,-11,-4,208,-142,16,59,-41,2703,797,650,701,726,1448,1961,5291,-11342607,398,345,1793,336158265,0,32,130,78,12,4,25
3493,11465286,100,136,-15,14,5,-8,3,0,-73,4,60,-7,-16,7449,-4,1310,-1,2,0,309,1610,1738,-427,2559,3921002,-17,-39,147,-262,-28,86,-69,2710,801,647,696,735,1433,2001,5292,-11342607,398,345,1793,336158265,0,32,130,78,12,4,25
3494,11471050,99,137,-14,14,5,-8,0,-1,-73,4,60,-7,-16,7449,-4,1309,-1,2,0,309,1610,1738,-427,2559,3742776,-8,-24,157,-137,-48,76,-49,2701,789,655,704,737,1470,2041,5293,-11342609,398,345,1793,336158265,0,32,130,78,12,4,25
3495,11476813,100,137,-15,14,5,-8,4,-2,-75,4,60,-7,-16,7449,-4,1308,-1,2,0,308,1610,1738,-427,2560,3831893,-13,-27,175,-359,67,71,-65,2703,807,661,700,712,1477,2081,5294,-11342609,398,345,1793,336158265,0,32,130,78,12,4,25
3496,11482576,99,140,-15,14,5,-8,3,1,-74,4,60,-7,-16,7449,-4,1308,-1,2,0,307,1609,1737,-426,2558,3787332,-6,-35,164,-215,72,51,-38,2692,813,627,702,724,1487,2073,5334,-11342610,398,345,1793,336158265,0,32,130,78,12,4,25
3497,11488340,102,141,-15,13,5,-8,9,0,-75,4,60,-7,-16,7449,-4,1307,-1,2,0,307,1608,1739,-428,2557,3809612,-12,-20,164,-451,-48,123,-70,2680,818,666,708,721,1473,2084,5297,-11340722,398,345,1793,336158265,0,32,130,78,12,4,25
3498,11496073,104,140,-15,13,5,-8,9,-2,-75,4,60,-7,-16,7449,-4,1306,-1,2,0,306,1608,1738,-427,2557,3798474,-23,-19,255,-173,-89,78,-53,2682,819,643,696,726,1469,2124,5296,-11340724,398,345,1793,336158265,0,32,130,78,12,4,25
3499,11503807,107,141,-15,13,5,-8,14,0,-76,4,60,-7,-16,7449,-4,1305,-1,2,0,304,1610,1756,-428,2556,3804043,-21,-12,169,-405,-258,182,-71,2663,827,660,705,739,1466,2128,5336,-11340724,398,345,1793,336158265,0,32,130,78,12,4,25
3500,11511540,106,141,-14,13,5,-8,12,-1,-75,4,60,-7,-16,7449,-4,1304,-1,2,0,303,1609,1758,-426,2556,3801257,-16,-18,275,-241,127,56,-58,2687,809,635,700,729,1466,2110,5376,-11340723,398,345,1793,336158265,0,32,130,78,12,4,25
163,431,56,-7,-7,-3,5,7,-9,-10,25,40,-1,0,-2,0,-1,4,-2,-1,0,0,1671,32,4152,240,-3,0,1,2,-2,3,-82,-25,-473,242,227,235,238,32,33,12,5,398,345,1793,336158265,0,32,130,78,12,4,25
164,432,58,-4,-6,-3,5,7,-8,-6,26,40,-1,0,-2,0,-1,3,-2,-1,0,-1,1671,31,4151,239,-4,16,35,60,77,-24,-84,-41,-455,233,211,238,241,14,73,14,5,398,345,1793,336158265,0,32,130,78,12,4,25
165,428,56,-4,-6,-3,5,7,-14,-6,25,40,-1,0,-2,0,-1,2,-2,-1,0,-1,1670,29,4153,239,-2,11,5,4,-21,76,-120,-20,-452,217,208,240,224,23,59,54,8,398,345,1793,336158265,0,32,130,78,12,4,25
166,423,56,-3,-6,-3,5,7,-14,-7,24,40,-1,0,-2,0,-1,1,-2,-1,0,-2,1668,35,4036,238,-4,12,22,42,49,157,-266,-26,-457,214,218,237,235,11,56,54,48,398,345,1793,336158265,0,32,130,78,12,4,25
167,417,57,-3,-6,-2,4,7,-13,-8,26,40,-1,0,-2,0,-1,1,-2,-1,0,-3,1668,35,4035,239,-5,2,1,-84,46,109,-203,-25,-455,218,207,218,226,18,96,55,46,398,345,1793,336158265,0,32,130,78,12,4,25
3840,11469534,1,-3,1,12,2,-5,1,0,0,0,0,0,0,-8,-5,1288,0,-3,0,286,1636,1547,-20,699,0,-1,-1,1,5,-16,81,-313,2049,678,669,715,730,1370,1319,1392,1442,398,345,1793,336158265,0,32,130,78,12,4,25
3841,11471503,-1,-1,1,12,2,-5,-2,4,1,0,0,0,0,-8,-5,1287,0,-3,0,285,1635,1548,-19,697,0,-3,-19,50,-108,191,227,-296,2047,679,648,724,730,1370,1319,1432,1442,398,345,1793,336158265,0,32,130,78,12,4,25
3842,11473471,-3,-1,0,11,2,-4,-4,3,-2,0,0,0,0,-8,-5,1286,0,-3,0,284,1635,1549,-19,698,8,18,-54,80,-17,55,154,-300,2034,683,652,722,743,1377,1359,1433,1439,398,345,1793,336158265,0,32,130,78,12,4,25
3843,11475438,-3,0,0,11,2,-4,-1,3,-2,0,0,0,0,-8,-5,1285,0,-3,0,283,1635,1550,-19,697,0,-9,-16,36,-87,152,195,-297,2040,672,638,729,726,1367,1399,1434,1442,398,345,1793,336158265,0,32,130,78,12,4,25
3844,11477404,-3,0,0,11,2,-4,-1,2,-3,0,0,0,0,-8,-5,1284,0,-3,0,282,1635,1549,-20,698,6,16,-33,60,57,13,167,-313,2044,686,654,713,728,1371,1439,1435,1441,398,345,1793,336158265,0,32,130,78,12,4,25
3845,11479369,-2,0,0,11,2,-4,0,1,-3,0,0,0,0,-8,-5,1283,0,-3,0,282,1634,1550,-20,698,3,2,-30,29,25,16,202,-307,2040,677,644,733,707,1383,1449,1475,1442,398,345,1793,336158265,0,32,130,78,12,4,25
3846,11481334,-3,0,0,11,2,-4,-2,2,-3,0,0,0,1,0,-5,1282,0,-3,0,281,1634,1550,-20,696,2,12,-5,-36,214,-19,183,-301,2038,672,649,714,723,1387,1489,1474,1440,398,345,1793,336158265,0,12,78,83,-15,0,29
3847,11483300,-1,2,0,11,2,-4,1,7,-4,0,0,0,1,0,-5,1281,0,-3,0,280,1634,1550,-21,697,4,11,-39,93,-132,-5,200,-325,2051,670,668,723,697,1383,1529,1473,1442,398,345,1793,336158265,0,12,78,83,-15,0,29
3848,11485267,0,1,0,11,2,-4,1,4,-4,0,0,0,1,0,-5,1280,0,-3,0,280,1634,1549,-20,697,-4,2,-7,-57,208,-10,173,-308,2038,688,658,709,723,1383,1492,3425,5751958,398,345,1793,336158265,0,12,78,83,-15,0,29
3849,11489203,1,0,-1,11,2,-3,2,2,-5,0,0,0,1,0,-5,1279,0,-3,0,279,1629,1550,-21,696,1,7,-19,31,53,221,20,-330,2036,675,658,728,722,1391,1498,3416,5751998,398,345,1793,336158265,0,12,78,83,-15,0,29
3850,11493139,1,1,-1,11,2,-3,3,3,-4,0,0,0,1,0,-5,1279,0,-2,0,278,1628,1549,-21,695,-2,-6,-25,-21,-130,522,176,-322,2029,689,653,709,717,1382,1501,3456,5751999,398,345,1793,336158265,0,12,78,83,-15,0,29
3851,11497074,2,1,-2,11,2,-3,7,2,-5,0,0,0,1,0,-5,1279,0,-2,0,277,1628,1549,-21,696,8,11,-4,218,-407,241,92,-331,2030,691,655,718,716,1379,1541,3457,5752001,398,345,1793,336158265,0,12,78,83,-15,0,29
3852,11501008,3,2,-2,11,2,-3,8,2,-5,0,0,0,1,0,-5,1279,0,-2,0,276,1628,1548,-22,695,-4,-4,-38,-80,-136,469,129,-336,2039,691,657,707,720,1373,1581,3458,5752001,398,345,1793,336158265,0,12,78,83,-15,0,29
3853,11504942,2,3,-1,11,2,-3,7,5,-5,0,0,0,1,0,-5,1279,0,-2,0,276,1628,1549,-22,695,5,4,-1,-41,-148,436,114,-332,2033,685,653,696,724,1367,1621,3457,5752001,398,345,1793,336158265,0,12,78,83,-15,0,29
3854,11508877,3,2,-2,11,2,-3,8,5,-6,0,0,0,1,0,-5,1279,0,-2,0,276,1627,1550,-23,695,1,-2,-16,-70,-19,363,8,-335,2035,684,662,690,711,1363,1627,3497,5752000,398,345,1793,336158265,0,12,78,83,-15,0,29
3855,11512813,2,1,-2,11,2,-3,8,2,-6,0,0,0,1,0,-5,1278,0,-2,0,275,1626,1549,-23,696,2,-1,-12,-58,-150,378,103,-334,2043,677,656,688,717,1357,1621,3537,5751999,398,345,1793,336158265,0,12,78,83,-15,0,29
3856,11516750,1,0,-3,11,2,-3,5,3,-8,0,0,0,1,0,-5,1278,0,-2,0,275,1626,1549,-24,697,0,-1,-2,-52,-30,309,65,-335,2035,674,667,694,717,1347,1584,5521,-14266,398,345,1793,336158265,0,12,78,83,-15,0,29
3857,11522655,1,0,-2,11,2,-3,4,3,-7,0,0,0,1,0,-5,1278,0,-2,0,274,1626,1549,-23,696,0,5,-15,83,-155,351,81,-325,2034,670,655,683,720,1356,1624,5522,-14267,398,345,1793,336158265,0,12,78,83,-15,0,29
3858,11528559,1,0,-2,11,2,-3,5,0,-8,0,0,0,1,0,-5,1277,0,-2,0,273,1626,1550,-23,697,-4,-11,-6,-162,-16,310,73,-332,2023,676,661,704,706,1343,1664,5523,-14267,398,345,1793,336158265,0,12,78,83,-15,0,29
3859,11534462,1,0,-3,11,2,-3,6,0,-10,0,0,0,1,0,-5,1276,0,-2,0,272,1624,1552,-235,697,-3,-4,-7,-24,-76,696,-9,-329,2026,662,661,695,702,1337,1667,5526,-14227,398,345,1793,336158265,0,12,78,83,-15,0,29
3860,11540364,1,2,-2,11,2,-3,5,3,-7,0,0,0,1,0,-5,1276,0,-2,0,271,1624,1552,-236,696,-7,-19,-16,-577,35,510,31,-328,2034,653,649,701,693,1353,1707,5527,-14227,398,345,1793,336158265,0,12,78,83,-15,0,29
3861,11546266,1,2,-3,11,2,-3,4,1,-8,0,0,0,1,7,-5,1276,0,-2,0,270,1624,1552,-236,697,-6,-10,-12,-79,1,580,8,-325,2017,664,649,683,694,1343,1747,5526,-14228,398,345,1793,336158265,0,12,78,83,-15,0,29
3862,11552169,1,1,-4,11,2,-3,4,-1,-10,0,0,0,1,7,-5,1276,0,-2,0,270,1624,1553,-236,697,-2,-5,8,-62,-6,480,21,-324,2015,661,647,687,682,1352,1787,5525,-14228,398,345,1793,336158265,0,12,78,83,-15,0,29
3863,11558073,1,2,-3,11,2,-3,5,2,-9,0,0,0,1,7,-5,1275,0,-2,0,269,1623,1554,-237,696,-6,-16,-17,-105,-247,538,43,-328,2011,676,641,691,703,1335,1787,5565,-14229,398,345,1793,336158265,0,12,78,83,-15,0,29
3864,11563978,1,1,-2,11,2,-3,2,1,-9,0,0,0,1,7,-5,1275,0,-2,0,269,1621,1553,-107,696,-3,-9,4,-68,-90,632,44,-339,2011,673,638,691,681,1330,1775,5568,-14266,398,345,1793,336158265,0,12,78,83,-15,0,29
3865,11571852,-1,1,-3,11,3,-3,0,0,-10,0,0,0,1,7,-5,1275,0,-2,0,269,1621,1554,-107,696,-1,-18,-19,-75,-190,505,49,-328,2002,672,630,686,686,1333,1815,5568,-14266,398,345,1793,336158265,0,12,78,83,-15,0,29
3866,11579725,-1,3,-3,11,3,-3,-1,2,-10,0,0,0,1,15,-5,1274,0,-1,0,269,1621,1554,-108,696,-4,-5,6,-20,-139,566,54,-333,2006,663,637,683,677,1353,1855,5569,-14265,398,345,1793,336158265,0,12,78,83,-15,0,29
3867,11587597,0,2,-2,11,3,-2,0,1,-10,0,0,0,1,15,-5,1274,0,-1,0,269,1621,1554,-108,696,5,-20,-8,-82,-150,452,38,-331,2007,680,638,681,672,1350,1895,5571,-14266,398,345,1793,336158265,0,12,78,83,-15,0,29
3868,11595467,1,3,-2,11,3,-2,0,2,-9,0,0,0,1,15,-5,1274,0,-1,0,269,1621,1554,-108,696,-4,2,-1,83,-164,572,50,-333,2006,668,632,674,666,1350,1935,5571,-14266,398,345,1793,336158265,0,12,78,83,-15,0,29
3869,11603338,1,3,-2,11,3,-2,-1,1,-10,0,0,0,1,15,-5,1274,0,0,0,269,1619,1556,-161,696,0,-9,-7,-18,-168,327,87,-349,2007,674,632,680,678,1345,1929,5571,-14226,398,345,1793,336158265,0,12,78,83,-15,0,29
3870,11611210,1,4,-2,11,3,-2,0,2,-10,0,0,0,1,15,-5,1274,0,0,0,268,1619,1556,-161,695,0,11,7,177,-173,473,68,-344,2007,671,637,674,672,1348,1969,5570,-14227,398,345,1793,336158265,0,12,78,83,-15,0,29
3871,11619083,1,4,-2,11,3,-2,0,2,-8,0,0,0,1,15,-5,1274,0,1,0,268,1619,1557,-161,694,-3,0,8,347,-205,354,79,-339,2005,666,637,672,672,1354,2009,5570,-14226,398,345,1793,336158265,0,12,78,83,-15,0,29
3872,11626955,0,5,-1,11,3,-1,0,4,-6,0,0,0,1,15,-5,1274,0,1,0,268,1616,1559,-170,695,0,4,5,249,-218,-113,93,-328,2006,666,646,666,686,1356,2009,5576,-14263,398,345,1793,336158265,0,12,78,83,-15,0,29
3873,11636795,0,4,0,11,3,-1,-3,2,-6,0,0,0,1,35,-6,1274,0,2,0,268,1615,1557,-170,696,-1,4,30,334,187,128,79,-333,2018,655,637,683,689,1359,2003,5616,-14262,398,345,1793,336158265,0,12,78,83,-15,0,29
3874,11646634,3,4,0,11,4,-1,2,1,-6,0,0,0,1,35,-6,1274,0,2,0,268,1616,1698,-170,696,0,4,-1,258,-185,-6,42,-336,1999,674,649,672,687,1359,2003,5656,-14261,398,345,1793,336158265,0,32,0,-11,-15,11,5
3875,11656472,3,5,-1,11,4,-1,2,2,-7,0,0,0,1,35,-6,1274,0,2,0,268,1616,1698,-170,696,-2,16,24,269,2,156,70,-336,2006,658,641,682,673,1356,2043,5657,-14260,398,345,1793,336158265,0,32,0,-11,-15,11,5
3876,11666310,4,5,-1,11,4,-1,2,1,-8,0,0,0,1,35,-6,1274,0,3,0,268,1616,1697,-169,697,5,6,23,213,-78,69,52,-337,2001,673,645,677,683,1356,2083,5656,-14261,398,345,1793,336158265,0,223,109,-10,-7,10,16
3877,11676149,3,5,-1,11,4,-1,0,1,-8,0,0,0,1,35,-6,1274,0,3,0,268,1616,1697,-168,697,-4,16,-1,236,-145,198,71,-331,1997,657,645,677,687,1365,2123,5655,-14261,398,345,1793,336158265,0,223,109,-10,-7,10,16
3878,11685989,3,6,-1,11,4,-1,0,3,-9,0,0,0,1,45,-6,1274,0,3,0,268,1616,1697,-167,696,-5,4,28,112,6,113,61,-337,2004,664,653,677,667,1356,2163,5654,-14260,398,345,1793,336158265,0,223,109,-10,-7,10,16
3879,11695830,4,5,-1,11,4,-1,0,1,-9,0,0,0,1,45,-6,1274,0,4,0,268,1617,1703,-168,697,-4,19,19,172,-3,112,62,-339,1999,660,657,683,677,1356,2184,5694,-14260,398,345,1793,336158265,0,223,109,-10,-7,10,16
3880,11705670,5,5,0,11,4,-1,2,0,-8,0,0,0,1,45,-6,1274,0,5,0,268,1617,1703,-167,697,-12,16,27,381,-75,56,55,-336,2003,664,658,673,663,1368,2147,7774,5799250,398,345,1793,336158265,0,223,109,-10,-7,10,16
3881,11717478,6,6,0,11,4,-1,3,0,-9,0,0,0,1,45,-6,1274,0,5,0,268,1617,1702,-167,698,-8,-4,-2,-131,91,85,58,-344,2004,666,645,673,661,1374,2187,7775,5799251,398,345,1793,336158265,0,223,109,-10,-7,10,16
3882,11729285,6,6,0,11,4,-1,2,0,-10,0,0,0,1,45,-6,1274,0,5,0,268,1617,1702,-166,698,-6,27,39,625,-89,41,57,-337,2000,666,646,668,656,1368,2227,7776,5799250,398,345,1793,336158265,0,223,109,-10,-7,10,16
