loopIteration,time,axisP[0],axisP[1],axisP[2],axisI[0],axisI[1],axisI[2],axisD[0],axisD[1],axisD[2],axisF[0],axisF[1],axisF[2],rcCommand[0],rcCommand[1],rcCommand[2],rcCommand[3],setpoint[0],setpoint[1],setpoint[2],setpoint[3],vbatLatest,amperageLatest,baroAlt,rssi,gyroADC[0],gyroADC[1],gyroADC[2],gyroUnfilt[0],gyroUnfilt[1],gyroUnfilt[2],accSmooth[0],accSmooth[1],accSmooth[2],motor[0],motor[1],motor[2],motor[3],eRPM[0],eRPM[1],eRPM[2],eRPM[3],flightModeFlags,stateFlags,failsafePhase,rxSignalReceived,rxFlightChannelsValid,GPS_numSat,GPS_coord[0],GPS_coord[1],GPS_altitude,GPS_speed,GPS_ground_course
3532,8712352,-2,-1,2,4,5,0,-3,-4,2,0,0,0,1,1,1,1107,0,0,0,106,1199,343,12,691,-1,-4,2,-22,-11,37,56,3,134,371,342,384,360,525,685,2475,4356710,131,116,-2,0,0,0,-298,-293,40,0,5
3533,8716290,-1,-1,2,4,5,0,-2,-4,1,0,0,0,1,1,1,1107,0,0,0,107,1198,342,12,691,-1,-1,2,-14,-3,56,23,2,130,374,349,383,362,525,685,2515,4356710,131,116,-2,0,0,0,-298,-293,40,0,5
3534,8720229,-1,0,2,4,5,0,-2,-3,1,0,0,0,1,1,1,1107,0,0,0,107,1198,342,12,691,-1,-2,-1,-24,-21,30,46,5,134,370,345,385,361,522,725,2514,4356711,131,116,-2,0,0,0,-298,-293,40,0,5
3535,8724169,-1,1,2,4,5,0,-2,-2,1,0,0,0,1,1,-4,1108,0,0,0,108,1199,253,12,690,-1,-1,-2,-15,-6,64,29,6,129,378,349,386,362,522,722,2554,4356710,131,116,-2,0,0,0,-298,-293,40,0,5
3536,8728109,0,2,2,4,5,0,-2,-1,1,0,0,0,1,1,-4,1109,0,0,0,109,1199,253,12,690,-2,0,-3,-28,-15,72,41,4,136,375,347,385,361,524,685,4378,-15203,131,116,-2,0,0,0,-298,-293,40,0,5
3537,8734018,0,2,2,4,5,0,-2,-2,1,0,0,0,1,1,-4,1110,0,0,0,110,1194,254,11,690,-1,-1,-3,-22,-11,76,27,6,130,379,346,387,361,524,683,4378,-15163,131,116,-2,0,0,0,-298,-293,40,0,5
3538,8739927,2,2,2,4,5,0,0,-2,1,0,0,0,1,1,-4,1110,0,0,0,110,1194,253,11,690,0,1,-2,-32,-19,92,33,-2,138,383,346,386,358,527,723,4378,-15164,131,116,-2,0,0,0,-298,-293,40,0,5
3539,8745837,2,1,2,4,5,0,0,-3,1,0,0,0,1,1,-4,1111,0,0,0,110,1194,254,12,690,1,-2,-3,-9,-25,82,31,9,127,383,346,386,359,529,763,4377,-15164,131,116,-2,0,0,0,-298,-293,40,0,5
3540,8751747,2,1,3,4,5,0,-1,-3,1,0,0,0,1,1,-4,1112,0,0,0,111,1195,378,11,689,0,-1,-2,-18,-37,92,31,3,134,389,346,385,358,529,765,4417,-15163,131,116,-2,0,0,0,-298,-293,40,0,5
3541,8757656,3,1,2,4,5,0,0,-3,1,0,0,0,1,1,-4,1113,0,0,0,112,1194,379,10,689,0,-2,-3,-16,-34,80,43,9,130,390,352,386,360,529,767,4457,-15163,131,116,-2,0,0,0,-298,-293,40,0,5
3542,8763566,3,0,2,4,5,0,-1,-4,1,0,0,0,1,8,-4,1113,0,0,0,113,1193,378,10,689,0,0,-2,-15,-23,106,43,6,137,390,352,385,360,531,769,4497,-15164,131,116,-2,0,0,0,-298,-293,40,0,5
3543,8769477,4,0,2,4,5,0,1,-4,1,0,0,0,1,8,-4,1114,0,0,0,114,1193,377,10,689,-2,-2,-4,-27,-31,84,44,4,142,394,354,387,363,533,809,4496,-15165,131,116,-2,0,0,0,-298,-293,40,0,5
3544,8775388,4,1,2,4,5,0,1,-3,1,0,0,0,1,8,-4,1115,0,0,0,115,1193,377,9,689,1,-2,-1,-3,-30,115,52,4,145,392,355,388,363,537,772,6352,4372494,131,116,-2,0,0,0,-298,-293,40,0,5
3545,8783268,4,1,3,4,5,0,2,-3,1,0,0,0,1,8,-4,1116,0,0,0,116,1193,376,10,689,-1,-1,-3,-30,-23,113,46,6,149,397,357,391,365,539,812,6351,4372493,131,116,-2,0,0,0,-298,-293,40,0,5
3546,8791148,5,1,3,4,5,0,3,-3,1,0,0,0,1,8,-4,1118,0,0,0,117,1193,376,10,689,2,-3,2,3,-20,99,54,7,151,399,358,390,366,541,852,6352,4372493,131,116,-2,0,0,0,-298,-293,40,0,5
3547,8799027,5,2,3,4,5,0,3,-2,1,0,0,0,1,8,-4,1120,0,0,0,119,1197,375,9,688,-1,0,2,-17,-36,96,54,13,154,409,359,392,365,543,852,6392,4372493,131,116,-2,0,0,0,-298,-293,40,0,5
3548,8806906,5,2,3,4,5,0,4,-3,2,0,0,0,1,8,-4,1122,0,0,0,121,1197,375,10,688,-1,-1,1,6,-25,112,61,18,158,413,362,394,368,545,892,6395,4372494,131,116,-2,0,0,0,-298,-293,40,0,5
3549,8814780,4,2,3,4,5,0,2,-2,1,0,0,0,1,8,-3,1124,0,0,0,124,1201,374,10,688,-2,3,2,0,-19,107,44,28,168,417,363,397,370,547,894,6435,4372497,131,116,-2,0,0,0,-298,-293,40,0,5
3550,8822653,2,1,3,4,5,0,1,-3,2,0,0,0,1,8,-3,1126,0,0,0,126,1201,374,10,688,-4,1,-6,-6,-27,117,57,36,169,421,365,395,371,551,934,6435,4372497,131,116,-2,0,0,0,-298,-293,40,0,5
3551,8830526,3,0,3,4,5,0,1,-4,1,0,0,0,1,8,-3,1129,0,0,0,128,1200,372,10,688,-3,2,-3,1,-30,128,83,38,174,421,378,399,378,560,939,6475,4372498,131,116,-2,0,0,0,-298,-293,40,0,5
3552,8838398,4,0,3,4,5,0,2,-4,1,0,0,0,1,8,-3,1131,0,0,0,131,1204,371,9,687,-3,2,-4,-2,-24,113,72,41,173,435,378,399,378,575,944,6438,4374386,131,116,-2,0,0,0,-298,-293,40,0,5
3553,8848239,3,0,3,4,5,0,0,-5,2,0,0,0,1,8,-3,1133,0,0,0,133,1204,372,9,686,-5,3,-9,10,-32,129,84,51,172,426,390,403,383,577,984,6437,4374387,131,116,-2,0,0,0,-298,-293,40,0,5
3554,8858080,3,-1,3,4,5,0,-1,-7,1,0,0,0,1,15,-3,1135,0,0,0,135,1208,371,8,686,-4,3,-6,11,-26,128,84,48,178,434,395,409,384,587,984,6477,4374388,131,116,-2,0,0,0,-298,-293,40,0,5
3555,8867920,5,2,3,4,5,0,3,-4,2,0,0,0,1,15,-3,1138,0,0,0,137,1208,370,7,685,-5,2,-10,6,-17,132,91,44,198,431,400,409,388,594,1024,6478,4374388,131,116,-2,0,0,0,-298,-293,40,0,5
3556,8877758,4,1,3,4,5,0,0,-7,2,0,0,0,1,15,-3,1140,0,0,0,140,1208,371,8,686,-3,2,-12,26,-47,112,96,66,175,442,401,412,390,603,1064,6480,4374390,131,116,-2,0,0,0,-298,-293,40,0,5
3557,8887595,3,1,3,4,5,0,-1,-7,1,0,0,0,1,15,-3,1142,0,0,0,143,1208,371,7,685,-4,4,-5,0,6,145,100,59,201,441,405,411,393,610,1104,6480,4374389,131,116,-2,0,0,0,-298,-293,40,0,5
90,28,21,-11,5,4,9,3,4,40,1,1,1,1,0,3,3,2,0,0,0,32,1146,32,24,0,0,0,-1,-4,-1,-1,-17,2,25,166,167,182,171,14,12,18,6,131,116,-2,0,0,0,-298,-293,40,0,5
91,27,21,-12,5,4,9,3,5,39,0,1,1,1,0,3,3,4,0,1,0,34,1145,31,23,0,-1,1,2,0,-10,33,-2,2,23,181,179,188,176,18,24,58,6,131,116,-2,0,0,0,-298,-293,40,0,5
92,27,21,-11,6,4,9,3,6,42,2,1,1,1,0,3,3,6,0,1,0,36,1145,31,23,-1,-7,0,2,-24,29,31,1,7,34,170,186,190,175,24,64,57,6,131,116,-2,0,0,0,-298,-293,40,0,5
3840,8838306,0,1,0,3,6,0,-1,-2,-1,0,0,0,1,48,-4,1189,0,1,0,195,1171,788,4,667,0,0,0,2,-3,-6,-3,-13,482,537,509,537,519,690,642,694,665,131,116,-2,0,0,0,-298,-293,40,0,5
3841,8840273,1,2,0,3,6,0,1,0,1,0,0,0,1,48,-4,1191,0,1,0,197,1170,786,3,667,-1,-6,5,10,-14,115,2,-14,484,555,512,541,525,699,648,734,666,131,116,-2,0,0,0,-298,-293,40,0,5
3842,8842243,0,3,0,3,7,0,-2,1,1,0,0,0,1,48,-4,1194,0,1,0,200,1170,787,3,667,1,-8,-5,-31,-58,50,23,-2,486,546,523,548,523,705,688,729,667,131,116,-2,0,0,0,-298,-293,40,0,5
3843,8844215,-1,4,-1,3,7,0,-1,2,0,0,0,0,1,48,-4,1197,0,1,0,203,1170,786,3,667,5,-10,0,-3,-103,99,20,-5,500,563,521,547,534,706,728,729,667,131,116,-2,0,0,0,-298,-293,40,0,5
3844,8846188,0,3,0,3,7,0,1,0,0,0,0,0,1,55,-4,1200,0,1,0,206,1165,784,2,667,4,-10,-2,-10,-75,127,49,51,495,566,530,561,536,713,737,733,707,131,116,-2,0,0,0,-298,-293,40,0,5
3845,8848161,-1,2,1,3,7,0,-1,1,1,0,0,0,1,55,-4,1203,0,1,0,209,1164,782,3,667,3,-14,4,-5,-108,147,39,37,513,569,527,564,537,720,742,773,708,131,116,-2,0,0,0,-298,-293,40,0,5
3846,8850133,-3,3,0,3,7,0,-5,4,1,0,0,0,1,55,-4,1206,0,1,0,212,1164,782,3,668,3,-15,-4,-76,-131,115,64,50,513,567,534,569,550,730,782,773,710,131,116,-2,0,0,0,-298,-293,40,0,5
3847,8852106,-4,4,-1,3,7,0,-5,3,0,0,0,0,1,55,-4,1209,0,2,0,216,1164,782,4,668,3,-21,-2,-56,-155,143,58,51,519,586,542,578,560,737,822,772,709,131,116,-2,0,0,0,-298,-293,40,0,5
3848,8854079,-1,1,0,3,7,0,0,-2,0,0,0,0,1,55,-4,1212,0,2,0,219,1164,780,6,667,5,-17,3,-47,-152,186,49,60,531,602,559,584,570,745,785,2724,-4434190,64,48,0,-2,1,0,-298,-293,40,0,5
3849,8858021,-2,1,0,3,7,0,-3,-2,0,0,0,0,1,55,-4,1215,0,3,0,222,1168,779,7,668,5,-17,6,-42,-94,155,87,69,536,595,547,568,570,758,808,2764,-4434191,64,48,0,-2,1,0,-298,-293,40,0,5
3850,8861963,-3,3,0,3,7,0,-5,1,1,0,0,0,1,55,-4,1218,0,3,0,225,1167,774,6,667,4,-19,6,-42,-110,170,89,77,534,618,556,576,580,770,830,2804,-4434190,64,48,0,-2,1,0,-298,-293,40,0,5
3851,8865904,-3,5,-1,3,7,0,-4,5,2,0,0,0,1,55,-4,1221,0,3,0,228,1167,774,6,667,3,-16,4,-64,-109,213,99,74,549,614,556,576,590,785,870,2804,-4434189,64,48,0,-2,1,0,-298,-293,40,0,5
3852,8869846,-3,5,-1,3,7,0,-3,3,2,0,0,0,1,55,-4,1224,0,3,0,230,1167,773,7,667,2,-18,0,-71,-130,239,99,79,548,626,561,583,595,790,910,2803,-4434189,64,48,0,-2,1,0,-298,-293,40,0,5
3853,8873789,-3,2,-2,3,8,0,-2,-5,2,0,0,0,1,55,-4,1226,0,4,0,232,1169,783,6,669,2,-17,3,-70,-82,239,139,67,565,612,581,589,598,792,913,2843,-4434190,64,48,0,-2,1,0,-298,-293,40,0,5
3854,8877732,-3,-2,-3,3,8,0,-1,-12,1,0,0,0,1,62,-4,1228,0,4,0,234,1164,784,5,669,4,-17,3,-68,-108,298,118,90,554,635,568,606,607,794,915,2840,-4434150,64,48,0,-2,1,0,-298,-293,40,0,5
3855,8881676,-2,-1,-3,3,8,0,-1,-6,1,0,0,0,1,62,-4,1231,0,4,0,237,1163,782,4,669,3,-15,5,-71,-59,262,188,101,553,644,569,605,609,803,923,2880,-4434151,64,48,0,-2,1,0,-298,-293,40,0,5
3856,8885621,-1,0,-2,3,8,0,-1,-1,1,0,0,0,1,67,-4,1233,0,4,0,240,1168,923,3,669,4,-16,4,-69,-84,306,124,108,567,642,583,605,614,815,929,2893,-4434188,64,48,0,-2,1,0,-298,-293,40,0,5
3857,8891535,-1,3,-1,3,8,0,-2,5,1,0,0,0,1,67,-4,1236,0,4,0,243,1168,923,2,669,8,-15,3,30,-85,339,181,93,581,627,587,605,620,829,969,2892,-4434187,64,48,0,-2,1,0,-298,-293,40,0,5
3858,8897449,-1,5,-1,3,8,0,-3,7,2,0,0,0,1,67,-4,1239,0,5,0,245,1168,922,3,669,5,-15,4,17,-102,387,156,107,581,643,595,605,620,841,1009,2893,-4434186,64,48,0,-2,1,0,-298,-293,40,0,5
3859,8903362,-4,8,0,3,8,0,-8,13,2,0,0,0,1,67,-4,1240,0,5,0,247,1167,924,5,669,6,-15,7,26,-85,361,211,130,584,646,567,608,623,848,1029,2933,-4434185,64,48,0,-2,1,0,-298,-293,40,0,5
3860,8909274,-6,9,0,3,8,0,-11,13,2,0,0,0,1,67,-4,1242,0,6,0,249,1167,924,5,669,5,-18,7,13,-91,478,189,124,582,650,574,617,627,861,1069,2933,-4434185,64,48,0,-2,1,0,-298,-293,40,0,5
3861,8915187,-7,8,0,3,8,0,-13,8,2,0,0,0,1,72,-4,1244,0,6,0,251,1172,818,4,670,6,-16,5,21,-84,365,220,140,589,667,560,615,632,858,1072,2936,-4434145,64,48,0,-2,1,0,-298,-293,40,0,5
3862,8921100,-10,8,1,3,8,0,-17,12,3,0,0,0,1,72,-4,1245,0,7,0,252,1172,819,5,670,1,-19,10,30,-62,435,211,144,584,655,570,616,632,851,1112,2936,-4434142,64,48,0,-2,1,0,-298,-293,40,0,5
3863,8927014,-11,7,1,4,8,0,-18,13,3,0,0,0,1,72,-4,1246,0,7,0,253,1171,814,4,670,3,-18,6,27,-92,447,200,143,583,671,568,618,643,855,1122,2976,-4434143,64,48,0,-2,1,0,-298,-293,40,0,5
3864,8932928,-11,8,1,4,8,0,-18,15,2,0,0,0,1,72,-4,1247,0,7,0,253,1170,820,4,671,2,-12,12,24,-93,460,181,150,579,669,568,617,652,862,1132,2939,-4432127,64,48,0,-2,1,0,-298,-293,40,0,5
3865,8940810,-13,9,1,4,8,0,-20,18,1,0,0,0,1,72,-4,1248,0,7,0,253,1170,822,4,672,12,-15,4,16,-111,529,207,142,582,657,575,620,647,866,1172,2939,-4432125,64,48,0,-2,1,0,-298,-293,40,0,5
3866,8948693,-13,10,0,4,8,0,-19,21,0,0,0,0,1,78,-4,1249,0,7,0,253,1175,745,2,671,7,-12,7,21,-109,508,131,186,583,648,580,623,656,869,1172,2949,-4432085,64,48,0,-2,1,0,-298,-293,40,0,5
3867,8956576,-11,9,0,4,8,0,-18,21,-2,0,0,0,1,78,-4,1250,0,7,0,254,1175,744,3,672,11,-12,-5,-38,-162,539,163,171,576,661,570,621,651,879,1212,2950,-4432086,64,48,0,-2,1,0,-298,-293,40,0,5
3868,8964458,-13,9,-1,4,8,0,-20,20,-3,0,0,0,1,78,-4,1251,0,7,0,255,1174,743,4,672,9,-19,-3,-18,-190,513,168,189,584,647,572,622,660,886,1205,2990,-4432086,64,48,0,-2,1,0,-298,-293,40,0,5
3869,8972340,-15,9,-1,4,8,0,-25,19,-5,0,0,0,1,78,-4,1252,0,7,0,256,1174,743,5,672,2,-14,-11,-97,-130,575,173,190,571,653,575,617,666,886,1245,2991,-4432088,64,48,0,-2,1,0,-298,-293,40,0,5
3870,8980221,-12,8,-1,4,8,0,-21,15,-5,0,0,0,1,78,-4,1253,0,8,0,256,1174,742,6,672,9,-18,-7,-31,-87,520,154,184,584,668,580,622,667,886,1285,2991,-4432088,64,48,0,-2,1,0,-298,-293,40,0,5
3871,8988103,-13,8,-1,4,8,0,-24,16,-3,0,0,0,1,85,-4,1254,0,8,0,256,1179,719,5,673,5,-17,-9,-59,-103,504,191,218,585,666,579,607,670,873,1285,2987,-4432048,64,48,0,-2,1,0,-298,-293,40,0,5
3872,8995985,-11,7,-1,4,8,0,-20,15,-3,0,0,0,1,85,-4,1254,0,8,0,256,1178,718,4,675,7,-12,-6,-36,-130,546,207,188,581,668,596,611,665,881,1285,2950,-4430000,64,48,0,-2,1,0,-298,-293,40,0,5
3873,9005835,-10,7,-1,4,8,0,-18,17,-2,0,0,0,2,85,-4,1254,1,8,0,256,1173,721,3,675,6,-15,-3,-43,-100,567,171,197,576,660,601,609,667,885,1293,2946,-4429960,64,48,0,-2,1,0,-298,-293,40,0,5
3874,9015686,-7,6,0,4,8,0,-13,17,-1,0,0,0,2,85,-4,1254,1,8,0,256,1173,719,3,674,4,-13,2,-4,-119,546,172,183,591,679,598,610,678,881,1333,2945,-4429963,64,48,0,-2,1,0,-298,-293,40,0,5
3875,9025537,-7,8,1,4,7,0,-12,21,-1,0,0,0,2,85,-4,1254,1,8,0,256,1173,720,3,674,4,-13,4,47,-50,592,187,189,582,653,599,609,660,874,1373,2946,-4429963,106,18,-2,1,-2,0,-298,-293,40,0,5
3876,9035387,-6,6,2,4,7,0,-8,19,0,0,0,0,7,93,-4,1254,1,8,0,255,1178,596,2,673,6,-13,5,22,-83,606,187,141,567,669,596,622,669,874,1373,2946,-4429923,108,0,0,1,-2,0,-298,-293,40,0,5
3877,9045236,-8,5,2,4,7,0,-9,19,-1,0,0,0,7,93,-4,1253,1,8,0,254,1177,598,3,673,5,-11,3,29,-90,538,158,169,576,656,589,611,657,882,1384,2986,-4429923,108,0,0,1,-2,0,-298,-293,40,0,5
3878,9055085,-8,2,2,4,7,0,-8,14,-1,0,0,0,7,93,-4,1252,1,8,0,254,1177,598,5,673,2,-15,-11,-104,-161,628,158,162,559,676,592,602,667,878,1424,2987,-4429922,108,0,0,1,-2,0,-298,-293,40,0,5
3879,9064933,-9,3,2,4,7,0,-13,15,-3,0,0,0,7,93,-4,1252,1,8,0,254,1177,599,4,673,0,-13,-18,-56,-105,591,175,165,561,652,586,609,658,878,1464,2987,-4429920,108,0,0,1,-2,0,-298,-293,40,0,5
3880,9074782,-10,2,2,4,7,0,-14,13,-4,0,0,0,7,93,-4,1252,1,8,0,253,1177,599,5,674,-4,-15,-17,-20,-59,648,156,163,556,675,593,609,662,881,1427,5067,67965,108,0,0,1,-2,0,-298,-293,40,0,5
3881,9086599,-11,2,2,4,7,0,-16,14,-4,0,0,0,7,93,-4,1251,1,8,0,253,1178,423,6,673,-2,-17,-13,-33,-119,688,196,170,560,660,582,605,663,877,1427,5107,67966,108,0,0,1,-2,0,-298,-293,40,0,5
3882,9098415,-11,1,1,4,6,0,-17,13,-5,0,0,0,7,93,-4,1250,1,8,0,253,1177,420,6,674,-2,-15,-12,-11,24,737,98,160,556,664,594,604,655,873,1431,5147,67966,108,0,0,1,-2,115,96,94,9,12,7
3883,9110232,-7,3,1,4,6,0,-12,17,-5,0,0,0,14,93,-4,1249,1,8,0,252,1181,419,4,673,-2,-8,-10,-10,-41,698,226,155,531,685,595,593,655,881,1431,5187,67965,108,0,0,1,-2,115,96,94,9,12,7
3884,9122049,-8,3,1,4,6,0,-15,17,-6,0,0,0,14,93,-4,1248,1,8,0,252,1181,420,4,674,-3,-15,-10,-30,-49,651,174,164,527,663,594,591,655,874,1471,5187,67964,108,0,0,1,-2,115,96,94,9,12,7
3885,9133867,-6,2,1,4,6,0,-11,14,-6,0,0,0,14,93,-4,1248,1,8,0,251,1181,420,5,674,-4,-12,-13,-87,-69,663,186,159,527,685,594,592,659,874,1511,5186,67964,20,16,1,1,1,115,96,94,9,12,7
3886,9145688,-5,1,0,4,6,0,-10,12,-7,0,0,0,14,93,-4,1248,1,8,0,250,1180,418,4,674,-3,-12,-12,-66,-40,647,243,158,519,679,596,591,657,862,1508,5226,67959,20,16,1,1,1,115,96,94,9,12,7
3887,9157511,-3,0,-1,5,6,0,-6,10,-7,0,0,0,14,93,-4,1248,1,8,0,250,1179,416,4,675,-3,-14,-13,-84,-51,649,165,148,526,674,606,583,662,866,1500,5266,67960,20,16,1,1,1,115,96,94,9,12,7
3888,9169333,-5,2,-1,5,6,0,-6,15,-7,0,0,0,14,93,-5,1248,1,8,0,249,1179,417,3,675,-3,-10,-21,-155,-70,702,216,141,532,659,601,587,655,862,1463,7378,-4445672,20,16,1,1,1,115,96,94,9,12,7
3889,9183124,-5,0,-2,5,6,0,-6,10,-9,0,0,0,14,93,-5,1247,2,8,0,248,1179,417,4,676,-5,-14,-30,-252,-97,663,178,149,513,683,607,582,647,866,1503,7377,-4445670,20,16,1,1,1,115,96,94,9,12,7
3890,9196915,-6,0,-2,5,6,0,-8,8,-9,0,0,0,14,93,-5,1247,2,8,0,247,1179,418,4,677,-7,-14,-28,-325,-100,668,201,144,520,662,604,584,655,870,1543,7377,-4445671,20,16,1,1,1,115,96,94,9,12,7
3891,9210707,-6,-1,-2,5,6,0,-10,8,-9,0,0,0,14,93,-5,1247,2,8,0,247,1178,419,4,678,-7,-16,-28,-284,-144,681,214,146,521,666,601,576,645,866,1547,7417,-4445672,20,16,1,1,1,115,96,94,9,12,7
3892,9224499,-8,-1,-2,5,6,0,-13,9,-9,0,0,0,14,93,-5,1247,2,8,0,247,1177,420,4,678,-6,-14,-24,-293,-99,716,137,155,517,662,594,584,657,859,1544,7457,-4445672,20,16,1,1,1,115,96,94,9,12,7
3893,9238292,-7,0,-2,5,6,0,-12,12,-10,0,0,0,20,100,-5,1247,2,8,0,247,1181,418,4,679,-5,-11,-24,-275,32,765,260,149,509,670,601,573,651,852,1537,7497,-4445673,20,16,1,1,1,115,96,94,9,12,7
3894,9252086,-8,0,-2,5,6,0,-14,13,-11,0,0,0,20,100,-5,1247,2,8,0,247,1181,419,4,679,-2,-10,-11,-214,-30,661,204,160,502,663,600,575,658,844,1577,7496,-4445673,20,16,1,1,1,115,96,94,9,12,7
3895,9265880,-7,1,-3,5,6,0,-13,16,-12,0,0,0,20,100,-5,1246,2,8,0,247,1180,417,3,679,-3,-4,-14,-240,-1,674,240,159,491,674,603,574,657,847,1573,7536,-4445672,20,16,1,1,1,115,96,94,9,12,7
3896,9279673,-7,2,-3,5,6,-1,-11,18,-12,0,0,0,20,100,-5,1246,3,8,0,247,1179,418,5,679,-3,-5,-16,-228,-41,656,156,164,499,670,594,567,660,847,1573,7499,-4443528,20,16,1,1,1,115,96,94,9,12,7
3897,9295435,-9,2,-3,5,6,-1,-13,19,-12,0,0,0,20,100,-5,1246,3,8,0,247,1179,419,5,680,-9,-6,-19,-358,-60,731,208,167,488,664,595,567,658,851,1613,7498,-4443529,20,16,1,1,1,115,96,94,9,12,7
3898,9311198,-6,1,-3,5,6,-1,-8,16,-12,0,0,0,20,101,-5,1246,3,8,0,247,1183,418,4,681,-7,-4,-21,-300,-60,701,173,146,486,676,613,560,662,851,1613,7538,-4443530,20,16,1,1,1,115,96,94,9,12,7
3899,9326961,-7,2,-3,5,6,-1,-12,16,-13,0,0,0,20,101,-5,1246,3,8,0,247,1183,419,3,681,-11,-1,-27,-336,-60,682,209,161,479,654,612,551,660,851,1653,7538,-4443529,20,16,1,1,1,115,96,94,9,12,7
3900,9342724,-6,1,-2,5,6,-1,-13,15,-13,0,0,0,20,101,-5,1246,4,8,0,247,1187,418,3,682,-9,-1,-26,-325,-36,683,260,145,483,667,618,555,655,851,1657,7578,-4443528,20,16,1,1,1,115,96,94,9,12,7
3901,9358486,-5,1,-2,5,6,-1,-8,15,-13,0,0,0,20,101,-5,1246,4,8,0,247,1187,418,3,682,-9,1,-35,-333,-91,685,231,148,486,666,615,553,646,855,1697,7578,-4443525,20,16,1,1,1,115,96,94,9,12,7
3902,9374249,-8,3,-2,5,6,-1,-13,17,-13,0,0,0,20,101,-5,1246,4,8,0,247,1187,419,2,682,-14,1,-39,-402,-58,719,261,148,480,653,608,554,650,855,1737,7577,-4443525,20,16,1,1,1,115,96,94,9,12,7
3903,9390013,-6,0,-2,5,6,-1,-10,14,-13,0,0,0,20,101,-5,1246,4,8,0,247,1191,418,1,684,-11,3,-41,-373,-168,694,224,127,484,655,634,556,648,848,1741,7617,-4443526,20,16,1,1,1,115,96,94,9,12,7
3904,9405777,-9,1,-2,5,6,-2,-14,15,-13,0,0,0,20,101,-5,1246,4,8,0,247,1193,409,4,683,-12,-2,-42,-388,-127,756,313,160,489,648,598,555,652,844,1741,7580,-4441350,20,16,1,1,1,115,96,94,9,12,7
3905,9423510,-11,-1,-2,5,6,-2,-17,12,-13,0,0,0,20,101,-5,1246,4,8,0,247,1192,404,5,685,-11,-5,-41,-377,-91,810,166,141,503,631,620,555,647,844,1737,7620,-4441351,20,16,1,1,1,115,96,94,9,12,7
3906,9441243,-10,-1,-2,5,6,-2,-15,11,-13,0,0,0,20,101,-5,1246,4,8,0,247,1192,404,4,686,-8,3,-33,-285,-74,814,244,141,502,639,613,555,653,847,1777,7621,-4441349,20,16,1,1,1,115,96,94,9,12,7
3907,9458975,-14,-1,-2,5,6,-2,-21,11,-14,0,0,0,20,101,-5,1246,4,7,0,247,1192,407,5,686,-9,3,-25,-272,-60,710,217,158,486,623,608,555,654,851,1817,7621,-4441347,20,16,1,1,1,115,96,94,9,12,7
3908,9476708,-13,-3,-2,5,6,-2,-22,7,-15,0,0,0,20,101,-5,1246,4,7,0,247,1192,406,6,687,-3,3,-18,-231,-36,816,219,150,488,648,606,555,653,843,1857,7620,-4441349,20,16,1,1,1,115,96,94,9,12,7
3909,9494441,-13,-2,-3,5,6,-2,-21,9,-16,0,0,0,20,101,-5,1246,4,7,0,247,1191,409,7,686,-5,7,-16,-246,25,763,211,163,478,641,602,547,653,846,1861,7660,-4441348,20,16,1,1,1,115,96,94,9,12,7
3910,9512173,-13,-3,-3,5,6,-3,-21,8,-17,0,0,0,20,101,-4,1246,4,7,0,247,1190,407,7,687,-4,9,-20,-233,-35,778,245,154,484,637,612,551,656,846,1861,7700,-4441348,20,16,1,1,1,115,96,94,9,12,7
3911,9529906,-13,-2,-2,4,6,-3,-19,9,-17,0,0,0,20,101,-4,1246,4,7,0,247,1190,407,6,687,-5,6,-14,-282,-1,725,235,154,489,630,596,552,651,846,1901,7699,-4441347,20,16,1,1,1,115,96,94,9,12,7
3912,9547639,-12,0,-2,4,6,-3,-18,10,-18,0,0,0,20,101,-4,1246,4,7,0,247,1190,406,6,687,-4,5,-16,-292,-18,735,231,149,490,643,604,557,649,846,1864,9907,119524,20,16,1,1,1,115,96,94,9,12,7
3913,9567341,-12,-1,-2,4,6,-3,-18,9,-19,0,0,0,20,101,-4,1246,4,7,0,247,1190,405,7,688,-1,4,-13,-254,-2,749,232,152,484,642,597,554,646,842,1904,9906,119526,20,16,1,1,1,115,96,94,9,12,7
3914,9587044,-13,0,-2,4,6,-3,-20,11,-19,0,0,0,20,101,-4,1246,4,7,0,247,1189,404,8,687,-2,0,-13,-276,-5,703,225,158,486,644,592,558,647,846,1908,9946,119525,72,137,1,-2,-1,115,96,94,9,12,7
3915,9606747,-12,-2,-2,4,6,-3,-19,8,-19,0,0,0,20,101,-4,1246,4,7,0,247,1184,405,7,686,0,3,-10,-269,-9,711,187,154,474,645,589,571,642,846,1915,9946,119565,72,137,1,-2,-1,115,96,94,9,12,7
3916,9626451,-12,-1,-2,4,6,-3,-19,8,-20,0,0,0,20,101,-4,1246,4,7,0,247,1184,406,7,687,0,4,-22,-221,-34,654,217,159,477,636,590,564,637,846,1955,9945,119568,72,137,1,-2,-1,115,96,94,9,12,7
3917,9646155,-15,0,-2,4,6,-4,-21,9,-21,0,0,0,20,108,-4,1246,4,7,0,247,1185,511,8,687,1,-2,-18,-258,-42,626,292,166,475,636,585,567,642,850,1962,9985,119569,72,137,1,-2,-1,115,96,94,9,12,7
